E0,27/09/2020,Sheffield United,Leeds,0,1,A,0,0,D,2.83,3.5,2.63,0-0
E0,27/09/2020,Tottenham,Newcastle,1,1,D,1,0,H,1.49,4.67,7.38,1-0
E0,27/09/2020,Man City,Leicester,2,5,A,1,1,D,1.31,6.19,10.09,1-1
E0,27/09/2020,West Ham,Wolves,4,0,H,1,0,H,3.87,3.5,2.1,1-0
E0,28/09/2020,Fulham,Aston Villa,0,3,A,0,2,A,2.98,3.32,2.54,0-2
E0,28/09/2020,Liverpool,Arsenal,3,1,H,2,1,H,1.5,4.76,6.53,2-1
E0,03/10/2020,Chelsea,Crystal Palace,4,0,H,0,0,D,1.43,4.86,7.79,0-0
E0,03/10/2020,Everton,Brighton,4,2,H,2,1,H,1.78,3.82,4.82,2-1
E0,03/10/2020,Leeds,Man City,1,1,D,0,1,A,7.98,5.31,1.37,0-1
E0,03/10/2020,Newcastle,Burnley,3,1,H,1,0,H,2.51,3.2,3.12,1-0
E0,04/10/2020,Leicester,West Ham,0,3,A,0,2,A,1.7,4.16,4.94,0-2
E0,04/10/2020,Southampton,West Brom,2,0,H,1,0,H,1.78,3.91,4.71,1-0
E0,04/10/2020,Arsenal,Sheffield United,2,1,H,0,0,D,1.56,4.17,6.73,0-0
E0,04/10/2020,Wolves,Fulham,1,0,H,0,0,D,1.51,4.2,7.63,0-0
E0,04/10/2020,Man United,Tottenham,1,6,A,1,4,A,1.93,3.76,4.09,1-4
E0,04/10/2020,Aston Villa,Liverpool,7,2,H,4,1,H,10.05,5.4,1.33,4-1
E0,17/10/2020,Everton,Liverpool,2,2,D,1,1,D,4.04,4.2,1.87,1-1
E0,17/10/2020,Chelsea,Southampton,3,3,D,2,1,H,1.56,4.53,6.14,2-1
E0,17/10/2020,Man City,Arsenal,1,0,H,1,0,H,1.51,4.87,6.36,1-0
E0,17/10/2020,Newcastle,Man United,1,4,A,1,1,D,4.87,4.18,1.74,1-1
E0,18/10/2020,Sheffield United,Fulham,1,1,D,0,0,D,2.15,3.4,3.84,0-0
E0,18/10/2020,Crystal Palace,Brighton,1,1,D,1,0,H,2.73,3.34,2.83,1-0
E0,18/10/2020,Tottenham,West Ham,3,3,D,3,0,H,1.64,4.21,5.63,3-0
E0,18/10/2020,Leicester,Aston Villa,0,1,A,0,0,D,1.93,3.89,4.1,0-0
E0,19/10/2020,West Brom,Burnley,0,0,D,0,0,D,2.54,3.37,3.05,0-0
E0,19/10/2020,Leeds,Wolves,0,1,A,0,0,D,2.55,3.31,3.07,0-0
E0,23/10/2020,Aston Villa,Leeds,0,3,A,0,0,D,2.13,3.83,3.44,0-0
E0,24/10/2020,West Ham,Man City,1,1,D,1,0,H,7.51,5.3,1.42,1-0
E0,24/10/2020,Fulham,Crystal Palace,1,2,A,0,1,A,2.8,3.21,2.86,0-1
E0,24/10/2020,Man United,Chelsea,0,0,D,0,0,D,2.45,3.65,2.97,0-0
E0,24/10/2020,Liverpool,Sheffield United,2,1,H,1,1,D,1.25,6.66,12.96,1-1
E0,25/10/2020,Southampton,Everton,2,0,H,2,0,H,2.84,3.58,2.58,2-0
E0,25/10/2020,Wolves,Newcastle,1,1,D,0,0,D,1.79,3.59,5.48,0-0
E0,25/10/2020,Arsenal,Leicester,0,1,A,0,0,D,1.95,3.83,4.06,0-0
E0,26/10/2020,Brighton,West Brom,1,1,D,1,0,H,1.78,4.08,4.7,1-0
E0,26/10/2020,Burnley,Tottenham,0,1,A,0,0,D,5.63,4.15,1.66,0-0
E1,11/09/2020,Watford,Middlesbrough,1,0,H,1,0,H,1.99,3.46,4.12,1-0
E1,12/09/2020,Birmingham,Brentford,1,0,H,1,0,H,4.7,3.58,1.84,1-0
E1,12/09/2020,Wycombe,Rotherham,0,1,A,0,0,D,2.84,3.33,2.58,0-0
E1,12/09/2020,Barnsley,Luton,0,1,A,0,0,D,2.08,3.47,3.78,0-0
E1,12/09/2020,Bournemouth,Blackburn,3,2,H,1,1,D,2.06,3.49,3.81,1-1
E1,12/09/2020,Bristol City,Coventry,2,1,H,1,1,D,2.19,3.38,3.49,1-1
E1,12/09/2020,Cardiff,Sheffield Weds,0,2,A,0,2,A,2.15,3.29,3.79,0-2
E1,12/09/2020,Derby,Reading,0,2,A,0,2,A,2.06,3.51,3.79,0-2
E1,12/09/2020,Huddersfield,Norwich,0,1,A,0,0,D,3.56,3.44,2.16,0-0
E1,12/09/2020,Millwall,Stoke,0,0,D,0,0,D,2.67,3.11,2.97,0-0
E1,12/09/2020,Preston,Swansea,0,1,A,0,0,D,2.38,3.22,3.24,0-0
E1,12/09/2020,QPR,Nottm Forest,2,0,H,0,0,D,3.12,3.28,2.45,0-0
E1,18/09/2020,Coventry,QPR,3,2,H,1,1,D,2.49,3.33,3.08,1-1
E1,19/09/2020,Nottm Forest,Cardiff,0,2,A,0,2,A,2.61,3.22,2.88,0-2
E1,19/09/2020,Blackburn,Wycombe,5,0,H,3,0,H,1.6,3.82,6.41,3-0
E1,19/09/2020,Brentford,Huddersfield,3,0,H,0,0,D,1.57,3.84,6.91,0-0
E1,19/09/2020,Luton,Derby,2,1,H,1,0,H,2.78,3.14,2.76,1-0
E1,19/09/2020,Middlesbrough,Bournemouth,1,1,D,0,1,A,2.88,3.24,2.6,0-1
E1,19/09/2020,Norwich,Preston,2,2,D,1,2,A,1.85,3.64,4.48,1-2
E1,19/09/2020,Reading,Barnsley,2,0,H,0,0,D,2.46,3.13,3.19,0-0
E1,19/09/2020,Rotherham,Millwall,0,1,A,0,0,D,2.92,3.08,2.68,0-0
E1,19/09/2020,Sheffield Weds,Watford,0,0,D,0,0,D,2.86,3.17,2.67,0-0
E1,19/09/2020,Swansea,Birmingham,0,0,D,0,0,D,2.07,3.12,4.23,0-0
E1,20/09/2020,Stoke,Bristol City,0,2,A,0,1,A,1.97,3.41,4.22,0-1
E1,25/09/2020,Huddersfield,Nottm Forest,1,0,H,0,0,D,3.2,3.14,2.52,0-0
E1,26/09/2020,Watford,Luton,1,0,H,1,0,H,1.71,3.67,5.7,1-0
E1,26/09/2020,Wycombe,Swansea,0,2,A,0,2,A,5.15,3.73,1.76,0-2
E1,26/09/2020,Barnsley,Coventry,0,0,D,0,0,D,2.26,3.3,3.54,0-0
E1,26/09/2020,Birmingham,Rotherham,1,1,D,0,0,D,2.18,3.34,3.7,0-0
E1,26/09/2020,Cardiff,Reading,1,2,A,0,0,D,2.17,3.38,3.67,0-0
E1,26/09/2020,Derby,Blackburn,0,4,A,0,3,A,2.87,3.31,2.66,0-3
E1,26/09/2020,Millwall,Brentford,1,1,D,1,1,D,3.9,3.37,2.1,1-1
E1,26/09/2020,Preston,Stoke,0,1,A,0,1,A,2.49,3.15,3.24,0-1
E1,26/09/2020,QPR,Middlesbrough,1,1,D,1,1,D,2.77,3.28,2.77,1-1
E1,27/09/2020,Bristol City,Sheffield Weds,2,0,H,0,0,D,2.79,3.29,2.74,0-0
E1,27/09/2020,Bournemouth,Norwich,1,0,H,1,0,H,2.59,3.4,2.89,1-0
E1,02/10/2020,Coventry,Bournemouth,1,3,A,1,1,D,3.7,3.44,2.14,1-1
E1,03/10/2020,Norwich,Derby,0,1,A,0,0,D,1.71,4.01,5.09,0-0
E1,03/10/2020,Blackburn,Cardiff,0,0,D,0,0,D,2.22,3.39,3.54,0-0
E1,03/10/2020,Luton,Wycombe,2,0,H,0,0,D,1.78,3.74,4.96,0-0
E1,03/10/2020,Middlesbrough,Barnsley,2,1,H,1,0,H,2.33,3.37,3.32,1-0
E1,03/10/2020,Nottm Forest,Bristol City,1,2,A,1,2,A,2.73,3.28,2.81,1-2
E1,03/10/2020,Reading,Watford,1,0,H,1,0,H,3.4,3.22,2.36,1-0
E1,03/10/2020,Rotherham,Huddersfield,1,1,D,1,0,H,2.43,3.14,3.36,1-0
E1,03/10/2020,Sheffield Weds,QPR,1,1,D,0,0,D,2.12,3.26,4,0-0
E1,03/10/2020,Swansea,Millwall,2,1,H,0,0,D,2.41,3.18,3.35,0-0
E1,04/10/2020,Brentford,Preston,2,4,A,2,0,H,1.71,3.94,5.14,2-0
E1,04/10/2020,Stoke,Birmingham,1,1,D,0,0,D,2.3,3.17,3.59,0-0
E1,16/10/2020,Derby,Watford,0,1,A,0,0,D,3.85,3.26,2.17,0-0
E1,17/10/2020,Barnsley,Bristol City,2,2,D,1,0,H,2.82,3.28,2.71,1-0
E1,17/10/2020,Birmingham,Sheffield Weds,0,1,A,0,0,D,2.77,3.17,2.85,0-0
E1,17/10/2020,Blackburn,Nottm Forest,0,1,A,0,0,D,1.96,3.71,4.01,0-0
E1,17/10/2020,Bournemouth,QPR,0,0,D,0,0,D,1.77,3.78,4.97,0-0
E1,17/10/2020,Brentford,Coventry,2,0,H,0,0,D,1.58,4.17,6.21,0-0
E1,17/10/2020,Luton,Stoke,0,2,A,0,0,D,3.3,3.33,2.36,0-0
E1,17/10/2020,Middlesbrough,Reading,0,0,D,0,0,D,2.22,3.21,3.75,0-0
E1,17/10/2020,Rotherham,Norwich,1,2,A,1,0,H,3.87,3.6,2.03,1-0
E1,17/10/2020,Swansea,Huddersfield,1,2,A,1,1,D,1.99,3.39,4.3,1-1
E1,17/10/2020,Wycombe,Millwall,1,2,A,1,0,H,5.35,3.6,1.77,1-0
E1,18/10/2020,Preston,Cardiff,0,1,A,0,0,D,2.27,3.36,3.45,0-0
E1,20/10/2020,Bristol City,Middlesbrough,0,1,A,0,0,D,2.43,3.3,3.19,0-0
E1,20/10/2020,Coventry,Swansea,1,1,D,1,1,D,3.62,3.46,2.16,1-1
E1,20/10/2020,Huddersfield,Derby,1,0,H,0,0,D,2.47,3.12,3.32,0-0
E1,20/10/2020,Millwall,Luton,2,0,H,1,0,H,2.1,3.3,4,1-0
E1,20/10/2020,Norwich,Birmingham,1,0,H,0,0,D,1.73,3.71,5.45,0-0
E1,20/10/2020,Nottm Forest,Rotherham,1,1,D,0,0,D,1.88,3.64,4.5,0-0
E1,20/10/2020,Reading,Wycombe,1,0,H,0,0,D,1.49,4.48,7.37,0-0
E1,21/10/2020,Cardiff,Bournemouth,1,1,D,0,1,A,3.25,3.26,2.42,0-1
E1,21/10/2020,QPR,Preston,0,2,A,0,1,A,2.72,3.27,2.83,0-1
E1,21/10/2020,Sheffield Weds,Brentford,1,2,A,1,2,A,3.65,3.43,2.16,1-2
E1,21/10/2020,Stoke,Barnsley,2,2,D,1,2,A,2.02,3.37,4.2,1-2
E1,21/10/2020,Watford,Blackburn,3,1,H,2,1,H,2.13,3.44,3.72,2-1
E1,23/10/2020,Nottm Forest,Derby,1,1,D,0,1,A,2.04,3.36,4.15,0-1
E1,24/10/2020,Watford,Bournemouth,1,1,D,1,0,H,2.41,3.26,3.26,1-0
E1,24/10/2020,Bristol City,Swansea,1,1,D,0,0,D,2.76,3.33,2.75,0-0
E1,24/10/2020,Cardiff,Middlesbrough,1,1,D,0,1,A,2.42,3.3,3.21,0-1
E1,24/10/2020,Coventry,Blackburn,0,4,A,0,1,A,3.33,3.41,2.3,0-1
E1,24/10/2020,Huddersfield,Preston,1,2,A,1,0,H,2.95,3.28,2.61,1-0
E1,24/10/2020,Millwall,Barnsley,1,1,D,1,1,D,2.07,3.38,4.01,1-1
E1,24/10/2020,Norwich,Wycombe,2,1,H,1,1,D,1.28,5.88,11.88,1-1
E1,24/10/2020,QPR,Birmingham,0,0,D,0,0,D,2.46,3.27,3.17,0-0
E1,24/10/2020,Reading,Rotherham,3,0,H,1,0,H,2.04,3.34,4.19,1-0
E1,24/10/2020,Sheffield Weds,Luton,0,1,A,0,0,D,1.93,3.5,4.41,0-0
E1,24/10/2020,Stoke,Brentford,3,2,H,2,0,H,3.28,3.39,2.34,2-0
E2,12/09/2020,Accrington,Peterboro,2,0,H,1,0,H,3.45,3.65,2.1,1-0
E2,12/09/2020,Crewe,Charlton,0,2,A,0,2,A,2.82,3.4,2.56,0-2
E2,12/09/2020,Doncaster,Milton Keynes Dons,1,1,D,0,0,D,2.16,3.34,3.7,0-0
E2,12/09/2020,Fleetwood Town,Burton,2,1,H,1,0,H,1.97,3.61,3.98,1-0
E2,12/09/2020,Gillingham,Hull,0,2,A,0,1,A,2.67,3.32,2.75,0-1
E2,12/09/2020,Lincoln,Oxford,2,0,H,1,0,H,3.01,3.34,2.45,1-0
E2,12/09/2020,Northampton,AFC Wimbledon,2,2,D,2,2,D,2.24,3.4,3.41,2-2
E2,12/09/2020,Plymouth,Blackpool,1,0,H,1,0,H,2.56,3.49,2.75,1-0
E2,12/09/2020,Portsmouth,Shrewsbury,0,0,D,0,0,D,1.79,3.57,5,0-0
E2,12/09/2020,Sunderland,Bristol Rvs,1,1,D,0,1,A,1.76,3.8,4.9,0-1
E2,12/09/2020,Swindon,Rochdale,3,1,H,3,0,H,1.93,3.78,3.95,3-0
E2,13/09/2020,Ipswich,Wigan,2,0,H,1,0,H,,,,1-0
E2,19/09/2020,AFC Wimbledon,Plymouth,4,4,D,1,2,A,2.68,3.38,2.7,1-2
E2,19/09/2020,Blackpool,Swindon,2,0,H,1,0,H,2.1,3.63,3.6,1-0
E2,19/09/2020,Bristol Rvs,Ipswich,0,2,A,0,0,D,2.94,3.46,2.51,0-0
E2,19/09/2020,Burton,Accrington,2,1,H,0,0,D,2.28,3.55,3.25,0-0
E2,19/09/2020,Charlton,Doncaster,1,3,A,0,1,A,2.1,3.59,3.64,0-1
E2,19/09/2020,Hull,Crewe,1,0,H,0,0,D,1.98,3.79,3.85,0-0
E2,19/09/2020,Milton Keynes Dons,Lincoln,1,2,A,0,1,A,2.81,3.34,2.69,0-1
E2,19/09/2020,Oxford,Sunderland,0,2,A,0,0,D,2.82,3.36,2.66,0-0
E2,19/09/2020,Peterboro,Fleetwood Town,2,1,H,0,0,D,2.21,3.44,3.5,0-0
E2,19/09/2020,Shrewsbury,Northampton,1,2,A,0,1,A,2.23,3.37,3.39,0-1
E2,19/09/2020,Wigan,Gillingham,2,3,A,1,2,A,2.61,3.49,2.79,1-2
E2,20/09/2020,Rochdale,Portsmouth,0,0,D,0,0,D,5.19,3.85,1.73,0-0
E2,26/09/2020,Accrington,Oxford,1,4,A,0,1,A,3.27,3.34,2.37,0-1
E2,26/09/2020,Crewe,Milton Keynes Dons,2,0,H,2,0,H,2.33,3.48,3.21,2-0
E2,26/09/2020,Doncaster,Bristol Rvs,4,1,H,2,1,H,1.88,3.79,4.24,2-1
E2,26/09/2020,Fleetwood Town,AFC Wimbledon,0,1,A,0,1,A,1.65,4.2,5.4,0-1
E2,26/09/2020,Gillingham,Blackpool,2,0,H,1,0,H,3.12,3.6,2.33,1-0
E2,26/09/2020,Ipswich,Rochdale,2,0,H,0,0,D,1.45,4.58,8.07,0-0
E2,26/09/2020,Northampton,Hull,0,2,A,0,2,A,3.41,3.68,2.16,0-2
E2,26/09/2020,Plymouth,Shrewsbury,1,1,D,1,1,D,2.36,3.59,3.08,1-1
E2,26/09/2020,Portsmouth,Wigan,1,2,A,0,1,A,1.59,4.36,5.8,0-1
E2,26/09/2020,Sunderland,Peterboro,1,0,H,0,0,D,2.07,3.56,3.77,0-0
E2,26/09/2020,Swindon,Burton,4,2,H,3,1,H,2.4,3.39,3.16,3-1
E2,27/09/2020,Lincoln,Charlton,2,0,H,1,0,H,2.48,3.22,3.18,1-0
E2,03/10/2020,AFC Wimbledon,Accrington,1,2,A,1,2,A,2.59,3.44,2.85,1-2
E2,03/10/2020,Blackpool,Lincoln,2,3,A,1,1,D,2.16,3.36,3.72,1-1
E2,03/10/2020,Bristol Rvs,Northampton,2,0,H,0,0,D,2.35,3.4,3.24,0-0
E2,03/10/2020,Burton,Portsmouth,2,4,A,2,1,H,3.6,3.36,2.21,2-1
E2,03/10/2020,Charlton,Sunderland,0,0,D,0,0,D,3.74,3.48,2.11,0-0
E2,03/10/2020,Hull,Plymouth,1,0,H,1,0,H,1.83,4.04,4.24,1-0
E2,03/10/2020,Milton Keynes Dons,Ipswich,1,1,D,0,1,A,3.83,3.44,2.1,0-1
E2,03/10/2020,Peterboro,Swindon,3,1,H,0,1,A,1.79,4.09,4.42,0-1
E2,03/10/2020,Rochdale,Fleetwood Town,2,1,H,1,0,H,4.23,3.96,1.85,1-0
E2,03/10/2020,Shrewsbury,Gillingham,1,1,D,1,0,H,2.38,3.42,3.17,1-0
E2,03/10/2020,Wigan,Doncaster,1,0,H,0,0,D,2.87,3.58,2.5,0-0
E2,09/10/2020,Fleetwood Town,Hull,4,1,H,1,1,D,3.11,3.54,2.36,1-1
E2,10/10/2020,Gillingham,Oxford,3,1,H,2,0,H,3.04,3.47,2.4,2-0
E2,10/10/2020,Accrington,Rochdale,2,1,H,0,0,D,2.11,3.48,3.66,0-0
E2,10/10/2020,Blackpool,Ipswich,1,4,A,0,3,A,2.56,3.19,3.03,0-3
E2,10/10/2020,Crewe,Wigan,3,0,H,2,0,H,2.2,3.6,3.3,2-0
E2,10/10/2020,Lincoln,Bristol Rvs,1,2,A,0,0,D,1.88,3.52,4.56,0-0
E2,10/10/2020,Northampton,Peterboro,0,2,A,0,1,A,4.67,3.86,1.78,0-1
E2,10/10/2020,Plymouth,Burton,2,0,H,1,0,H,2.08,3.64,3.59,1-0
E2,10/10/2020,Portsmouth,Milton Keynes Dons,2,1,H,2,1,H,1.68,3.89,5.35,2-1
E2,10/10/2020,Swindon,AFC Wimbledon,0,1,A,0,1,A,2.01,3.63,3.84,0-1
E2,17/10/2020,Milton Keynes Dons,Gillingham,2,0,H,1,0,H,2.17,3.41,3.58,1-0
E2,17/10/2020,AFC Wimbledon,Shrewsbury,0,1,A,0,0,D,2.89,3.01,2.82,0-0
E2,17/10/2020,Bristol Rvs,Burton,1,1,D,0,0,D,2.4,3.4,3.09,0-0
E2,17/10/2020,Charlton,Wigan,1,0,H,0,0,D,2.09,3.68,3.51,0-0
E2,17/10/2020,Crewe,Blackpool,1,1,D,0,0,D,2.62,3.53,2.72,0-0
E2,17/10/2020,Fleetwood Town,Lincoln,0,0,D,0,0,D,2.1,3.43,3.75,0-0
E2,17/10/2020,Ipswich,Accrington,2,0,H,0,0,D,1.68,3.67,5.89,0-0
E2,17/10/2020,Peterboro,Oxford,2,0,H,1,0,H,1.96,3.98,3.66,1-0
E2,17/10/2020,Plymouth,Northampton,2,1,H,1,0,H,1.83,3.8,4.44,1-0
E2,17/10/2020,Portsmouth,Doncaster,0,1,A,0,0,D,2.14,3.34,3.75,0-0
E2,17/10/2020,Rochdale,Hull,0,3,A,0,1,A,4.18,3.77,1.88,0-1
E2,17/10/2020,Swindon,Sunderland,0,2,A,0,1,A,4.47,3.62,1.87,0-1
E2,20/10/2020,Shrewsbury,Bristol Rvs,0,1,A,0,1,A,2.21,3.21,3.8,0-1
E2,20/10/2020,Gillingham,Portsmouth,0,2,A,0,2,A,4.03,3.68,1.96,0-2
E2,20/10/2020,Accrington,Fleetwood Town,1,0,H,0,0,D,2.92,3.32,2.6,0-0
E2,20/10/2020,Blackpool,Charlton,0,1,A,0,0,D,2.15,3.51,3.6,0-0
E2,20/10/2020,Doncaster,Ipswich,4,1,H,2,1,H,2.6,3.22,3.01,2-1
E2,20/10/2020,Hull,AFC Wimbledon,1,0,H,1,0,H,1.78,3.77,4.94,1-0
E2,20/10/2020,Lincoln,Plymouth,2,0,H,0,0,D,2.14,3.43,3.71,0-0
E2,20/10/2020,Oxford,Milton Keynes Dons,3,2,H,1,1,D,2.3,3.48,3.26,1-1
E2,20/10/2020,Sunderland,Crewe,1,0,H,1,0,H,1.79,3.66,5.01,1-0
E2,20/10/2020,Wigan,Peterboro,0,1,A,0,1,A,3.96,3.64,1.99,0-1
E2,20/10/2020,Burton,Rochdale,0,1,A,0,0,D,2.28,3.44,3.36,0-0
E2,20/10/2020,Northampton,Swindon,2,1,H,2,0,H,3.1,3.41,2.43,2-0
E2,24/10/2020,Gillingham,Fleetwood Town,0,2,A,0,0,D,3.06,3.42,2.41,0-0
E2,24/10/2020,Blackpool,Milton Keynes Dons,1,0,H,0,0,D,2.22,3.47,3.4,0-0
E2,24/10/2020,Burton,AFC Wimbledon,1,1,D,0,0,D,2.47,3.5,2.93,0-0
E2,24/10/2020,Doncaster,Crewe,1,2,A,1,1,D,1.94,3.74,3.93,1-1
E2,24/10/2020,Hull,Peterboro,1,2,A,1,0,H,2.68,3.53,2.66,1-0
E2,24/10/2020,Lincoln,Ipswich,1,0,H,0,0,D,2.71,3.38,2.72,0-0
E2,24/10/2020,Northampton,Charlton,0,2,A,0,0,D,3.24,3.28,2.39,0-0
E2,24/10/2020,Shrewsbury,Rochdale,1,2,A,1,2,A,1.85,3.59,4.62,1-2
E2,24/10/2020,Sunderland,Portsmouth,1,3,A,1,2,A,2.06,3.24,4.15,1-2
E2,24/10/2020,Wigan,Plymouth,1,1,D,0,1,A,2.34,3.3,3.3,0-1
E3,12/09/2020,Barrow,Stevenage,1,1,D,1,0,H,2.21,3.45,3.36,1-0
E3,12/09/2020,Bolton,Forest Green,0,1,A,0,0,D,2.21,3.43,3.44,0-0
E3,12/09/2020,Bradford,Colchester,0,0,D,0,0,D,2.22,3.26,3.55,0-0
E3,12/09/2020,Cambridge,Carlisle,3,0,H,2,0,H,2.45,3.29,3.06,2-0
E3,12/09/2020,Cheltenham,Morecambe,1,2,A,1,0,H,1.88,3.64,4.27,1-0
E3,12/09/2020,Mansfield,Tranmere,0,0,D,0,0,D,2.4,3.35,3.09,0-0
E3,12/09/2020,Oldham,Leyton Orient,0,1,A,0,0,D,2.34,3.43,3.12,0-0
E3,12/09/2020,Port Vale,Crawley Town,2,0,H,1,0,H,1.91,3.83,4.01,1-0
E3,12/09/2020,Salford,Exeter,2,2,D,1,2,A,2.12,3.36,3.69,1-2
E3,12/09/2020,Scunthorpe,Newport County,1,1,D,0,1,A,2.63,3.24,2.9,0-1
E3,12/09/2020,Southend,Harrogate,0,4,A,0,2,A,2.56,3.4,2.87,0-2
E3,12/09/2020,Walsall,Grimsby,1,0,H,0,0,D,2.16,3.47,3.47,0-0
E3,19/09/2020,Carlisle,Southend,2,0,H,2,0,H,1.68,4.06,5.26,2-0
E3,19/09/2020,Colchester,Bolton,2,0,H,1,0,H,2.63,3.43,2.8,1-0
E3,19/09/2020,Crawley Town,Scunthorpe,1,0,H,1,0,H,2.52,3.44,2.83,1-0
E3,19/09/2020,Exeter,Port Vale,0,2,A,0,1,A,2.21,3.3,3.65,0-1
E3,19/09/2020,Forest Green,Bradford,2,2,D,0,0,D,2.25,3.35,3.5,0-0
E3,19/09/2020,Grimsby,Salford,0,4,A,0,1,A,2.96,3.41,2.52,0-1
E3,19/09/2020,Harrogate,Walsall,2,2,D,2,1,H,2.27,3.45,3.37,2-1
E3,19/09/2020,Leyton Orient,Mansfield,2,2,D,0,0,D,2.92,3.55,2.48,0-0
E3,19/09/2020,Morecambe,Cambridge,0,5,A,0,3,A,2.53,3.11,3.21,0-3
E3,19/09/2020,Newport County,Barrow,2,1,H,1,1,D,2.25,3.41,3.44,1-1
E3,19/09/2020,Stevenage,Oldham,3,0,H,0,0,D,2.56,3.25,2.92,0-0
E3,19/09/2020,Tranmere,Cheltenham,0,3,A,0,3,A,2.55,3.49,2.86,0-3
E3,26/09/2020,Barrow,Colchester,1,1,D,0,1,A,3.07,3.4,2.45,0-1
E3,26/09/2020,Bolton,Newport County,0,2,A,0,0,D,2.45,3.42,3.06,0-0
E3,26/09/2020,Bradford,Stevenage,2,1,H,0,1,A,2.08,3.37,4,0-1
E3,26/09/2020,Cambridge,Tranmere,0,0,D,0,0,D,2.59,3.28,2.97,0-0
E3,26/09/2020,Mansfield,Exeter,1,2,A,1,1,D,2.76,3.44,2.67,1-1
E3,26/09/2020,Oldham,Crawley Town,2,3,A,1,2,A,2.55,3.29,3.02,1-2
E3,26/09/2020,Port Vale,Harrogate,0,0,D,0,0,D,1.99,3.75,3.86,0-0
E3,26/09/2020,Salford,Forest Green,0,0,D,0,0,D,2.23,3.49,3.42,0-0
E3,26/09/2020,Scunthorpe,Carlisle,1,0,H,1,0,H,2.57,3.34,2.95,1-0
E3,26/09/2020,Southend,Morecambe,1,2,A,1,0,H,2.82,3.42,2.63,1-0
E3,03/10/2020,Carlisle,Barrow,1,0,H,1,0,H,2.3,3.32,3.42,1-0
E3,03/10/2020,Colchester,Oldham,3,3,D,2,0,H,2.02,3.59,3.92,2-0
E3,03/10/2020,Crawley Town,Southend,1,1,D,1,0,H,1.61,4.09,6.01,1-0
E3,03/10/2020,Exeter,Cambridge,2,0,H,2,0,H,2,3.72,3.83,2-0
E3,03/10/2020,Forest Green,Walsall,1,1,D,0,1,A,2.22,3.51,3.41,0-1
E3,03/10/2020,Harrogate,Bolton,1,2,A,0,1,A,2.46,3.58,2.93,0-1
E3,03/10/2020,Leyton Orient,Cheltenham,0,2,A,0,2,A,3.24,3.49,2.31,0-2
E3,03/10/2020,Morecambe,Port Vale,1,0,H,0,0,D,3.24,3.43,2.34,0-0
E3,03/10/2020,Newport County,Mansfield,2,1,H,0,0,D,2.33,3.44,3.25,0-0
E3,03/10/2020,Stevenage,Salford,0,1,A,0,1,A,3.43,3.45,2.24,0-1
E3,03/10/2020,Tranmere,Scunthorpe,2,0,H,1,0,H,2.15,3.32,3.82,1-0
E3,10/10/2020,Barrow,Leyton Orient,1,1,D,1,0,H,2.4,3.35,3.14,1-0
E3,10/10/2020,Bolton,Grimsby,0,0,D,0,0,D,1.96,3.58,4.06,0-0
E3,10/10/2020,Cambridge,Newport County,2,1,H,1,0,H,2.72,3.21,2.83,1-0
E3,10/10/2020,Cheltenham,Crawley Town,2,0,H,1,0,H,1.85,3.58,4.63,1-0
