ALLTEAMS,22/08/10,Fulham,Man United,2,2,D,0,1,A,5.5,3.75,1.62,0-1,2-2
ALLTEAMS,22/08/10,Newcastle,Aston Villa,6,0,H,3,0,H,2.88,3.4,2.38,3-0,6-0
ALLTEAMS,23/08/10,Man City,Liverpool,3,0,H,1,0,H,2.38,3.25,3.0,1-0,3-0
ALLTEAMS,28/08/10,Blackburn,Arsenal,1,2,A,1,1,D,6.0,3.75,1.57,1-1,1-2
ALLTEAMS,28/08/10,Blackpool,Fulham,2,2,D,0,1,A,3.1,3.25,2.3,0-1,2-2
ALLTEAMS,28/08/10,Chelsea,Stoke,2,0,H,1,0,H,1.11,8.0,23.0,1-0,2-0
ALLTEAMS,28/08/10,Man United,West Ham,3,0,H,1,0,H,1.17,7.0,15.0,1-0,3-0
ALLTEAMS,28/08/10,Tottenham,Wigan,0,1,A,0,0,D,1.22,6.0,13.0,0-0,0-1
ALLTEAMS,28/08/10,Wolves,Newcastle,1,1,D,1,0,H,2.38,3.25,3.0,1-0,1-1
ALLTEAMS,29/08/10,Aston Villa,Everton,1,0,H,1,0,H,2.38,3.25,3.0,1-0,1-0
ALLTEAMS,29/08/10,Bolton,Birmingham,2,2,D,0,1,A,2.1,3.4,3.4,0-1,2-2
ALLTEAMS,29/08/10,Liverpool,West Brom,1,0,H,0,0,D,1.22,6.0,13.0,0-0,1-0
ALLTEAMS,29/08/10,Sunderland,Man City,1,0,H,0,0,D,4.0,3.4,1.91,0-0,1-0
ALLTEAMS,11/09/10,Arsenal,Bolton,4,1,H,1,1,D,1.2,6.0,15.0,1-1,4-1
ALLTEAMS,11/09/10,Everton,Man United,3,3,D,1,1,D,4.33,3.5,1.83,1-1,3-3
ALLTEAMS,11/09/10,Fulham,Wolves,2,1,H,0,1,A,1.83,3.5,4.33,0-1,2-1
ALLTEAMS,11/09/10,Man City,Blackburn,1,1,D,0,1,A,1.33,5.0,9.0,0-1,1-1
ALLTEAMS,11/09/10,Newcastle,Blackpool,0,2,A,0,1,A,1.62,3.75,5.5,0-1,0-2
ALLTEAMS,11/09/10,West Brom,Tottenham,1,1,D,1,1,D,3.5,3.3,2.1,1-1,1-1
ALLTEAMS,11/09/10,West Ham,Chelsea,1,3,A,0,2,A,9.0,5.0,1.33,0-2,1-3
ALLTEAMS,11/09/10,Wigan,Sunderland,1,1,D,0,0,D,2.5,3.3,2.8,0-0,1-1
ALLTEAMS,12/09/10,Birmingham,Liverpool,0,0,D,0,0,D,3.3,3.3,2.2,0-0,0-0
ALLTEAMS,13/09/10,Stoke,Aston Villa,2,1,H,0,1,A,2.5,3.3,2.8,0-1,2-1
ALLTEAMS,18/09/10,Aston Villa,Bolton,1,1,D,1,1,D,1.8,3.25,5.0,1-1,1-1
ALLTEAMS,18/09/10,Blackburn,Fulham,1,1,D,1,0,H,2.1,3.25,3.6,1-0,1-1
ALLTEAMS,18/09/10,Everton,Newcastle,0,1,A,0,1,A,1.67,3.5,5.5,0-1,0-1
ALLTEAMS,18/09/10,Stoke,West Ham,1,1,D,0,1,A,2.0,3.4,3.75,0-1,1-1
ALLTEAMS,18/09/10,Sunderland,Arsenal,1,1,D,0,1,A,5.5,3.5,1.67,0-1,1-1
ALLTEAMS,18/09/10,Tottenham,Wolves,3,1,H,0,1,A,1.44,4.0,8.0,0-1,3-1
ALLTEAMS,18/09/10,West Brom,Birmingham,3,1,H,0,1,A,2.38,3.0,3.2,0-1,3-1
ALLTEAMS,19/09/10,Chelsea,Blackpool,4,0,H,4,0,H,1.08,10.0,26.0,4-0,4-0
ALLTEAMS,19/09/10,Man United,Liverpool,3,2,H,1,0,H,1.73,3.5,5.0,1-0,3-2
ALLTEAMS,19/09/10,Wigan,Man City,0,2,A,0,1,A,5.0,3.5,1.73,0-1,0-2
ALLTEAMS,25/09/10,Arsenal,West Brom,2,3,A,0,0,D,1.2,6.0,15.0,0-0,2-3
ALLTEAMS,25/09/10,Birmingham,Wigan,0,0,D,0,0,D,1.8,3.5,4.5,0-0,0-0
ALLTEAMS,25/09/10,Blackpool,Blackburn,1,2,A,0,1,A,3.1,3.25,2.3,0-1,1-2
ALLTEAMS,25/09/10,Fulham,Everton,0,0,D,0,0,D,2.5,3.3,2.75,0-0,0-0
ALLTEAMS,25/09/10,Liverpool,Sunderland,2,2,D,1,1,D,1.5,4.0,7.0,1-1,2-2
ALLTEAMS,25/09/10,Man City,Chelsea,1,0,H,0,0,D,3.4,3.2,2.2,0-0,1-0
ALLTEAMS,25/09/10,West Ham,Tottenham,1,0,H,1,0,H,3.5,3.3,2.1,1-0,1-0
ALLTEAMS,26/09/10,Bolton,Man United,2,2,D,1,1,D,6.5,3.75,1.53,1-1,2-2
ALLTEAMS,26/09/10,Newcastle,Stoke,1,2,A,1,0,H,1.91,3.4,4.0,1-0,1-2
ALLTEAMS,26/09/10,Wolves,Aston Villa,1,2,A,0,1,A,2.8,3.3,2.5,0-1,1-2
ALLTEAMS,02/10/10,Birmingham,Everton,0,2,A,0,0,D,2.62,3.3,2.62,0-0,0-2
ALLTEAMS,02/10/10,Stoke,Blackburn,1,0,H,0,0,D,2.25,3.25,3.25,0-0,1-0
ALLTEAMS,02/10/10,Sunderland,Man United,0,0,D,0,0,D,5.5,3.5,1.67,0-0,0-0
ALLTEAMS,02/10/10,Tottenham,Aston Villa,2,1,H,1,1,D,2.0,3.2,4.0,1-1,2-1
ALLTEAMS,02/10/10,West Brom,Bolton,1,1,D,0,0,D,2.25,3.25,3.25,0-0,1-1
ALLTEAMS,02/10/10,West Ham,Fulham,1,1,D,0,1,A,2.25,3.25,3.25,0-1,1-1
ALLTEAMS,02/10/10,Wigan,Wolves,2,0,H,0,0,D,2.25,3.25,3.25,0-0,2-0
ALLTEAMS,03/10/10,Chelsea,Arsenal,2,0,H,1,0,H,1.73,3.5,5.0,1-0,2-0
ALLTEAMS,03/10/10,Liverpool,Blackpool,1,2,A,0,2,A,1.3,5.0,11.0,0-2,1-2
ALLTEAMS,03/10/10,Man City,Newcastle,2,1,H,1,1,D,1.4,4.5,8.0,1-1,2-1
ALLTEAMS,16/10/10,Arsenal,Birmingham,2,1,H,1,1,D,1.3,5.0,11.0,1-1,2-1
ALLTEAMS,16/10/10,Aston Villa,Chelsea,0,0,D,0,0,D,5.0,3.5,1.73,0-0,0-0
ALLTEAMS,16/10/10,Bolton,Stoke,2,1,H,1,0,H,2.2,3.2,3.4,1-0,2-1
ALLTEAMS,16/10/10,Fulham,Tottenham,1,2,A,1,1,D,2.88,3.2,2.5,1-1,1-2
ALLTEAMS,16/10/10,Man United,West Brom,2,2,D,2,0,H,1.25,5.5,12.0,2-0,2-2
ALLTEAMS,16/10/10,Newcastle,Wigan,2,2,D,0,2,A,1.8,3.5,4.5,0-2,2-2
ALLTEAMS,16/10/10,Wolves,West Ham,1,1,D,1,0,H,2.25,3.25,3.25,1-0,1-1
ALLTEAMS,17/10/10,Blackpool,Man City,2,3,A,0,0,D,6.0,3.6,1.62,0-0,2-3
ALLTEAMS,17/10/10,Everton,Liverpool,2,0,H,1,0,H,2.38,3.25,3.0,1-0,2-0
ALLTEAMS,18/10/10,Blackburn,Sunderland,0,0,D,0,0,D,2.1,3.3,3.5,0-0,0-0
ALLTEAMS,23/10/10,Birmingham,Blackpool,2,0,H,1,0,H,1.83,3.5,4.33,1-0,2-0
ALLTEAMS,23/10/10,Chelsea,Wolves,2,0,H,1,0,H,1.12,8.0,19.0,1-0,2-0
ALLTEAMS,23/10/10,Sunderland,Aston Villa,1,0,H,1,0,H,2.4,3.3,2.9,1-0,1-0
ALLTEAMS,23/10/10,Tottenham,Everton,1,1,D,1,1,D,2.0,3.4,3.75,1-1,1-1
ALLTEAMS,23/10/10,West Brom,Fulham,2,1,H,2,1,H,2.1,3.25,3.6,2-1,2-1
ALLTEAMS,23/10/10,West Ham,Newcastle,1,2,A,1,1,D,2.25,3.4,3.1,1-1,1-2
ALLTEAMS,23/10/10,Wigan,Bolton,1,1,D,0,0,D,2.4,3.3,2.9,0-0,1-1
ALLTEAMS,24/10/10,Liverpool,Blackburn,2,1,H,0,0,D,1.67,3.75,5.0,0-0,2-1
ALLTEAMS,24/10/10,Man City,Arsenal,0,3,A,0,1,A,2.38,3.25,3.0,0-1,0-3
ALLTEAMS,24/10/10,Stoke,Man United,1,2,A,0,1,A,5.0,3.75,1.67,0-1,1-2
ALLTEAMS,30/10/10,Arsenal,West Ham,1,0,H,0,0,D,1.17,7.0,15.0,0-0,1-0
ALLTEAMS,30/10/10,Blackburn,Chelsea,1,2,A,1,1,D,7.0,4.0,1.5,1-1,1-2
ALLTEAMS,30/10/10,Everton,Stoke,1,0,H,0,0,D,1.57,3.75,6.0,0-0,1-0
ALLTEAMS,30/10/10,Fulham,Wigan,2,0,H,2,0,H,1.83,3.5,4.33,2-0,2-0
ALLTEAMS,30/10/10,Man United,Tottenham,2,0,H,1,0,H,1.62,3.75,5.5,1-0,2-0
ALLTEAMS,30/10/10,Wolves,Man City,2,1,H,1,1,D,5.5,3.5,1.67,1-1,2-1
ALLTEAMS,31/10/10,Aston Villa,Birmingham,0,0,D,0,0,D,1.83,3.4,4.5,0-0,0-0
ALLTEAMS,31/10/10,Bolton,Liverpool,0,1,A,0,0,D,3.3,3.3,2.2,0-0,0-1
ALLTEAMS,31/10/10,Newcastle,Sunderland,5,1,H,3,0,H,2.2,3.3,3.3,3-0,5-1
ALLTEAMS,01/11/10,Blackpool,West Brom,2,1,H,1,0,H,2.8,3.3,2.5,1-0,2-1
ALLTEAMS,06/11/10,Birmingham,West Ham,2,2,D,0,0,D,1.91,3.4,4.0,0-0,2-2
ALLTEAMS,06/11/10,Blackburn,Wigan,2,1,H,0,0,D,1.83,3.4,4.5,0-0,2-1
ALLTEAMS,06/11/10,Blackpool,Everton,2,2,D,1,1,D,4.5,3.5,1.8,1-1,2-2
ALLTEAMS,06/11/10,Bolton,Tottenham,4,2,H,1,0,H,3.0,3.25,2.38,1-0,4-2
ALLTEAMS,06/11/10,Fulham,Aston Villa,1,1,D,0,1,A,2.25,3.25,3.2,0-1,1-1
ALLTEAMS,06/11/10,Man United,Wolves,2,1,H,1,0,H,1.2,6.5,13.0,1-0,2-1
ALLTEAMS,06/11/10,Sunderland,Stoke,2,0,H,1,0,H,2.1,3.3,3.5,1-0,2-0
ALLTEAMS,07/11/10,Arsenal,Newcastle,0,1,A,0,1,A,1.22,6.0,12.0,0-1,0-1
ALLTEAMS,07/11/10,Liverpool,Chelsea,2,0,H,2,0,H,3.75,3.4,2.0,2-0,2-0
ALLTEAMS,07/11/10,West Brom,Man City,0,2,A,0,2,A,3.5,3.3,2.1,0-2,0-2
ALLTEAMS,09/11/10,Stoke,Birmingham,3,2,H,1,0,H,2.1,3.3,3.5,1-0,3-2
ALLTEAMS,09/11/10,Tottenham,Sunderland,1,1,D,0,0,D,1.53,3.75,6.5,0-0,1-1
ALLTEAMS,10/11/10,Aston Villa,Blackpool,3,2,H,1,1,D,1.57,3.75,6.0,1-1,3-2
ALLTEAMS,10/11/10,Chelsea,Fulham,1,0,H,1,0,H,1.2,6.5,13.0,1-0,1-0
ALLTEAMS,10/11/10,Everton,Bolton,1,1,D,0,0,D,1.67,3.5,5.5,0-0,1-1
ALLTEAMS,10/11/10,Man City,Man United,0,0,D,0,0,D,2.62,3.3,2.62,0-0,0-0
ALLTEAMS,10/11/10,Newcastle,Blackburn,1,2,A,0,1,A,2.0,3.4,3.75,0-1,1-2
ALLTEAMS,10/11/10,West Ham,West Brom,2,2,D,1,1,D,2.38,3.25,3.0,1-1,2-2
ALLTEAMS,10/11/10,Wigan,Liverpool,1,1,D,0,1,A,4.5,3.75,1.73,0-1,1-1
ALLTEAMS,10/11/10,Wolves,Arsenal,0,2,A,0,1,A,6.0,3.75,1.57,0-1,0-2
ALLTEAMS,13/11/10,Aston Villa,Man United,2,2,D,0,0,D,4.5,3.5,1.8,0-0,2-2
ALLTEAMS,13/11/10,Man City,Birmingham,0,0,D,0,0,D,1.4,4.5,8.0,0-0,0-0
ALLTEAMS,13/11/10,Newcastle,Fulham,0,0,D,0,0,D,1.91,3.4,4.0,0-0,0-0
ALLTEAMS,13/11/10,Stoke,Liverpool,2,0,H,0,0,D,3.75,3.4,2.0,0-0,2-0
ALLTEAMS,13/11/10,Tottenham,Blackburn,4,2,H,2,0,H,1.62,3.75,5.5,2-0,4-2
ALLTEAMS,13/11/10,West Ham,Blackpool,0,0,D,0,0,D,1.91,3.6,3.8,0-0,0-0
ALLTEAMS,13/11/10,Wigan,West Brom,1,0,H,0,0,D,2.4,3.3,2.88,0-0,1-0
ALLTEAMS,13/11/10,Wolves,Bolton,2,3,A,0,1,A,2.4,3.3,2.9,0-1,2-3
ALLTEAMS,14/11/10,Chelsea,Sunderland,0,3,A,0,1,A,1.2,6.5,13.0,0-1,0-3
ALLTEAMS,14/11/10,Everton,Arsenal,1,2,A,0,1,A,3.25,3.25,2.25,0-1,1-2
ALLTEAMS,20/11/10,Arsenal,Tottenham,2,3,A,2,0,H,1.67,3.75,5.0,2-0,2-3
ALLTEAMS,20/11/10,Birmingham,Chelsea,1,0,H,1,0,H,5.5,3.75,1.62,1-0,1-0
ALLTEAMS,20/11/10,Blackpool,Wolves,2,1,H,2,0,H,2.3,3.4,3.0,2-0,2-1
ALLTEAMS,20/11/10,Bolton,Newcastle,5,1,H,2,0,H,2.1,3.3,3.5,2-0,5-1
ALLTEAMS,20/11/10,Liverpool,West Ham,3,0,H,3,0,H,1.53,3.75,6.5,3-0,3-0
ALLTEAMS,20/11/10,Man United,Wigan,2,0,H,1,0,H,1.22,6.0,13.0,1-0,2-0
ALLTEAMS,20/11/10,West Brom,Stoke,0,3,A,0,0,D,2.2,3.3,3.3,0-0,0-3
ALLTEAMS,21/11/10,Blackburn,Aston Villa,2,0,H,1,0,H,2.38,3.25,3.0,1-0,2-0
ALLTEAMS,21/11/10,Fulham,Man City,1,4,A,0,3,A,2.88,3.25,2.4,0-3,1-4
ALLTEAMS,22/11/10,Sunderland,Everton,2,2,D,1,1,D,2.4,3.25,2.88,1-1,2-2
ALLTEAMS,27/11/10,Aston Villa,Arsenal,2,4,A,0,2,A,3.3,3.3,2.2,0-2,2-4
ALLTEAMS,27/11/10,Bolton,Blackpool,2,2,D,0,1,A,1.62,3.75,5.5,0-1,2-2
ALLTEAMS,27/11/10,Everton,West Brom,1,4,A,1,2,A,1.57,3.75,6.0,1-2,1-4
ALLTEAMS,27/11/10,Fulham,Birmingham,1,1,D,0,1,A,2.1,3.3,3.5,0-1,1-1
ALLTEAMS,27/11/10,Man United,Blackburn,7,1,H,3,0,H,1.29,5.5,10.0,3-0,7-1
ALLTEAMS,27/11/10,Stoke,Man City,1,1,D,0,0,D,3.3,3.3,2.2,0-0,1-1
ALLTEAMS,27/11/10,West Ham,Wigan,3,1,H,1,0,H,2.0,3.4,3.75,1-0,3-1
ALLTEAMS,27/11/10,Wolves,Sunderland,3,2,H,0,0,D,2.62,3.3,2.62,0-0,3-2
ALLTEAMS,28/11/10,Newcastle,Chelsea,1,1,D,1,1,D,5.5,3.75,1.62,1-1,1-1
ALLTEAMS,28/11/10,Tottenham,Liverpool,2,1,H,0,1,A,2.1,3.3,3.5,0-1,2-1
ALLTEAMS,04/12/10,Arsenal,Fulham,2,1,H,1,1,D,1.29,5.0,11.0,1-1,2-1
ALLTEAMS,04/12/10,Birmingham,Tottenham,1,1,D,0,1,A,3.5,3.3,2.1,0-1,1-1
ALLTEAMS,04/12/10,Blackburn,Wolves,3,0,H,2,0,H,1.8,3.5,4.5,2-0,3-0
ALLTEAMS,04/12/10,Chelsea,Everton,1,1,D,1,0,H,1.36,5.0,7.5,1-0,1-1
ALLTEAMS,04/12/10,Man City,Bolton,1,0,H,1,0,H,1.53,4.0,6.0,1-0,1-0
ALLTEAMS,04/12/10,Wigan,Stoke,2,2,D,2,2,D,2.5,3.3,2.8,2-2,2-2
ALLTEAMS,05/12/10,Sunderland,West Ham,1,0,H,1,0,H,1.91,3.4,4.0,1-0,1-0
ALLTEAMS,05/12/10,West Brom,Newcastle,3,1,H,1,0,H,2.25,3.3,3.2,1-0,3-1
ALLTEAMS,06/12/10,Liverpool,Aston Villa,3,0,H,2,0,H,1.62,3.75,5.5,2-0,3-0
ALLTEAMS,11/12/10,Aston Villa,West Brom,2,1,H,1,0,H,2.0,3.4,3.75,1-0,2-1
ALLTEAMS,11/12/10,Everton,Wigan,0,0,D,0,0,D,1.44,4.33,7.0,0-0,0-0
ALLTEAMS,11/12/10,Fulham,Sunderland,0,0,D,0,0,D,2.25,3.25,3.25,0-0,0-0
ALLTEAMS,11/12/10,Newcastle,Liverpool,3,1,H,1,0,H,3.75,3.4,2.0,1-0,3-1
ALLTEAMS,11/12/10,Stoke,Blackpool,0,1,A,0,0,D,1.62,3.75,5.5,0-0,0-1
ALLTEAMS,11/12/10,West Ham,Man City,1,3,A,0,1,A,4.33,3.5,1.83,0-1,1-3
ALLTEAMS,12/12/10,Bolton,Blackburn,2,1,H,0,0,D,2.1,3.3,3.5,0-0,2-1
ALLTEAMS,12/12/10,Tottenham,Chelsea,1,1,D,1,0,H,2.8,3.3,2.5,1-0,1-1
ALLTEAMS,12/12/10,Wolves,Birmingham,1,0,H,1,0,H,2.38,3.25,3.0,1-0,1-0
ALLTEAMS,13/12/10,Man United,Arsenal,1,0,H,1,0,H,2.0,3.4,3.75,1-0,1-0
ALLTEAMS,18/12/10,Blackburn,West Ham,1,1,D,0,0,D,1.8,3.5,4.5,0-0,1-1
ALLTEAMS,18/12/10,Sunderland,Bolton,1,0,H,1,0,H,2.2,3.3,3.3,1-0,1-0
ALLTEAMS,20/12/10,Man City,Everton,1,2,A,0,2,A,1.73,3.5,5.0,0-2,1-2
ALLTEAMS,26/12/10,Aston Villa,Tottenham,1,2,A,0,1,A,3.0,3.25,2.38,0-1,1-2
ALLTEAMS,26/12/10,Blackburn,Stoke,0,2,A,0,0,D,2.2,3.2,3.4,0-0,0-2
ALLTEAMS,26/12/10,Bolton,West Brom,2,0,H,1,0,H,2.0,3.4,3.75,1-0,2-0
ALLTEAMS,26/12/10,Fulham,West Ham,1,3,A,1,2,A,2.0,3.4,3.75,1-2,1-3
ALLTEAMS,26/12/10,Man United,Sunderland,2,0,H,1,0,H,1.25,5.5,12.0,1-0,2-0
ALLTEAMS,26/12/10,Newcastle,Man City,1,3,A,0,2,A,3.4,3.4,2.1,0-2,1-3
ALLTEAMS,26/12/10,Wolves,Wigan,1,2,A,0,2,A,2.1,3.3,3.5,0-2,1-2
ALLTEAMS,27/12/10,Arsenal,Chelsea,3,1,H,1,0,H,2.5,3.3,2.8,1-0,3-1
ALLTEAMS,28/12/10,Birmingham,Man United,1,1,D,0,0,D,6.5,3.75,1.53,0-0,1-1
ALLTEAMS,28/12/10,Man City,Aston Villa,4,0,H,3,0,H,1.5,4.0,7.0,3-0,4-0
ALLTEAMS,28/12/10,Stoke,Fulham,0,2,A,0,2,A,1.83,3.5,4.33,0-2,0-2
ALLTEAMS,28/12/10,Sunderland,Blackpool,0,2,A,0,0,D,1.62,3.75,5.5,0-0,0-2
ALLTEAMS,28/12/10,Tottenham,Newcastle,2,0,H,0,0,D,1.5,4.0,7.0,0-0,2-0
ALLTEAMS,28/12/10,West Brom,Blackburn,1,3,A,1,1,D,1.91,3.4,4.0,1-1,1-3
ALLTEAMS,28/12/10,West Ham,Everton,1,1,D,1,1,D,3.0,3.3,2.3,1-1,1-1
ALLTEAMS,29/12/10,Chelsea,Bolton,1,0,H,0,0,D,1.3,5.0,10.0,0-0,1-0
ALLTEAMS,29/12/10,Liverpool,Wolves,0,1,A,0,0,D,1.29,5.5,10.0,0-0,0-1
ALLTEAMS,29/12/10,Wigan,Arsenal,2,2,D,1,2,A,7.0,4.33,1.44,1-2,2-2
ALLTEAMS,01/01/11,Birmingham,Arsenal,0,3,A,0,1,A,5.5,3.5,1.67,0-1,0-3
ALLTEAMS,01/01/11,Liverpool,Bolton,2,1,H,0,1,A,1.67,3.75,5.0,0-1,2-1
ALLTEAMS,01/01/11,Man City,Blackpool,1,0,H,1,0,H,1.29,5.5,10.0,1-0,1-0
ALLTEAMS,01/01/11,Stoke,Everton,2,0,H,1,0,H,2.62,3.3,2.62,1-0,2-0
ALLTEAMS,01/01/11,Sunderland,Blackburn,3,0,H,2,0,H,1.83,3.4,4.5,2-0,3-0
ALLTEAMS,01/01/11,Tottenham,Fulham,1,0,H,1,0,H,1.4,4.5,8.0,1-0,1-0
ALLTEAMS,01/01/11,West Brom,Man United,1,2,A,1,1,D,6.5,3.75,1.53,1-1,1-2
ALLTEAMS,01/01/11,West Ham,Wolves,2,0,H,0,0,D,1.91,3.5,3.75,0-0,2-0
ALLTEAMS,02/01/11,Chelsea,Aston Villa,3,3,D,1,1,D,1.25,5.5,12.0,1-1,3-3
ALLTEAMS,02/01/11,Wigan,Newcastle,0,1,A,0,1,A,2.5,3.3,2.8,0-1,0-1
ALLTEAMS,04/01/11,Blackpool,Birmingham,1,2,A,0,1,A,2.2,3.3,3.3,0-1,1-2
ALLTEAMS,04/01/11,Fulham,West Brom,3,0,H,1,0,H,2.1,3.3,3.5,1-0,3-0
ALLTEAMS,04/01/11,Man United,Stoke,2,1,H,1,0,H,1.25,5.5,12.0,1-0,2-1
ALLTEAMS,05/01/11,Arsenal,Man City,0,0,D,0,0,D,1.91,3.4,4.0,0-0,0-0
ALLTEAMS,05/01/11,Aston Villa,Sunderland,0,1,A,0,0,D,2.0,3.5,3.0,0-0,0-1
ALLTEAMS,05/01/11,Blackburn,Liverpool,3,1,H,2,0,H,2.75,3.25,2.2,2-0,3-1
ALLTEAMS,05/01/11,Bolton,Wigan,1,1,D,0,0,D,1.62,3.5,4.5,0-0,1-1
ALLTEAMS,05/01/11,Everton,Tottenham,2,1,H,1,1,D,2.7,3.25,2.62,1-1,2-1
ALLTEAMS,05/01/11,Newcastle,West Ham,5,0,H,3,0,H,1.73,3.4,4.0,3-0,5-0
ALLTEAMS,05/01/11,Wolves,Chelsea,1,0,H,1,0,H,5.5,3.6,1.5,1-0,1-0
ALLTEAMS,12/01/11,Blackpool,Liverpool,2,1,H,1,1,D,4.0,3.4,1.91,1-1,2-1
ALLTEAMS,15/01/11,Chelsea,Blackburn,2,0,H,0,0,D,1.29,5.5,10.0,0-0,2-0
ALLTEAMS,15/01/11,Man City,Wolves,4,3,H,1,1,D,1.3,5.0,11.0,1-1,4-3
ALLTEAMS,15/01/11,Stoke,Bolton,2,0,H,1,0,H,2.1,3.3,3.5,1-0,2-0
ALLTEAMS,15/01/11,West Brom,Blackpool,3,2,H,1,1,D,1.73,3.75,4.5,1-1,3-2
ALLTEAMS,15/01/11,West Ham,Arsenal,0,3,A,0,2,A,6.0,3.75,1.57,0-2,0-3
ALLTEAMS,15/01/11,Wigan,Fulham,1,1,D,0,0,D,2.5,3.3,2.8,0-0,1-1
ALLTEAMS,16/01/11,Birmingham,Aston Villa,1,1,D,0,0,D,2.5,3.3,2.8,0-0,1-1
ALLTEAMS,16/01/11,Liverpool,Everton,2,2,D,1,0,H,2.25,3.25,3.25,1-0,2-2
ALLTEAMS,16/01/11,Sunderland,Newcastle,1,1,D,0,0,D,2.2,3.3,3.3,0-0,1-1
ALLTEAMS,16/01/11,Tottenham,Man United,0,0,D,0,0,D,3.0,3.25,2.38,0-0,0-0
ALLTEAMS,22/01/11,Arsenal,Wigan,3,0,H,1,0,H,1.2,6.0,15.0,1-0,3-0
ALLTEAMS,22/01/11,Aston Villa,Man City,1,0,H,1,0,H,3.75,3.4,2.0,1-0,1-0
ALLTEAMS,22/01/11,Blackpool,Sunderland,1,2,A,0,2,A,2.6,3.4,2.6,0-2,1-2
ALLTEAMS,22/01/11,Everton,West Ham,2,2,D,0,1,A,1.53,3.75,6.5,0-1,2-2
ALLTEAMS,22/01/11,Fulham,Stoke,2,0,H,1,0,H,2.25,3.25,3.25,1-0,2-0
ALLTEAMS,22/01/11,Man United,Birmingham,5,0,H,3,0,H,1.2,6.0,15.0,3-0,5-0
ALLTEAMS,22/01/11,Newcastle,Tottenham,1,1,D,0,0,D,3.2,3.3,2.25,0-0,1-1
ALLTEAMS,22/01/11,Wolves,Liverpool,0,3,A,0,1,A,3.25,3.25,2.25,0-1,0-3
ALLTEAMS,23/01/11,Blackburn,West Brom,2,0,H,1,0,H,2.2,3.3,3.3,1-0,2-0
ALLTEAMS,24/01/11,Bolton,Chelsea,0,4,A,0,2,A,5.5,3.5,1.67,0-2,0-4
ALLTEAMS,25/01/11,Blackpool,Man United,2,3,A,2,0,H,8.0,5.0,1.36,2-0,2-3
ALLTEAMS,25/01/11,Wigan,Aston Villa,1,2,A,0,0,D,3.1,3.3,2.3,0-0,1-2
ALLTEAMS,26/01/11,Liverpool,Fulham,1,0,H,0,0,D,1.57,3.6,6.5,0-0,1-0
ALLTEAMS,01/02/11,Arsenal,Everton,2,1,H,0,1,A,1.44,4.33,7.0,0-1,2-1
ALLTEAMS,01/02/11,Man United,Aston Villa,3,1,H,2,0,H,1.33,5.0,9.0,2-0,3-1
ALLTEAMS,01/02/11,Sunderland,Chelsea,2,4,A,2,2,D,5.5,3.5,1.67,2-2,2-4
ALLTEAMS,01/02/11,West Brom,Wigan,2,2,D,1,2,A,1.73,3.5,5.0,1-2,2-2
ALLTEAMS,02/02/11,Birmingham,Man City,2,2,D,1,2,A,4.0,3.4,1.91,1-2,2-2
ALLTEAMS,02/02/11,Blackburn,Tottenham,0,1,A,0,1,A,3.1,3.3,2.3,0-1,0-1
ALLTEAMS,02/02/11,Blackpool,West Ham,1,3,A,1,3,A,2.38,3.25,3.0,1-3,1-3
ALLTEAMS,02/02/11,Bolton,Wolves,1,0,H,0,0,D,1.8,3.5,4.5,0-0,1-0
