Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E2,23/09/2023,Bolton,Peterboro,1,1,D,1,1,D,2.07,3.57,3.69,11,14
E2,23/09/2023,Bristol Rvs,Wigan,4,1,H,2,1,H,2.24,3.6,3.23,12,15
E2,23/09/2023,Burton,Fleetwood Town,1,1,D,1,1,D,2.64,3.49,2.72,9,9
E2,23/09/2023,Cambridge,Port Vale,1,1,D,0,1,A,2.33,3.29,3.34,9,14
E2,23/09/2023,Carlisle,Derby,0,2,A,0,1,A,3.43,3.54,2.14,8,13
E2,23/09/2023,Charlton,Wycombe,3,1,H,1,0,H,2.23,3.6,3.24,15,10
E2,23/09/2023,Cheltenham,Stevenage,0,3,A,0,1,A,4.39,3.59,1.89,4,14
E2,23/09/2023,Leyton Orient,Shrewsbury,1,0,H,1,0,H,1.94,3.47,4.31,12,9
E2,23/09/2023,Northampton,Barnsley,1,2,A,0,1,A,3.17,3.61,2.27,9,13
E2,23/09/2023,Oxford,Exeter,3,0,H,1,0,H,1.81,3.83,4.51,11,13
E2,23/09/2023,Portsmouth,Lincoln,2,1,H,2,1,H,1.68,3.86,5.55,7,11
E2,30/09/2023,Barnsley,Blackpool,0,1,A,0,1,A,2.26,3.6,3.19,10,13
E2,30/09/2023,Derby,Cambridge,0,0,D,0,0,D,1.67,4.17,5.03,11,12
E2,30/09/2023,Exeter,Northampton,0,2,A,0,1,A,2.07,3.51,3.75,11,14
E2,30/09/2023,Fleetwood Town,Leyton Orient,1,0,H,0,0,D,2.45,3.39,3.02,10,10
E2,30/09/2023,Lincoln,Cheltenham,2,0,H,2,0,H,1.66,4.01,5.36,14,10
E2,30/09/2023,Peterboro,Bristol Rvs,2,0,H,1,0,H,1.89,3.73,4.2,9,14
E2,30/09/2023,Port Vale,Bolton,0,1,A,0,1,A,3.03,3.45,2.38,6,14
E2,30/09/2023,Reading,Burton,0,0,D,0,0,D,1.96,3.66,3.96,7,11
E2,30/09/2023,Shrewsbury,Charlton,0,0,D,0,0,D,3.07,3.43,2.4,6,9
E2,30/09/2023,Stevenage,Oxford,1,3,A,1,1,D,2.4,3.38,3.12,10,9
E2,30/09/2023,Wigan,Portsmouth,1,2,A,1,2,A,3.15,3.52,2.31,17,16
E2,30/09/2023,Wycombe,Carlisle,2,0,H,1,0,H,1.88,3.68,4.32,12,10
E2,03/10/2023,Blackpool,Derby,1,3,A,0,0,D,2.35,3.38,3.2,6,11
E2,03/10/2023,Bolton,Stevenage,3,2,H,1,1,D,2.1,3.51,3.65,13,13
E2,03/10/2023,Bristol Rvs,Port Vale,3,0,H,2,0,H,2.07,3.55,3.7,11,13
E2,03/10/2023,Burton,Wigan,2,1,H,0,1,A,2.74,3.37,2.7,14,16
E2,03/10/2023,Cambridge,Barnsley,0,4,A,0,2,A,2.96,3.55,2.42,7,12
E2,03/10/2023,Carlisle,Peterboro,1,1,D,0,0,D,3.76,3.61,2.04,8,14
E2,03/10/2023,Charlton,Exeter,4,1,H,1,1,D,2.08,3.65,3.57,12,10
E2,03/10/2023,Cheltenham,Fleetwood Town,0,2,A,0,1,A,3.23,3.43,2.31,16,11
E2,03/10/2023,Northampton,Reading,3,1,H,2,0,H,2.41,3.53,2.99,5,14
E2,03/10/2023,Oxford,Shrewsbury,3,0,H,1,0,H,1.57,4.12,6.29,12,12
E2,03/10/2023,Portsmouth,Wycombe,2,1,H,0,1,A,1.75,3.89,4.82,8,13
E3,05/08/2023,Accrington,Newport County,3,0,H,1,0,H,2.49,3.27,3.07,11,13
E3,05/08/2023,Crawley Town,Bradford,1,0,H,1,0,H,4.1,3.5,1.98,14,14
E3,05/08/2023,Crewe,Mansfield,2,2,D,1,2,A,4.15,3.75,1.87,8,16
E3,05/08/2023,Doncaster,Harrogate,0,1,A,0,0,D,2.26,3.42,3.35,7,20
E3,05/08/2023,Forest Green,Salford,0,2,A,0,0,D,3.55,3.53,2.13,17,9
E3,05/08/2023,Grimsby,AFC Wimbledon,0,0,D,0,0,D,2.06,3.45,3.87,10,12
E3,05/08/2023,Morecambe,Walsall,2,1,H,1,1,D,2.7,3.26,2.82,12,7
E3,05/08/2023,Stockport,Gillingham,0,1,A,0,0,D,1.79,3.57,5.1,11,11
E3,05/08/2023,Sutton,Notts County,5,1,H,2,0,H,4.71,4.13,1.72,16,8
E3,05/08/2023,Tranmere,Barrow,1,2,A,0,1,A,2.45,3.17,3.23,9,8
E3,05/08/2023,Wrexham,Milton Keynes Dons,3,5,A,1,2,A,1.69,3.98,5.13,15,9
E3,12/08/2023,AFC Wimbledon,Wrexham,1,1,D,0,1,A,3.61,3.62,2.08,12,12
E3,12/08/2023,Barrow,Sutton,2,1,H,0,1,A,2.45,3.13,3.28,8,7
E3,12/08/2023,Bradford,Colchester,2,1,H,1,1,D,1.92,3.57,4.15,3,9
E3,12/08/2023,Gillingham,Accrington,1,0,H,1,0,H,2.08,3.31,3.99,14,13
E3,12/08/2023,Harrogate,Forest Green,0,1,A,0,0,D,2.4,3.46,3.06,7,11
E3,12/08/2023,Mansfield,Morecambe,3,0,H,1,0,H,1.56,4.48,5.82,9,11
E3,12/08/2023,Milton Keynes Dons,Tranmere,1,0,H,1,0,H,1.79,3.69,4.83,8,12
E3,12/08/2023,Newport County,Doncaster,4,0,H,3,0,H,2.25,3.47,3.33,10,18
E3,12/08/2023,Notts County,Grimsby,3,2,H,1,2,A,1.78,4.16,4.32,6,16
E3,12/08/2023,Salford,Crawley Town,1,1,D,0,1,A,1.48,4.67,6.68,13,10
E3,12/08/2023,Swindon,Crewe,2,2,D,1,0,H,1.86,3.6,4.54,13,13
E3,12/08/2023,Walsall,Stockport,2,1,H,1,0,H,4.13,3.32,2.04,8,9
E3,15/08/2023,Accrington,Barrow,1,1,D,1,0,H,2.61,3.19,2.97,10,5
E3,15/08/2023,Colchester,AFC Wimbledon,0,2,A,0,0,D,2.37,3.21,3.34,8,12
E3,15/08/2023,Crawley Town,Milton Keynes Dons,2,1,H,1,1,D,3.06,3.44,2.41,8,11
E3,15/08/2023,Crewe,Newport County,4,2,H,1,1,D,3.21,3.42,2.33,4,12
E3,15/08/2023,Doncaster,Mansfield,2,2,D,1,1,D,4.3,3.71,1.88,8,10
E3,15/08/2023,Forest Green,Swindon,1,2,A,1,0,H,2.75,3.4,2.66,12,11
E3,15/08/2023,Grimsby,Salford,2,0,H,1,0,H,2.7,3.3,2.78,16,16
E3,15/08/2023,Morecambe,Notts County,0,0,D,0,0,D,4.3,4.03,1.8,7,4
E3,15/08/2023,Stockport,Bradford,1,1,D,0,0,D,1.85,3.46,4.84,8,16
E3,15/08/2023,Sutton,Gillingham,0,1,A,0,1,A,2.68,3.18,2.91,6,10
E3,15/08/2023,Tranmere,Harrogate,3,0,H,2,0,H,2.14,3.4,3.67,10,17
E3,15/08/2023,Wrexham,Walsall,4,2,H,2,1,H,1.62,4.28,5.36,3,9
E3,19/08/2023,Accrington,Harrogate,2,1,H,1,0,H,2.13,3.46,3.53,14,15
E3,19/08/2023,Colchester,Milton Keynes Dons,2,3,A,2,1,H,2.86,3.28,2.64,16,8
E3,19/08/2023,Crawley Town,Gillingham,0,1,A,0,1,A,3.13,3.1,2.52,8,10
E3,19/08/2023,Crewe,Walsall,2,2,D,0,2,A,2.71,3.41,2.7,6,10
E3,19/08/2023,Doncaster,Notts County,1,3,A,0,1,A,4.23,3.75,1.88,10,8
E3,19/08/2023,Forest Green,Newport County,0,3,A,0,2,A,2.55,3.47,2.83,6,7
E3,19/08/2023,Grimsby,Mansfield,1,1,D,1,0,H,3.23,3.46,2.3,7,11
E3,19/08/2023,Morecambe,Bradford,3,0,H,1,0,H,3.53,3.45,2.17,15,11
E3,19/08/2023,Stockport,Barrow,1,0,H,0,0,D,1.72,3.87,5.08,10,5
E3,19/08/2023,Sutton,AFC Wimbledon,0,3,A,0,0,D,2.46,3.27,3.13,7,18
E3,19/08/2023,Tranmere,Salford,3,4,A,2,1,H,2.86,3.36,2.59,14,10
E3,19/08/2023,Wrexham,Swindon,5,5,D,1,4,A,1.62,4.31,5.37,12,17
E3,26/08/2023,AFC Wimbledon,Forest Green,1,1,D,1,0,H,1.82,3.7,4.64,12,4
E3,26/08/2023,Barrow,Wrexham,1,1,D,0,1,A,3.37,3.54,2.2,9,9
E3,26/08/2023,Bradford,Crewe,1,0,H,1,0,H,1.65,4.24,5.13,10,8
E3,26/08/2023,Gillingham,Colchester,0,3,A,0,0,D,1.83,3.44,5.02,14,18
E3,26/08/2023,Harrogate,Morecambe,2,0,H,1,0,H,2.39,3.51,3.03,13,11
E3,26/08/2023,Mansfield,Stockport,3,2,H,1,2,A,2.36,3.36,3.22,5,7
E3,26/08/2023,Milton Keynes Dons,Doncaster,2,1,H,2,0,H,1.7,3.96,5.11,8,17
E3,26/08/2023,Newport County,Sutton,3,1,H,0,0,D,1.99,3.54,3.99,8,10
E3,26/08/2023,Notts County,Tranmere,2,1,H,1,0,H,1.6,4.43,5.35,6,8
E3,26/08/2023,Salford,Accrington,1,2,A,0,2,A,1.77,3.84,4.59,20,10
E3,26/08/2023,Swindon,Crawley Town,6,0,H,1,0,H,2.08,3.78,3.46,10,10
E3,26/08/2023,Walsall,Grimsby,1,1,D,0,0,D,2.46,3.35,3.05,13,11
E3,02/09/2023,Tranmere,Wrexham,0,1,A,0,0,D,3.58,3.91,2,7,11
E3,02/09/2023,Crewe,Milton Keynes Dons,3,1,H,0,1,A,3.03,3.57,2.36,12,8
E3,02/09/2023,Doncaster,Swindon,0,0,D,0,0,D,2.88,3.46,2.52,9,15
E3,02/09/2023,Grimsby,Gillingham,2,0,H,2,0,H,2.52,3.3,3.01,6,12
E3,02/09/2023,Harrogate,Barrow,0,1,A,0,1,A,2.6,3.3,2.9,11,10
E3,02/09/2023,Mansfield,Bradford,0,0,D,0,0,D,1.82,3.78,4.51,10,12
E3,02/09/2023,Morecambe,Salford,1,0,H,1,0,H,2.94,3.54,2.44,14,11
E3,02/09/2023,Newport County,AFC Wimbledon,2,2,D,1,2,A,2.61,3.34,2.86,6,8
E3,02/09/2023,Notts County,Accrington,3,1,H,1,1,D,1.59,4.51,5.32,11,11
E3,02/09/2023,Stockport,Crawley Town,3,3,D,2,1,H,1.56,4.35,6.01,7,12
E3,02/09/2023,Sutton,Forest Green,0,1,A,0,0,D,2.09,3.45,3.76,13,14
E3,02/09/2023,Walsall,Colchester,1,0,H,0,0,D,2.14,3.46,3.6,17,9
E3,09/09/2023,Bradford,Grimsby,1,1,D,0,1,A,2.06,3.45,3.87,10,10
E3,09/09/2023,Accrington,Mansfield,0,3,A,0,2,A,3.56,3.57,2.11,13,17
E3,09/09/2023,AFC Wimbledon,Stockport,1,2,A,1,0,H,2.81,3.34,2.65,13,7
E3,09/09/2023,Colchester,Tranmere,2,0,H,1,0,H,2.32,3.5,3.16,10,8
E3,09/09/2023,Crawley Town,Newport County,4,1,H,1,1,D,3.07,3.49,2.38,8,9
E3,09/09/2023,Forest Green,Crewe,1,4,A,1,0,H,2.18,3.52,3.44,12,10
E3,09/09/2023,Gillingham,Harrogate,1,0,H,0,0,D,1.85,3.57,4.69,12,7
E3,09/09/2023,Milton Keynes Dons,Notts County,1,1,D,0,0,D,2.89,3.86,2.33,12,5
E3,09/09/2023,Salford,Walsall,1,2,A,1,0,H,2.1,3.68,3.49,12,12
E3,09/09/2023,Swindon,Sutton,5,3,H,3,2,H,1.83,3.85,4.34,4,6
E3,09/09/2023,Wrexham,Doncaster,2,1,H,1,0,H,1.43,5.03,7.21,9,13
E3,15/09/2023,Salford,Notts County,0,2,A,0,1,A,3.05,3.9,2.23,11,11
E3,16/09/2023,Accrington,Sutton,4,1,H,1,0,H,2.09,3.63,3.57,10,12
E3,16/09/2023,AFC Wimbledon,Crewe,2,2,D,2,0,H,1.8,3.96,4.41,11,9
E3,16/09/2023,Bradford,Harrogate,1,1,D,0,0,D,1.76,3.74,4.95,8,10
E3,16/09/2023,Colchester,Mansfield,1,1,D,1,0,H,3.64,3.83,2,9,4
E3,16/09/2023,Crawley Town,Tranmere,3,2,H,0,1,A,2.22,3.59,3.28,7,9
E3,16/09/2023,Forest Green,Doncaster,1,2,A,0,1,A,2.21,3.59,3.3,8,10
E3,16/09/2023,Gillingham,Morecambe,2,1,H,2,1,H,1.79,3.7,4.81,8,16
E3,16/09/2023,Milton Keynes Dons,Stockport,1,2,A,1,2,A,3.03,3.61,2.35,11,10
E3,16/09/2023,Newport County,Barrow,1,1,D,1,0,H,2.09,3.44,3.77,13,17
E3,16/09/2023,Swindon,Walsall,2,0,H,1,0,H,1.97,3.81,3.76,5,10
E3,16/09/2023,Wrexham,Grimsby,3,0,H,2,0,H,1.66,4.19,5.1,7,6
E3,23/09/2023,Crewe,Colchester,2,1,H,2,0,H,2.48,3.65,2.8,15,11
E3,23/09/2023,Doncaster,Gillingham,2,1,H,1,1,D,3.26,3.17,2.43,9,10
E3,23/09/2023,Grimsby,Crawley Town,2,3,A,2,2,D,2.07,3.62,3.64,14,8
E3,23/09/2023,Harrogate,Salford,3,2,H,2,1,H,2.95,3.45,2.47,6,10
E3,23/09/2023,Mansfield,Barrow,1,0,H,0,0,D,1.66,3.95,5.56,9,11
E3,23/09/2023,Morecambe,Swindon,2,2,D,1,1,D,3.39,3.77,2.11,11,6
E3,23/09/2023,Newport County,Bradford,1,4,A,1,3,A,2.4,3.32,3.16,9,8
E3,23/09/2023,Notts County,Forest Green,4,3,H,2,0,H,1.51,4.79,5.96,10,11
E3,23/09/2023,Stockport,Wrexham,5,0,H,3,0,H,2.52,3.73,2.72,10,13
E3,23/09/2023,Sutton,Milton Keynes Dons,1,1,D,1,0,H,2.66,3.42,2.74,10,13
E3,23/09/2023,Tranmere,Accrington,2,0,H,1,0,H,2.74,3.49,2.62,11,16
E3,23/09/2023,Walsall,AFC Wimbledon,1,3,A,0,1,A,2.64,3.43,2.76,9,13
E3,30/09/2023,Accrington,Stockport,1,3,A,0,2,A,3.68,3.77,2.01,16,10
E3,30/09/2023,AFC Wimbledon,Tranmere,4,1,H,2,1,H,1.72,3.93,4.97,9,10
E3,30/09/2023,Barrow,Doncaster,3,2,H,1,0,H,1.94,3.64,4.07,12,16
E3,30/09/2023,Bradford,Walsall,1,3,A,1,2,A,1.82,3.65,4.53,8,9
E3,30/09/2023,Colchester,Notts County,5,4,H,3,1,H,3.6,3.87,2.01,8,9
E3,30/09/2023,Crawley Town,Sutton,3,0,H,1,0,H,2.02,3.72,3.68,8,12
E3,30/09/2023,Forest Green,Morecambe,1,2,A,0,1,A,1.98,3.69,3.88,8,6
E3,30/09/2023,Gillingham,Mansfield,1,1,D,1,1,D,3.15,3.28,2.43,11,13
E3,30/09/2023,Milton Keynes Dons,Harrogate,0,1,A,0,1,A,1.85,3.81,4.3,12,5
E3,30/09/2023,Salford,Newport County,2,1,H,2,1,H,2.28,3.66,3.11,11,12
E3,30/09/2023,Swindon,Grimsby,2,1,H,1,0,H,1.86,3.91,4.12,5,10
E3,30/09/2023,Wrexham,Crewe,3,3,D,1,2,A,1.42,5.24,7.06,12,12
E3,03/10/2023,Crewe,Gillingham,2,0,H,1,0,H,2.78,3.44,2.61,7,9
E3,03/10/2023,Doncaster,Crawley Town,2,0,H,1,0,H,2.68,3.67,2.58,15,12
E3,03/10/2023,Grimsby,Barrow,2,1,H,1,0,H,2.17,3.33,3.68,13,11
E3,03/10/2023,Harrogate,AFC Wimbledon,0,1,A,0,1,A,3.6,3.39,2.17,10,15
E3,03/10/2023,Mansfield,Wrexham,0,0,D,0,0,D,2.28,3.74,3.06,10,5
E3,03/10/2023,Morecambe,Accrington,1,1,D,0,0,D,2.58,3.47,2.8,17,9
E3,03/10/2023,Newport County,Colchester,2,1,H,1,1,D,2.3,3.61,3.12,12,11
E3,03/10/2023,Notts County,Swindon,3,1,H,3,0,H,1.86,4.36,3.71,13,14
E3,03/10/2023,Stockport,Forest Green,2,0,H,2,0,H,1.43,4.75,7.79,8,15
E3,03/10/2023,Sutton,Salford,0,2,A,0,0,D,2.56,3.59,2.75,15,10
E3,03/10/2023,Tranmere,Bradford,2,1,H,1,0,H,3.36,3.34,2.29,6,15
E3,03/10/2023,Walsall,Milton Keynes Dons,0,0,D,0,0,D,2.74,3.4,2.67,17,8
EC,05/08/2023,Aldershot,Oxford City,5,2,H,3,1,H,1.99,3.68,3.69,0,0
EC,05/08/2023,Altrincham,Dag and Red,1,1,D,0,0,D,2.25,3.43,3.23,0,0
EC,05/08/2023,Barnet,Hartlepool,3,2,H,1,0,H,2.09,3.65,3.35,0,0
EC,05/08/2023,Chesterfield,Dorking,4,3,H,1,1,D,1.25,6.07,10.66,0,0
EC,05/08/2023,Gateshead,Boreham Wood,2,2,D,2,0,H,2.12,3.37,3.63,0,0
EC,05/08/2023,Halifax,Bromley,2,0,H,0,0,D,2.79,3.24,2.61,0,0
EC,05/08/2023,Kidderminster,Woking,0,0,D,0,0,D,2.96,3.29,2.49,0,0
EC,05/08/2023,Maidenhead,Fylde,2,2,D,2,1,H,2.46,3.33,2.9,0,0
EC,05/08/2023,Solihull,Eastleigh,1,1,D,0,0,D,2.6,3.76,2.53,0,0
EC,05/08/2023,Southend,Oldham,4,0,H,1,0,H,3.1,3.37,2.35,0,0
EC,05/08/2023,Wealdstone,York,2,1,H,0,1,A,2.68,3.54,2.58,0,0
EC,05/08/2023,Rochdale,Ebbsfleet,0,1,A,0,1,A,1.69,4.25,4.37,0,0
EC,12/08/2023,Boreham Wood,Halifax,2,0,H,0,0,D,2.23,3.13,3.63,0,0
EC,12/08/2023,Dag and Red,Southend,0,2,A,0,1,A,2.68,3.47,2.61,0,0
EC,12/08/2023,Dorking,Maidenhead,0,2,A,0,0,D,2.05,3.69,3.49,0,0
EC,12/08/2023,Eastleigh,Wealdstone,0,0,D,0,0,D,1.7,3.93,4.68,0,0
EC,12/08/2023,Ebbsfleet,Solihull,1,2,A,0,1,A,2.17,3.51,3.34,0,0
EC,12/08/2023,Fylde,Chesterfield,2,4,A,0,3,A,3.94,3.92,1.86,0,0
EC,12/08/2023,Hartlepool,Gateshead,2,1,H,1,0,H,2.54,3.6,2.69,0,0
EC,12/08/2023,Oldham,Aldershot,5,1,H,3,0,H,2.07,3.41,3.7,0,0
EC,12/08/2023,Oxford City,Rochdale,0,1,A,0,0,D,3.15,3.64,2.21,0,0
EC,12/08/2023,Woking,Altrincham,2,3,A,2,2,D,1.59,4.37,5.24,0,0
EC,12/08/2023,York,Kidderminster,0,1,A,0,0,D,1.94,3.57,3.97,0,0
EC,12/08/2023,Bromley,Barnet,0,2,A,0,1,A,2.25,3.74,3.01,0,0
EC,15/08/2023,Bromley,Wealdstone,1,1,D,0,1,A,1.71,4.01,4.63,0,0
EC,15/08/2023,Dag and Red,Gateshead,2,4,A,0,1,A,3.64,3.73,1.99,0,0
EC,15/08/2023,Dorking,Southend,2,1,H,1,1,D,4.21,3.82,1.83,0,0
EC,15/08/2023,Eastleigh,Barnet,3,3,D,1,3,A,2.58,3.55,2.67,0,0
EC,15/08/2023,Ebbsfleet,Aldershot,2,0,H,1,0,H,1.99,3.66,3.71,0,0
EC,15/08/2023,Fylde,Kidderminster,2,1,H,0,0,D,2.18,3.53,3.31,0,0
EC,15/08/2023,Hartlepool,Maidenhead,3,1,H,0,0,D,1.85,3.79,4.14,0,0
EC,15/08/2023,Oldham,Halifax,1,2,A,1,1,D,1.93,3.27,4.48,0,0
EC,15/08/2023,Oxford City,Chesterfield,1,2,A,0,1,A,6.35,5.09,1.43,0,0
EC,15/08/2023,Woking,Rochdale,3,2,H,0,1,A,2.04,3.54,3.67,0,0
EC,15/08/2023,York,Altrincham,2,2,D,2,1,H,2.16,3.77,3.16,0,0
EC,16/08/2023,Boreham Wood,Solihull,1,2,A,0,1,A,2,3.33,4.06,0,0
EC,19/08/2023,Chesterfield,Oldham,1,1,D,0,0,D,1.6,4.29,5.27,0,0
EC,19/08/2023,Aldershot,York,1,1,D,1,0,H,2.47,3.5,2.83,0,0
EC,19/08/2023,Altrincham,Boreham Wood,1,1,D,1,0,H,2.44,3.45,2.91,0,0
EC,19/08/2023,Barnet,Woking,2,0,H,1,0,H,2.35,3.48,3.02,0,0
EC,19/08/2023,Gateshead,Ebbsfleet,4,1,H,1,1,D,1.9,3.91,3.78,0,0
EC,19/08/2023,Halifax,Oxford City,1,1,D,1,0,H,1.66,3.91,5.22,0,0
EC,19/08/2023,Kidderminster,Bromley,0,0,D,0,0,D,2.3,3.34,3.22,0,0
EC,19/08/2023,Maidenhead,Dag and Red,1,0,H,0,0,D,2.45,3.32,2.98,0,0
EC,19/08/2023,Rochdale,Eastleigh,2,0,H,2,0,H,2.03,3.69,3.54,0,0
EC,19/08/2023,Solihull,Dorking,3,0,H,2,0,H,1.76,4.16,4.16,0,0
EC,19/08/2023,Southend,Hartlepool,2,3,A,1,1,D,1.99,3.6,3.75,0,0
EC,19/08/2023,Wealdstone,Fylde,3,2,H,1,1,D,2.66,3.73,2.5,0,0
EC,25/08/2023,Rochdale,Bromley,2,2,D,1,1,D,1.88,3.64,4.14,0,0
EC,25/08/2023,Solihull,Halifax,1,1,D,1,0,H,2.34,3.34,3.15,0,0
EC,25/08/2023,Southend,Eastleigh,2,0,H,2,0,H,1.84,3.79,4.18,0,0
EC,26/08/2023,Aldershot,Wealdstone,3,1,H,1,0,H,2.32,3.82,2.85,0,0
EC,26/08/2023,Altrincham,Chesterfield,2,1,H,0,1,A,4.03,4.25,1.78,0,0
EC,26/08/2023,Boreham Wood,Oldham,0,0,D,0,0,D,2.62,3.37,2.73,0,0
EC,26/08/2023,Dag and Red,Barnet,1,0,H,0,0,D,3.83,3.83,1.91,0,0
EC,26/08/2023,Dorking,York,2,2,D,1,0,H,3.09,3.64,2.24,0,0
EC,26/08/2023,Ebbsfleet,Kidderminster,3,0,H,3,0,H,2.57,3.53,2.69,0,0
EC,26/08/2023,Gateshead,Woking,1,3,A,1,0,H,2.08,3.61,3.48,0,0
EC,26/08/2023,Maidenhead,Oxford City,0,0,D,0,0,D,2.2,3.79,3.06,0,0
EC,26/08/2023,Hartlepool,Fylde,3,1,H,2,1,H,2.12,3.67,3.33,0,0
EC,28/08/2023,Barnet,Ebbsfleet,3,2,H,1,1,D,2.01,3.81,3.5,0,0
EC,28/08/2023,Bromley,Southend,2,1,H,1,0,H,3.75,3.48,2.03,0,0
EC,28/08/2023,Chesterfield,Hartlepool,3,2,H,1,2,A,1.76,4.22,4.1,0,0
EC,28/08/2023,Eastleigh,Aldershot,3,0,H,1,0,H,2.47,3.51,2.82,0,0
EC,28/08/2023,Fylde,Altrincham,3,3,D,0,2,A,2.45,3.73,2.72,0,0
EC,28/08/2023,Halifax,Gateshead,0,0,D,0,0,D,2.79,3.51,2.49,0,0
EC,28/08/2023,Kidderminster,Maidenhead,0,0,D,0,0,D,1.98,3.5,3.93,0,0
EC,28/08/2023,Oldham,Solihull,0,2,A,0,0,D,1.9,3.98,3.72,0,0
EC,28/08/2023,Oxford City,Boreham Wood,4,0,H,0,0,D,3.48,3.47,2.13,0,0
EC,28/08/2023,Wealdstone,Dag and Red,0,2,A,0,0,D,2.25,3.77,2.98,0,0
EC,28/08/2023,Woking,Dorking,2,0,H,1,0,H,1.58,4.38,5.25,0,0
EC,28/08/2023,York,Rochdale,1,3,A,1,1,D,2.67,3.41,2.66,0,0
EC,02/09/2023,Aldershot,Chesterfield,3,4,A,1,1,D,4.25,3.97,1.79,0,0
EC,02/09/2023,Altrincham,Bromley,1,2,A,1,1,D,1.74,4,4.35,0,0
EC,02/09/2023,Boreham Wood,Barnet,0,1,A,0,0,D,2.67,3.42,2.65,0,0
EC,02/09/2023,Dag and Red,Fylde,3,1,H,2,1,H,2.55,3.49,2.69,0,0
EC,02/09/2023,Dorking,Eastleigh,0,0,D,0,0,D,3.03,3.64,2.27,0,0
EC,02/09/2023,Ebbsfleet,York,4,1,H,2,1,H,2.06,3.64,3.49,0,0
EC,02/09/2023,Hartlepool,Wealdstone,2,1,H,1,0,H,1.7,4.12,4.57,0,0
EC,02/09/2023,Maidenhead,Woking,0,0,D,0,0,D,3.79,3.37,2.06,0,0
EC,02/09/2023,Rochdale,Halifax,0,1,A,0,1,A,1.96,3.53,3.96,0,0
EC,02/09/2023,Solihull,Oxford City,3,3,D,2,1,H,1.8,4.06,4.06,0,0
EC,02/09/2023,Southend,Kidderminster,2,1,H,0,0,D,1.88,3.41,4.53,0,0
EC,02/09/2023,Gateshead,Oldham,2,2,D,0,1,A,1.88,3.89,3.86,0,0
EC,09/09/2023,Halifax,Southend,1,1,D,0,0,D,2.66,3.25,2.78,0,0
EC,09/09/2023,Barnet,Altrincham,3,0,H,1,0,H,1.92,3.81,3.81,0,0
EC,09/09/2023,Bromley,Maidenhead,4,1,H,3,0,H,2.2,3.49,3.3,0,0
EC,09/09/2023,Chesterfield,Dag and Red,3,1,H,0,1,A,1.47,4.78,6.23,0,0
EC,09/09/2023,Eastleigh,Gateshead,0,6,A,0,4,A,2.95,3.45,2.37,0,0
EC,09/09/2023,Fylde,Aldershot,0,2,A,0,0,D,1.95,4.06,3.46,0,0
EC,09/09/2023,Kidderminster,Rochdale,1,1,D,1,0,H,2.59,3.14,2.94,0,0
EC,09/09/2023,Oldham,Dorking,0,0,D,0,0,D,1.58,4.35,5.14,0,0
EC,09/09/2023,Oxford City,Hartlepool,5,2,H,1,2,A,3.71,3.93,1.92,0,0
EC,09/09/2023,Wealdstone,Ebbsfleet,2,1,H,0,0,D,2.79,3.89,2.29,0,0
EC,09/09/2023,Woking,Solihull,1,1,D,0,1,A,1.68,4.08,4.62,0,0
EC,09/09/2023,York,Boreham Wood,2,2,D,1,0,H,2.58,3.34,2.81,0,0
EC,16/09/2023,Aldershot,Gateshead,1,1,D,0,0,D,3.28,3.85,2.05,0,0
EC,16/09/2023,Bromley,Oldham,3,0,H,2,0,H,2.92,3.69,2.32,0,0
EC,16/09/2023,Ebbsfleet,Chesterfield,0,1,A,0,0,D,3.26,4.09,2.02,0,0
EC,16/09/2023,Fylde,Eastleigh,1,2,A,0,1,A,2.09,3.68,3.39,0,0
EC,16/09/2023,Halifax,Dorking,0,1,A,0,1,A,1.71,4.04,4.47,0,0
EC,16/09/2023,Hartlepool,Woking,0,2,A,0,0,D,2.28,3.53,3.11,0,0
EC,16/09/2023,Maidenhead,Boreham Wood,0,1,A,0,0,D,2.95,3.21,2.5,0,0
EC,16/09/2023,Oxford City,Dag and Red,0,0,D,0,0,D,2.52,3.5,2.72,0,0
EC,16/09/2023,Rochdale,Barnet,4,2,H,2,1,H,2.9,3.49,2.43,0,0
EC,16/09/2023,Wealdstone,Altrincham,0,0,D,0,0,D,2.66,3.8,2.47,0,0
EC,16/09/2023,York,Southend,3,0,H,1,0,H,3.57,3.69,2.02,0,0
EC,16/09/2023,Kidderminster,Solihull,0,1,A,0,1,A,2.22,3.45,3.28,0,0
EC,19/09/2023,Altrincham,Hartlepool,2,2,D,2,1,H,2.9,3.76,2.3,0,0
EC,19/09/2023,Barnet,Aldershot,2,1,H,1,0,H,1.58,4.4,5.25,0,0
EC,19/09/2023,Boreham Wood,Rochdale,1,1,D,0,0,D,2.65,3.18,2.84,0,0
EC,19/09/2023,Chesterfield,Halifax,3,2,H,2,1,H,1.46,4.46,7.03,0,0
EC,19/09/2023,Dag and Red,Bromley,0,1,A,0,0,D,2.66,3.11,2.89,0,0
EC,19/09/2023,Dorking,Wealdstone,3,1,H,3,0,H,3.27,3.85,2.08,0,0
EC,19/09/2023,Eastleigh,Oxford City,2,2,D,1,0,H,2.16,3.78,3.15,0,0
