Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E2,24/08/2024,Exeter,Peterboro,1,2,A,1,2,A,3.13,3.58,2.18,1-2,1-2
E2,24/08/2024,Huddersfield,Shrewsbury,1,0,H,1,0,H,1.35,4.86,8.39,1-0,1-0
E2,24/08/2024,Leyton Orient,Birmingham,1,2,A,1,2,A,4.08,3.61,1.86,1-2,1-2
E2,24/08/2024,Lincoln,Mansfield,4,1,H,2,0,H,2.32,3.59,2.9,2-0,4-1
E2,24/08/2024,Wigan,Crawley Town,1,0,H,1,0,H,1.83,3.71,4.15,1-0,1-0
E2,24/08/2024,Wrexham,Reading,3,0,H,2,0,H,2.09,3.7,3.25,2-0,3-0
E2,24/08/2024,Wycombe,Rotherham,2,0,H,0,0,D,2.5,3.24,2.89,0-0,2-0
E2,31/08/2024,Blackpool,Wycombe,2,2,D,1,1,D,1.83,3.81,4.18,1-1,2-2
E2,31/08/2024,Rotherham,Huddersfield,2,1,H,0,0,D,2.86,3.41,2.49,0-0,2-1
E2,31/08/2024,Birmingham,Wigan,2,1,H,1,0,H,1.43,4.75,7.03,1-0,2-1
E2,31/08/2024,Bolton,Exeter,0,2,A,0,1,A,1.47,4.66,6.35,0-1,0-2
E2,31/08/2024,Bristol Rvs,Cambridge,2,0,H,1,0,H,2.05,3.45,3.76,1-0,2-0
E2,31/08/2024,Crawley Town,Barnsley,0,3,A,0,3,A,3.01,3.81,2.22,0-3,0-3
E2,31/08/2024,Mansfield,Stockport,1,1,D,1,1,D,2.72,3.65,2.48,1-1,1-1
E2,31/08/2024,Northampton,Burton,0,0,D,0,0,D,2.23,3.61,3.12,0-0,0-0
E2,31/08/2024,Peterboro,Wrexham,0,2,A,0,2,A,2.12,3.82,3.22,0-2,0-2
E2,31/08/2024,Reading,Charlton,2,0,H,0,0,D,2.42,3.38,2.99,0-0,2-0
E2,31/08/2024,Shrewsbury,Leyton Orient,3,0,H,1,0,H,2.99,3.37,2.42,1-0,3-0
E2,31/08/2024,Stevenage,Lincoln,0,1,A,0,0,D,2.38,3.23,3.17,0-0,0-1
E3,09/08/2024,Chesterfield,Swindon,1,1,D,1,0,H,1.69,4.34,4.54,1-0,1-1
E3,10/08/2024,AFC Wimbledon,Colchester,4,2,H,3,2,H,1.89,3.56,4.03,3-2,4-2
E3,10/08/2024,Barrow,Crewe,1,0,H,1,0,H,1.92,3.51,3.96,1-0,1-0
E3,10/08/2024,Cheltenham,Newport County,3,2,H,2,2,D,1.78,3.73,4.36,2-2,3-2
E3,10/08/2024,Doncaster,Accrington,4,1,H,1,0,H,1.52,4.33,5.71,1-0,4-1
E3,10/08/2024,Fleetwood Town,Grimsby,1,0,H,1,0,H,1.98,3.56,3.68,1-0,1-0
E3,10/08/2024,Gillingham,Carlisle,4,1,H,1,0,H,1.94,3.59,3.77,1-0,4-1
E3,10/08/2024,Harrogate,Bromley,0,2,A,0,0,D,2.32,3.57,2.9,0-0,0-2
E3,10/08/2024,Milton Keynes Dons,Bradford,1,2,A,1,2,A,2.09,3.6,3.33,1-2,1-2
E3,10/08/2024,Salford,Port Vale,0,2,A,0,1,A,2.29,3.54,2.97,0-1,0-2
E3,10/08/2024,Tranmere,Notts County,0,0,D,0,0,D,2.41,3.69,2.7,0-0,0-0
E3,10/08/2024,Walsall,Morecambe,1,0,H,1,0,H,1.63,4.06,4.98,1-0,1-0
E3,17/08/2024,Bromley,AFC Wimbledon,2,0,H,1,0,H,2.65,3.5,2.56,1-0,2-0
E3,17/08/2024,Carlisle,Barrow,1,0,H,1,0,H,2.39,3.5,2.84,1-0,1-0
E3,17/08/2024,Accrington,Harrogate,3,3,D,1,2,A,2.3,3.65,2.89,1-2,3-3
E3,17/08/2024,Bradford,Salford,0,0,D,0,0,D,1.7,3.96,4.52,0-0,0-0
E3,17/08/2024,Colchester,Milton Keynes Dons,2,0,H,0,0,D,2.94,3.64,2.27,0-0,2-0
E3,17/08/2024,Crewe,Chesterfield,0,5,A,0,4,A,2.95,3.61,2.28,0-4,0-5
E3,17/08/2024,Grimsby,Cheltenham,3,2,H,1,0,H,2.46,3.32,2.88,1-0,3-2
E3,17/08/2024,Morecambe,Gillingham,0,1,A,0,0,D,3.69,3.58,1.98,0-0,0-1
E3,17/08/2024,Newport County,Doncaster,3,1,H,0,1,A,3.89,3.96,1.82,0-1,3-1
E3,17/08/2024,Port Vale,Tranmere,0,0,D,0,0,D,1.88,3.76,3.85,0-0,0-0
E3,17/08/2024,Swindon,Walsall,0,4,A,0,2,A,2.43,3.63,2.72,0-2,0-4
E3,18/08/2024,Notts County,Fleetwood Town,2,2,D,0,1,A,2.14,3.91,3,0-1,2-2
E3,22/08/2024,Notts County,Grimsby,4,1,H,3,1,H,1.88,3.76,3.82,3-1,4-1
E3,24/08/2024,Crewe,Swindon,0,0,D,0,0,D,2.41,3.49,2.92,0-0,0-0
E3,24/08/2024,Tranmere,Walsall,1,0,H,1,0,H,2.42,3.34,3.02,1-0,1-0
E3,24/08/2024,Barrow,Port Vale,4,0,H,0,0,D,2.43,3.38,2.88,0-0,4-0
E3,24/08/2024,Bradford,Bromley,3,1,H,2,0,H,1.71,3.98,4.44,2-0,3-1
E3,24/08/2024,Cheltenham,AFC Wimbledon,0,1,A,0,0,D,2.59,3.33,2.71,0-0,0-1
E3,24/08/2024,Chesterfield,Salford,1,1,D,0,0,D,1.59,4.16,5.2,0-0,1-1
E3,24/08/2024,Colchester,Harrogate,0,1,A,0,0,D,1.91,3.63,3.87,0-0,0-1
E3,24/08/2024,Doncaster,Morecambe,1,0,H,1,0,H,1.46,4.41,6.53,1-0,1-0
E3,24/08/2024,Fleetwood Town,Gillingham,0,0,D,0,0,D,2.37,3.43,2.93,0-0,0-0
E3,24/08/2024,Milton Keynes Dons,Carlisle,3,0,H,2,0,H,1.79,3.84,4.15,2-0,3-0
E3,24/08/2024,Newport County,Accrington,3,1,H,1,1,D,2.37,3.56,2.84,1-1,3-1
E3,31/08/2024,Gillingham,Chesterfield,1,0,H,1,0,H,2.66,3.34,2.72,1-0,1-0
E3,31/08/2024,Port Vale,Doncaster,2,3,A,1,1,D,2.73,3.3,2.68,1-1,2-3
E3,31/08/2024,Accrington,Colchester,1,1,D,1,0,H,2.62,3.46,2.69,1-0,1-1
E3,31/08/2024,AFC Wimbledon,Fleetwood Town,1,0,H,1,0,H,2.18,3.46,3.37,1-0,1-0
E3,31/08/2024,Bromley,Crewe,1,2,A,1,0,H,2.03,3.49,3.75,1-0,1-2
E3,31/08/2024,Carlisle,Tranmere,1,2,A,1,2,A,2.12,3.59,3.39,1-2,1-2
E3,31/08/2024,Grimsby,Bradford,2,1,H,1,0,H,3.03,3.45,2.36,1-0,2-1
E3,31/08/2024,Harrogate,Barrow,0,1,A,0,0,D,3.32,3.54,2.17,0-0,0-1
E3,31/08/2024,Morecambe,Newport County,0,1,A,0,1,A,2.22,3.61,3.15,0-1,0-1
E3,31/08/2024,Swindon,Notts County,1,2,A,1,1,D,2.95,3.89,2.23,1-1,1-2
E3,31/08/2024,Walsall,Cheltenham,2,1,H,0,0,D,1.7,3.9,4.88,0-0,2-1
EC,10/08/2024,Aldershot,Forest Green,3,3,D,2,1,H,2.4,3.43,2.81,2-1,3-3
EC,10/08/2024,Altrincham,Woking,1,0,H,1,0,H,2.31,3.48,2.9,1-0,1-0
EC,10/08/2024,Boston Utd,Rochdale,0,3,A,0,2,A,2.91,3.36,2.36,0-2,0-3
EC,10/08/2024,Dag and Red,Wealdstone,2,1,H,0,0,D,1.91,3.62,3.73,0-0,2-1
EC,10/08/2024,Fylde,Solihull,3,2,H,1,2,A,2.66,3.46,2.5,1-2,3-2
EC,10/08/2024,Gateshead,Ebbsfleet,5,1,H,3,0,H,1.88,3.78,3.66,3-0,5-1
EC,10/08/2024,Halifax,Barnet,2,1,H,0,0,D,3.2,3.49,2.14,0-0,2-1
EC,10/08/2024,Maidenhead,Eastleigh,0,2,A,0,2,A,1.93,3.75,3.52,0-2,0-2
EC,10/08/2024,Oldham,Braintree Town,3,0,H,2,0,H,1.81,3.5,4.33,2-0,3-0
EC,10/08/2024,Southend,York,1,1,D,1,0,H,1.72,3.75,4.5,1-0,1-1
EC,10/08/2024,Tamworth,Sutton,1,1,D,0,0,D,2.95,3.25,2.39,0-0,1-1
EC,10/08/2024,Yeovil,Hartlepool,0,1,A,0,0,D,2.39,3.45,2.81,0-0,0-1
EC,17/08/2024,Boston Utd,Forest Green,0,4,A,0,3,A,3.13,3.45,2.19,0-3,0-4
EC,17/08/2024,Braintree Town,Yeovil,0,1,A,0,0,D,2.73,3.12,2.64,0-0,0-1
EC,17/08/2024,Eastleigh,Fylde,4,2,H,1,2,A,2.5,3.24,2.81,1-2,4-2
EC,17/08/2024,Ebbsfleet,Barnet,1,2,A,0,1,A,3.58,3.78,1.91,0-1,1-2
EC,17/08/2024,Halifax,Aldershot,0,1,A,0,1,A,2.54,3.46,2.62,0-1,0-1
EC,17/08/2024,Hartlepool,Southend,0,0,D,0,0,D,3.22,3.48,2.13,0-0,0-0
EC,17/08/2024,Rochdale,Dag and Red,1,1,D,0,0,D,2.19,3.35,3.22,0-0,1-1
EC,17/08/2024,Solihull,Maidenhead,2,1,H,0,0,D,1.81,3.75,4.02,0-0,2-1
EC,17/08/2024,Sutton,Altrincham,5,0,H,4,0,H,2.06,3.75,3.18,4-0,5-0
EC,17/08/2024,Wealdstone,Oldham,0,1,A,0,0,D,2.63,3.27,2.64,0-0,0-1
EC,17/08/2024,Woking,Gateshead,0,2,A,0,1,A,2.88,3.58,2.28,0-1,0-2
EC,17/08/2024,York,Tamworth,2,0,H,0,0,D,1.87,3.43,4.11,0-0,2-0
EC,20/08/2024,Barnet,Forest Green,1,0,H,0,0,D,1.81,3.91,4.08,0-0,1-0
EC,20/08/2024,Braintree Town,Aldershot,2,1,H,0,1,A,3.13,3.41,2.28,0-1,2-1
EC,20/08/2024,Eastleigh,Solihull,2,1,H,2,0,H,2.67,3.89,2.39,2-0,2-1
EC,20/08/2024,Halifax,Gateshead,1,1,D,0,0,D,3.22,3.6,2.16,0-0,1-1
EC,20/08/2024,Maidenhead,Altrincham,0,1,A,0,1,A,2.58,3.42,2.7,0-1,0-1
EC,20/08/2024,Oldham,Fylde,1,1,D,0,1,A,1.93,3.59,3.95,0-1,1-1
EC,20/08/2024,Southend,Boston Utd,2,0,H,1,0,H,1.52,4.05,6.55,1-0,2-0
EC,20/08/2024,Tamworth,Hartlepool,0,1,A,0,0,D,2.81,3.28,2.57,0-0,0-1
EC,20/08/2024,Wealdstone,Sutton,0,1,A,0,1,A,3.09,3.46,2.29,0-1,0-1
EC,20/08/2024,Woking,Dag and Red,1,0,H,0,0,D,2.54,3.3,2.83,0-0,1-0
EC,20/08/2024,Yeovil,Ebbsfleet,3,2,H,2,0,H,1.74,3.77,4.69,2-0,3-2
EC,20/08/2024,York,Rochdale,1,0,H,1,0,H,2.52,3.29,2.87,1-0,1-0
EC,23/08/2024,Dag and Red,Halifax,1,1,D,1,0,H,2.19,3.44,3.29,1-0,1-1
EC,24/08/2024,Gateshead,Yeovil,3,1,H,2,1,H,1.76,3.8,4.42,2-1,3-1
EC,24/08/2024,Aldershot,Oldham,4,1,H,1,0,H,2.28,3.56,2.88,1-0,4-1
EC,24/08/2024,Altrincham,Eastleigh,0,1,A,0,0,D,1.95,3.9,3.34,0-0,0-1
EC,24/08/2024,Barnet,Southend,2,1,H,1,0,H,1.94,3.56,3.65,1-0,2-1
EC,24/08/2024,Boston Utd,Tamworth,1,1,D,1,0,H,2.91,2.99,2.58,1-0,1-1
EC,24/08/2024,Ebbsfleet,Woking,0,3,A,0,1,A,2.48,3.45,2.68,0-1,0-3
EC,24/08/2024,Fylde,Maidenhead,0,0,D,0,0,D,2.24,3.58,2.94,0-0,0-0
EC,24/08/2024,Hartlepool,Wealdstone,1,1,D,0,1,A,1.85,3.71,3.87,0-1,1-1
EC,24/08/2024,Rochdale,Forest Green,0,0,D,0,0,D,2.21,3.53,3.03,0-0,0-0
EC,24/08/2024,Solihull,Braintree Town,1,1,D,0,1,A,1.63,3.59,5.56,0-1,1-1
EC,24/08/2024,Sutton,York,2,2,D,0,0,D,2.16,3.38,3.26,0-0,2-2
EC,26/08/2024,Braintree Town,Ebbsfleet,0,0,D,0,0,D,2.24,3.65,3.04,0-0,0-0
EC,26/08/2024,Eastleigh,Sutton,1,1,D,1,1,D,2.64,3.37,2.67,1-1,1-1
EC,26/08/2024,Forest Green,Altrincham,2,1,H,1,0,H,2.08,3.65,3.39,1-0,2-1
EC,26/08/2024,Halifax,Solihull,0,1,A,0,1,A,2.43,3.33,2.96,0-1,0-1
EC,26/08/2024,Maidenhead,Barnet,3,1,H,2,1,H,3.74,4.05,1.86,2-1,3-1
EC,26/08/2024,Oldham,Gateshead,1,1,D,0,1,A,2.89,3.62,2.34,0-1,1-1
EC,26/08/2024,Southend,Dag and Red,2,2,D,1,1,D,1.82,3.51,4.55,1-1,2-2
EC,26/08/2024,Tamworth,Aldershot,3,2,H,1,1,D,2.79,3.48,2.47,1-1,3-2
EC,26/08/2024,Wealdstone,Fylde,1,0,H,1,0,H,1.95,3.91,3.52,1-0,1-0
EC,26/08/2024,Woking,Hartlepool,3,2,H,0,2,A,2.5,3.32,2.88,0-2,3-2
EC,26/08/2024,Yeovil,Rochdale,0,1,A,0,0,D,2.35,3.3,3.12,0-0,0-1
EC,26/08/2024,York,Boston Utd,0,2,A,0,0,D,1.54,4.11,6.08,0-0,0-2
EC,31/08/2024,Aldershot,Maidenhead,4,3,H,1,1,D,1.96,3.71,3.61,1-1,4-3
EC,31/08/2024,Altrincham,Oldham,1,1,D,0,1,A,3.06,3.6,2.22,0-1,1-1
EC,31/08/2024,Barnet,Tamworth,7,0,H,3,0,H,1.47,4.46,6.41,3-0,7-0
EC,31/08/2024,Boston Utd,Yeovil,1,3,A,1,2,A,3.17,3.39,2.25,1-2,1-3
EC,31/08/2024,Dag and Red,York,0,2,A,0,0,D,2.67,3.47,2.55,0-0,0-2
EC,31/08/2024,Ebbsfleet,Halifax,0,1,A,0,1,A,2.51,3.25,2.88,0-1,0-1
EC,31/08/2024,Gateshead,Eastleigh,2,1,H,1,0,H,1.63,4.22,4.76,1-0,2-1
EC,31/08/2024,Hartlepool,Braintree Town,0,0,D,0,0,D,1.82,3.75,4.14,0-0,0-0
EC,31/08/2024,Rochdale,Woking,3,0,H,1,0,H,2.05,3.56,3.49,1-0,3-0
EC,31/08/2024,Solihull,Wealdstone,1,1,D,1,0,H,1.99,3.94,3.32,1-0,1-1
EC,31/08/2024,Sutton,Forest Green,1,2,A,0,1,A,2.07,3.64,3.23,0-1,1-2
SP1,15/08/2024,Ath Bilbao,Getafe,1,1,D,1,0,H,1.48,4.12,8.24,1-0,1-1
SP1,15/08/2024,Betis,Girona,1,1,D,1,0,H,2.41,3.42,3.07,1-0,1-1
SP1,16/08/2024,Celta,Alaves,2,1,H,0,1,A,2.05,3.37,4.12,0-1,2-1
SP1,16/08/2024,Las Palmas,Sevilla,2,2,D,1,1,D,2.87,3.23,2.71,1-1,2-2
SP1,17/08/2024,Osasuna,Leganes,1,1,D,0,1,A,1.89,3.47,4.57,0-1,1-1
SP1,17/08/2024,Valencia,Barcelona,1,2,A,1,1,D,4.89,3.85,1.75,1-1,1-2
SP1,18/08/2024,Sociedad,Vallecano,1,2,A,0,0,D,1.61,3.72,6.8,0-0,1-2
SP1,18/08/2024,Mallorca,Real Madrid,1,1,D,0,1,A,7.77,4.43,1.46,0-1,1-1
SP1,19/08/2024,Valladolid,Espanol,1,0,H,1,0,H,2.39,3.07,3.47,1-0,1-0
SP1,19/08/2024,Villarreal,Ath Madrid,2,2,D,2,2,D,3.43,3.68,2.12,2-2,2-2
SP1,23/08/2024,Celta,Valencia,3,1,H,2,1,H,2.17,3.37,3.71,2-1,3-1
SP1,23/08/2024,Sevilla,Villarreal,1,2,A,1,1,D,2.45,3.59,2.93,1-1,1-2
SP1,24/08/2024,Osasuna,Mallorca,1,0,H,0,0,D,2.52,3.02,3.28,0-0,1-0
SP1,24/08/2024,Barcelona,Ath Bilbao,2,1,H,1,1,D,1.63,4.22,5.34,1-1,2-1
