Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E0,30/08/2025,Man United,Burnley,3,2,H,1,0,H,1.33,5.25,9,1-0,3-2
E0,30/08/2025,Sunderland,Brentford,2,1,H,0,0,D,2.9,3.3,2.45,0-0,2-1
E0,30/08/2025,Tottenham,Bournemouth,0,1,A,0,1,A,1.73,4.1,4.33,0-1,0-1
E0,30/08/2025,Wolves,Everton,2,3,A,1,2,A,2.63,3.25,2.7,1-2,2-3
E0,30/08/2025,Leeds,Newcastle,0,0,D,0,0,D,3.3,3.6,2.1,0-0,0-0
E0,31/08/2025,Brighton,Man City,2,1,H,0,1,A,3.7,3.8,1.85,0-1,2-1
E0,31/08/2025,Nottm Forest,West Ham,0,3,A,0,0,D,1.65,3.7,5,0-0,0-3
E0,31/08/2025,Liverpool,Arsenal,1,0,H,0,0,D,2.15,3.5,3.1,0-0,1-0
E0,31/08/2025,Aston Villa,Crystal Palace,0,3,A,0,1,A,1.83,3.5,4.1,0-1,0-3
E0,13/09/2025,Arsenal,Nottm Forest,3,0,H,1,0,H,1.36,5,8.5,1-0,3-0
E0,13/09/2025,Bournemouth,Brighton,2,1,H,1,0,H,2.38,3.6,2.8,1-0,2-1
E0,13/09/2025,Crystal Palace,Sunderland,0,0,D,0,0,D,1.65,3.75,5.5,0-0,0-0
E0,13/09/2025,Everton,Aston Villa,0,0,D,0,0,D,2.45,3.2,3,0-0,0-0
E0,13/09/2025,Fulham,Leeds,1,0,H,0,0,D,1.95,3.5,3.9,0-0,1-0
E0,13/09/2025,Newcastle,Wolves,1,0,H,1,0,H,1.4,4.6,8,1-0,1-0
E0,13/09/2025,West Ham,Tottenham,0,3,A,0,0,D,3.3,3.6,2.1,0-0,0-3
E0,13/09/2025,Brentford,Chelsea,2,2,D,1,0,H,4.6,3.9,1.73,1-0,2-2
E0,14/09/2025,Burnley,Liverpool,0,1,A,0,0,D,8.5,5.25,1.3,0-0,0-1
E0,14/09/2025,Man City,Man United,3,0,H,1,0,H,1.73,4,4.1,1-0,3-0
E0,20/09/2025,Liverpool,Everton,2,1,H,2,0,H,1.44,4.75,7,2-0,2-1
E0,20/09/2025,Brighton,Tottenham,2,2,D,2,1,H,2.25,3.6,3,2-1,2-2
E0,20/09/2025,Burnley,Nottm Forest,1,1,D,1,1,D,3.4,3.25,2.2,1-1,1-1
E0,20/09/2025,West Ham,Crystal Palace,1,2,A,0,1,A,3,3.3,2.38,0-1,1-2
E0,20/09/2025,Wolves,Leeds,1,3,A,1,3,A,2.7,3.2,2.7,1-3,1-3
E0,20/09/2025,Man United,Chelsea,2,1,H,2,0,H,2.63,3.75,2.45,2-0,2-1
E0,20/09/2025,Fulham,Brentford,3,1,H,2,1,H,2,3.5,3.7,2-1,3-1
E0,21/09/2025,Bournemouth,Newcastle,0,0,D,0,0,D,2.4,3.4,2.75,0-0,0-0
E0,21/09/2025,Sunderland,Aston Villa,1,1,D,0,0,D,3.5,3.25,2.1,0-0,1-1
E0,21/09/2025,Arsenal,Man City,1,1,D,0,1,A,1.85,3.6,3.9,0-1,1-1
E0,27/09/2025,Brentford,Man United,3,1,H,2,1,H,3.5,3.75,2,2-1,3-1
E0,27/09/2025,Chelsea,Brighton,1,3,A,1,0,H,1.87,3.9,3.8,1-0,1-3
E0,27/09/2025,Crystal Palace,Liverpool,2,1,H,1,0,H,3.8,3.75,1.9,1-0,2-1
E0,27/09/2025,Leeds,Bournemouth,2,2,D,1,1,D,3.1,3.2,2.4,1-1,2-2
E0,27/09/2025,Man City,Burnley,5,1,H,1,1,D,1.15,7.5,17,1-1,5-1
E0,27/09/2025,Nottm Forest,Sunderland,0,1,A,0,1,A,1.75,3.7,4.75,0-1,0-1
E0,27/09/2025,Tottenham,Wolves,1,1,D,0,0,D,1.45,4.5,6.5,0-0,1-1
E0,28/09/2025,Aston Villa,Fulham,3,1,H,1,1,D,2.25,3.3,3.25,1-1,3-1
E0,28/09/2025,Newcastle,Arsenal,1,2,A,1,0,H,3.4,3.3,2.1,1-0,1-2
E0,29/09/2025,Everton,West Ham,1,1,D,1,0,H,1.7,3.6,4.75,1-0,1-1
E0,03/10/2025,Bournemouth,Fulham,3,1,H,0,0,D,2,3.5,3.7,0-0,3-1
E0,04/10/2025,Leeds,Tottenham,1,2,A,1,1,D,2.75,3.4,2.5,1-1,1-2
E0,04/10/2025,Arsenal,West Ham,2,0,H,1,0,H,1.17,7,17,1-0,2-0
E0,04/10/2025,Man United,Sunderland,2,0,H,2,0,H,1.5,4.4,6,2-0,2-0
E0,04/10/2025,Chelsea,Liverpool,2,1,H,1,0,H,2.88,3.8,2.25,1-0,2-1
E0,05/10/2025,Aston Villa,Burnley,2,1,H,1,0,H,1.57,4,6,1-0,2-1
E0,05/10/2025,Everton,Crystal Palace,2,1,H,0,1,A,2.5,3.25,2.9,0-1,2-1
E0,05/10/2025,Newcastle,Nottm Forest,2,0,H,0,0,D,1.57,4.2,5.5,0-0,2-0
E0,05/10/2025,Wolves,Brighton,1,1,D,1,0,H,3.6,3.6,2,1-0,1-1
E0,05/10/2025,Brentford,Man City,0,1,A,0,1,A,4.75,4.1,1.62,0-1,0-1
E1,08/08/2025,Birmingham,Ipswich,1,1,D,0,0,D,2.45,3.3,2.9,0-0,1-1
E1,09/08/2025,Charlton,Watford,1,0,H,0,0,D,2.5,3.25,2.88,0-0,1-0
E1,09/08/2025,Coventry,Hull,0,0,D,0,0,D,1.73,3.75,4.6,0-0,0-0
E1,09/08/2025,Southampton,Wrexham,2,1,H,0,1,A,1.7,3.75,4.8,0-1,2-1
E1,09/08/2025,Middlesbrough,Swansea,1,0,H,0,0,D,2,3.3,3.5,0-0,1-0
E1,09/08/2025,Norwich,Millwall,1,2,A,0,0,D,2,3.2,3.6,0-0,1-2
E1,09/08/2025,Oxford,Portsmouth,0,1,A,0,1,A,2.5,3.2,2.63,0-1,0-1
E1,09/08/2025,QPR,Preston,1,1,D,1,0,H,2.25,3.1,3.1,1-0,1-1
E1,09/08/2025,Stoke,Derby,3,1,H,0,0,D,2.25,3,3.2,0-0,3-1
E1,09/08/2025,West Brom,Blackburn,1,0,H,1,0,H,1.8,3.3,4.33,1-0,1-0
E1,09/08/2025,Sheffield United,Bristol City,1,4,A,1,2,A,1.7,3.6,4.5,1-2,1-4
E1,10/08/2025,Leicester,Sheffield Weds,2,1,H,0,1,A,1.11,7.5,18,0-1,2-1
E1,16/08/2025,Derby,Coventry,3,5,A,2,2,D,3.1,3.13,2.38,2-2,3-5
E1,16/08/2025,Portsmouth,Norwich,1,2,A,0,2,A,2.45,3.4,2.8,0-2,1-2
E1,16/08/2025,Wrexham,West Brom,2,3,A,1,1,D,2.8,3.2,2.55,1-1,2-3
E1,16/08/2025,Blackburn,Birmingham,1,2,A,0,0,D,3.2,3.2,2.3,0-0,1-2
E1,16/08/2025,Bristol City,Charlton,0,0,D,0,0,D,1.93,3.4,4.1,0-0,0-0
E1,16/08/2025,Millwall,Middlesbrough,0,3,A,0,0,D,2.2,3.2,3.4,0-0,0-3
E1,16/08/2025,Preston,Leicester,2,1,H,1,0,H,3.7,3.2,2.1,1-0,2-1
E1,16/08/2025,Sheffield Weds,Stoke,0,3,A,0,1,A,3.8,3.5,1.95,0-1,0-3
E1,16/08/2025,Swansea,Sheffield United,1,0,H,0,0,D,2.8,3.2,2.55,0-0,1-0
E1,16/08/2025,Watford,QPR,2,1,H,2,1,H,2.15,3.3,3.4,2-1,2-1
E1,17/08/2025,Ipswich,Southampton,1,1,D,1,1,D,2.1,3.5,3.4,1-1,1-1
E1,17/08/2025,Hull,Oxford,3,2,H,2,2,D,1.87,3.2,4.1,2-2,3-2
E1,22/08/2025,Derby,Bristol City,1,1,D,0,1,A,3.1,3.13,2.4,0-1,1-1
E1,23/08/2025,Charlton,Leicester,0,1,A,0,0,D,3.3,3.3,2.2,0-0,0-1
E1,23/08/2025,Hull,Blackburn,0,3,A,0,1,A,2.38,3.13,3.1,0-1,0-3
E1,23/08/2025,Swansea,Watford,1,1,D,0,1,A,2.05,3.3,3.75,0-1,1-1
E1,23/08/2025,Birmingham,Oxford,1,0,H,1,0,H,1.44,4.33,7.5,1-0,1-0
E1,23/08/2025,Coventry,QPR,7,1,H,5,0,H,1.53,4,6.5,5-0,7-1
E1,23/08/2025,Norwich,Middlesbrough,1,2,A,0,2,A,2.3,3.4,3,0-2,1-2
E1,23/08/2025,Preston,Ipswich,1,0,H,1,0,H,3.7,3.4,2.05,1-0,1-0
E1,23/08/2025,Sheffield United,Millwall,0,1,A,0,1,A,2.05,3.3,3.75,0-1,0-1
E1,23/08/2025,Southampton,Stoke,1,2,A,0,0,D,1.73,3.7,4.75,0-0,1-2
E1,23/08/2025,West Brom,Portsmouth,1,1,D,1,0,H,1.73,3.7,4.8,1-0,1-1
E1,23/08/2025,Wrexham,Sheffield Weds,2,2,D,2,0,H,1.53,4.1,6,2-0,2-2
E1,29/08/2025,Leicester,Birmingham,2,0,H,1,0,H,2.45,3.25,2.9,1-0,2-0
E1,30/08/2025,Middlesbrough,Sheffield United,1,0,H,0,0,D,2.25,3.4,3.13,0-0,1-0
E1,30/08/2025,QPR,Charlton,3,1,H,1,0,H,2.9,3.25,2.45,1-0,3-1
E1,30/08/2025,Stoke,West Brom,0,1,A,0,1,A,2.63,3.25,2.7,0-1,0-1
E1,30/08/2025,Blackburn,Norwich,0,2,A,0,1,A,2.38,3.3,3,0-1,0-2
E1,30/08/2025,Bristol City,Hull,4,2,H,3,1,H,1.9,3.5,4.1,3-1,4-2
E1,30/08/2025,Ipswich,Derby,2,2,D,1,0,H,1.53,3.9,6,1-0,2-2
E1,30/08/2025,Millwall,Wrexham,0,2,A,0,0,D,2.05,3.4,3.6,0-0,0-2
E1,30/08/2025,Oxford,Coventry,2,2,D,1,2,A,4.75,3.6,1.75,1-2,2-2
E1,30/08/2025,Portsmouth,Preston,1,0,H,1,0,H,2.25,3.3,3.25,1-0,1-0
E1,30/08/2025,Sheffield Weds,Swansea,0,2,A,0,0,D,3.2,3.25,2.25,0-0,0-2
E1,30/08/2025,Watford,Southampton,2,2,D,0,1,A,2.9,3.4,2.4,0-1,2-2
E1,12/09/2025,Ipswich,Sheffield United,5,0,H,1,0,H,1.8,3.7,4.33,1-0,5-0
E1,13/09/2025,Charlton,Millwall,1,1,D,1,0,H,2.4,3.1,3.1,1-0,1-1
E1,13/09/2025,Oxford,Leicester,2,2,D,2,1,H,4.2,3.5,1.87,2-1,2-2
E1,13/09/2025,Preston,Middlesbrough,2,2,D,1,0,H,3.1,3.3,2.3,1-0,2-2
E1,13/09/2025,Coventry,Norwich,1,1,D,0,1,A,1.73,3.9,4.5,0-1,1-1
E1,13/09/2025,Sheffield Weds,Bristol City,0,3,A,0,3,A,3.75,3.6,1.95,0-3,0-3
E1,13/09/2025,Stoke,Birmingham,1,0,H,1,0,H,3,3.2,2.4,1-0,1-0
E1,13/09/2025,Swansea,Hull,2,2,D,1,1,D,1.8,3.6,4.4,1-1,2-2
E1,13/09/2025,Watford,Blackburn,0,1,A,0,0,D,2.25,3.25,3.25,0-0,0-1
E1,13/09/2025,West Brom,Derby,0,1,A,0,0,D,1.75,3.5,5,0-0,0-1
E1,13/09/2025,Wrexham,QPR,1,3,A,0,2,A,1.9,3.6,3.9,0-2,1-3
E1,14/09/2025,Southampton,Portsmouth,0,0,D,0,0,D,1.73,3.8,4.6,0-0,0-0
E1,19/09/2025,Middlesbrough,West Brom,2,1,H,1,0,H,2.2,3.4,3.25,1-0,2-1
E1,20/09/2025,Birmingham,Swansea,1,0,H,0,0,D,1.87,3.3,4.5,0-0,1-0
E1,20/09/2025,Leicester,Coventry,0,0,D,0,0,D,2.45,3.6,2.7,0-0,0-0
E1,20/09/2025,QPR,Stoke,1,0,H,0,0,D,2.7,3.25,2.63,0-0,1-0
E1,20/09/2025,Derby,Preston,0,1,A,0,1,A,2.38,3,3.25,0-1,0-1
E1,20/09/2025,Hull,Southampton,3,1,H,1,0,H,3,3.5,2.25,1-0,3-1
E1,20/09/2025,Norwich,Wrexham,2,3,A,1,0,H,1.75,3.8,4.33,1-0,2-3
E1,20/09/2025,Portsmouth,Sheffield Weds,0,2,A,0,1,A,1.53,4.1,6,0-1,0-2
E1,20/09/2025,Sheffield United,Charlton,0,1,A,0,0,D,1.83,3.5,4.4,0-0,0-1
E1,21/09/2025,Bristol City,Oxford,1,3,A,0,2,A,1.55,3.8,5.5,0-2,1-3
E1,22/09/2025,Millwall,Watford,1,0,H,1,0,H,2.05,3.13,3.5,1-0,1-0
E1,26/09/2025,West Brom,Leicester,1,1,D,1,0,H,2.2,3.25,3.3,1-0,1-1
E1,27/09/2025,Coventry,Birmingham,3,0,H,1,0,H,2.1,3.5,3.4,1-0,3-0
E1,27/09/2025,Swansea,Millwall,1,1,D,1,1,D,2.15,3.2,3.5,1-1,1-1
E1,27/09/2025,Wrexham,Derby,1,1,D,0,0,D,2.15,3.2,3.6,0-0,1-1
E1,27/09/2025,Charlton,Blackburn,3,0,H,1,0,H,2.38,3.2,3.13,1-0,3-0
E1,27/09/2025,Ipswich,Portsmouth,2,1,H,2,0,H,1.53,4.2,6,2-0,2-1
E1,27/09/2025,Oxford,Sheffield United,0,1,A,0,0,D,3.1,3.3,2.3,0-0,0-1
E1,27/09/2025,Preston,Bristol City,0,0,D,0,0,D,2.6,3.3,2.7,0-0,0-0
E1,27/09/2025,Sheffield Weds,QPR,1,1,D,1,0,H,2.8,3.3,2.5,1-0,1-1
E1,27/09/2025,Southampton,Middlesbrough,1,1,D,0,0,D,2.3,3.5,2.9,0-0,1-1
E1,27/09/2025,Stoke,Norwich,1,1,D,0,1,A,2,3.5,3.6,0-1,1-1
E1,27/09/2025,Watford,Hull,2,1,H,0,1,A,2.25,3.4,3.1,0-1,2-1
E1,30/09/2025,Birmingham,Sheffield Weds,2,2,D,1,1,D,1.45,4.33,7,1-1,2-2
E1,30/09/2025,Blackburn,Swansea,1,2,A,1,1,D,2.63,3.2,2.7,1-1,1-2
E1,30/09/2025,Bristol City,Ipswich,1,1,D,1,0,H,2.75,3.4,2.5,1-0,1-1
E1,30/09/2025,Hull,Preston,2,2,D,0,2,A,2.15,3.3,3.4,0-2,2-2
E1,30/09/2025,Leicester,Wrexham,1,1,D,1,0,H,1.65,3.8,5.25,1-0,1-1
E1,30/09/2025,Middlesbrough,Stoke,0,0,D,0,0,D,1.83,3.5,4.33,0-0,0-0
E1,30/09/2025,Sheffield United,Southampton,1,2,A,1,0,H,2.38,3.4,2.9,1-0,1-2
E1,30/09/2025,Derby,Charlton,1,1,D,0,1,A,2.63,3,2.88,0-1,1-1
E1,01/10/2025,Millwall,Coventry,0,4,A,0,1,A,2.9,3.4,2.38,0-1,0-4
E1,01/10/2025,Norwich,West Brom,0,1,A,0,1,A,2.75,3.4,2.5,0-1,0-1
E1,01/10/2025,Portsmouth,Watford,2,2,D,1,0,H,2.2,3.3,3.3,1-0,2-2
E1,01/10/2025,QPR,Oxford,0,0,D,0,0,D,2.1,3.4,3.5,0-0,0-0
E1,03/10/2025,Wrexham,Birmingham,1,1,D,1,0,H,2.9,3.25,2.45,1-0,1-1
E1,04/10/2025,Blackburn,Stoke,1,1,D,0,0,D,2.55,3.2,2.8,0-0,1-1
E1,04/10/2025,Hull,Sheffield United,1,0,H,1,0,H,2.63,3.4,2.6,1-0,1-0
E1,04/10/2025,Sheffield Weds,Coventry,0,5,A,0,3,A,5.75,4.2,1.45,0-3,0-5
E1,04/10/2025,Bristol City,QPR,1,2,A,1,0,H,1.8,3.75,4.2,1-0,1-2
E1,04/10/2025,Derby,Southampton,1,1,D,1,1,D,3.4,3.3,2.15,1-1,1-1
E1,04/10/2025,Millwall,West Brom,3,0,H,1,0,H,2.8,3.13,2.6,1-0,3-0
E1,04/10/2025,Portsmouth,Middlesbrough,1,0,H,1,0,H,3,3.4,2.3,1-0,1-0
E1,04/10/2025,Preston,Charlton,2,0,H,0,0,D,2.55,3.2,2.88,0-0,2-0
E1,04/10/2025,Swansea,Leicester,1,3,A,0,1,A,2.63,3.25,2.7,0-1,1-3
E1,04/10/2025,Watford,Oxford,2,1,H,2,1,H,2,3.4,3.75,2-1,2-1
E1,05/10/2025,Ipswich,Norwich,3,1,H,2,1,H,1.57,4.1,5.5,2-1,3-1
E2,01/08/2025,Luton,AFC Wimbledon,1,0,H,0,0,D,1.5,4.33,6,0-0,1-0
E2,02/08/2025,Cardiff,Peterboro,2,1,H,0,1,A,1.55,4.2,5.5,0-1,2-1
E2,02/08/2025,Blackpool,Stevenage,2,3,A,1,2,A,1.95,3.4,3.9,1-2,2-3
E2,02/08/2025,Bradford,Wycombe,2,1,H,2,0,H,2.5,3.2,2.8,2-0,2-1
E2,02/08/2025,Burton,Mansfield,2,1,H,1,0,H,2.5,3.4,2.7,1-0,2-1
E2,02/08/2025,Doncaster,Exeter,1,0,H,0,0,D,1.87,3.5,4.1,0-0,1-0
E2,02/08/2025,Huddersfield,Leyton Orient,3,0,H,1,0,H,2,3.5,3.7,1-0,3-0
E2,02/08/2025,Lincoln,Reading,2,0,H,1,0,H,1.87,3.6,3.9,1-0,2-0
E2,02/08/2025,Plymouth,Barnsley,1,3,A,0,2,A,2.25,3.6,2.9,0-2,1-3
E2,02/08/2025,Rotherham,Port Vale,2,1,H,2,0,H,2.25,3.5,3,2-0,2-1
E2,02/08/2025,Wigan,Northampton,3,1,H,2,0,H,2.15,3.13,3.6,2-0,3-1
E2,03/08/2025,Stockport,Bolton,2,0,H,1,0,H,1.91,3.5,3.9,1-0,2-0
E2,07/08/2025,Port Vale,Cardiff,0,0,D,0,0,D,2.63,3.3,2.6,0-0,0-0
E2,09/08/2025,Peterboro,Luton,0,2,A,0,0,D,3.7,3.75,1.9,0-0,0-2
E2,09/08/2025,Reading,Huddersfield,0,2,A,0,0,D,3,3.4,2.3,0-0,0-2
E2,09/08/2025,AFC Wimbledon,Lincoln,2,0,H,1,0,H,3,3.1,2.3,1-0,2-0
E2,09/08/2025,Barnsley,Burton,3,2,H,0,2,A,1.67,3.6,4.6,0-2,3-2
E2,09/08/2025,Bolton,Plymouth,2,0,H,1,0,H,1.65,3.75,4.5,1-0,2-0
E2,09/08/2025,Exeter,Blackpool,4,1,H,2,1,H,3.25,3.3,2.05,2-1,4-1
E2,09/08/2025,Leyton Orient,Wigan,2,0,H,1,0,H,2,3.13,3.6,1-0,2-0
E2,09/08/2025,Mansfield,Doncaster,1,2,A,0,0,D,2.4,3.25,2.7,0-0,1-2
E2,09/08/2025,Northampton,Bradford,0,0,D,0,0,D,2.88,3.13,2.38,0-0,0-0
E2,09/08/2025,Stevenage,Rotherham,1,0,H,1,0,H,1.75,3.3,4.5,1-0,1-0
E2,09/08/2025,Wycombe,Stockport,1,2,A,0,1,A,2.45,3.1,2.75,0-1,1-2
E2,16/08/2025,Burton,Port Vale,0,0,D,0,0,D,3.1,3.3,2.3,0-0,0-0
E2,16/08/2025,Exeter,Mansfield,1,2,A,0,1,A,2.7,3.25,2.6,0-1,1-2
E2,16/08/2025,Barnsley,Bolton,1,1,D,0,0,D,2.7,3.6,2.4,0-0,1-1
E2,16/08/2025,Blackpool,Huddersfield,3,2,H,3,2,H,2.7,3.3,2.55,3-2,3-2
E2,16/08/2025,Bradford,Luton,2,1,H,1,0,H,3.4,3.3,2.15,1-0,2-1
E2,16/08/2025,Cardiff,Rotherham,3,0,H,1,0,H,1.7,3.75,4.8,1-0,3-0
E2,16/08/2025,Doncaster,Wycombe,1,1,D,0,0,D,2.45,3.3,2.88,0-0,1-1
E2,16/08/2025,Leyton Orient,Stockport,2,2,D,0,2,A,3,3.13,2.45,0-2,2-2
E2,16/08/2025,Lincoln,Plymouth,3,2,H,1,0,H,2,3.4,3.7,1-0,3-2
E2,16/08/2025,Reading,AFC Wimbledon,1,2,A,0,1,A,2.1,3.25,3.6,0-1,1-2
E2,16/08/2025,Stevenage,Northampton,2,0,H,0,0,D,1.67,3.6,5.25,0-0,2-0
E2,16/08/2025,Wigan,Peterboro,2,0,H,2,0,H,1.95,3.5,3.75,2-0,2-0
E2,19/08/2025,AFC Wimbledon,Cardiff,0,1,A,0,0,D,3.5,3.2,2.15,0-0,0-1
E2,19/08/2025,Huddersfield,Doncaster,2,0,H,0,0,D,1.91,3.5,3.9,0-0,2-0
E2,19/08/2025,Luton,Wigan,1,0,H,1,0,H,1.6,3.7,6,1-0,1-0
E2,19/08/2025,Mansfield,Blackpool,2,0,H,0,0,D,2.55,3.3,2.7,0-0,2-0
E2,19/08/2025,Northampton,Lincoln,0,1,A,0,1,A,3.4,3.2,2.2,0-1,0-1
E2,19/08/2025,Peterboro,Barnsley,0,1,A,0,1,A,3,3.7,2.15,0-1,0-1
E2,19/08/2025,Plymouth,Leyton Orient,0,1,A,0,0,D,2.7,3.5,2.45,0-0,0-1
E2,19/08/2025,Port Vale,Stevenage,1,2,A,1,0,H,2.55,3,2.9,1-0,1-2
E2,19/08/2025,Stockport,Bradford,1,2,A,1,0,H,2.05,3.3,3.6,1-0,1-2
E2,19/08/2025,Wycombe,Exeter,0,1,A,0,0,D,1.65,3.75,5.25,0-0,0-1
E2,20/08/2025,Bolton,Reading,1,1,D,0,0,D,1.57,4.1,5.5,0-0,1-1
E2,23/08/2025,Luton,Cardiff,0,1,A,0,0,D,2,3.4,3.7,0-0,0-1
E2,23/08/2025,Rotherham,Wigan,2,2,D,0,1,A,3,3.2,2.38,0-1,2-2
E2,23/08/2025,AFC Wimbledon,Barnsley,2,0,H,1,0,H,3,3.25,2.38,1-0,2-0
E2,23/08/2025,Bolton,Lincoln,1,1,D,0,1,A,1.73,3.6,4.8,0-1,1-1
E2,23/08/2025,Huddersfield,Stevenage,1,0,H,0,0,D,1.95,3.3,4,0-0,1-0
E2,23/08/2025,Mansfield,Leyton Orient,4,1,H,2,1,H,2.75,3.4,2.45,2-1,4-1
E2,23/08/2025,Northampton,Exeter,2,0,H,2,0,H,2.38,3.2,3,2-0,2-0
E2,23/08/2025,Peterboro,Bradford,1,1,D,0,0,D,3.6,3.6,1.95,0-0,1-1
E2,23/08/2025,Plymouth,Blackpool,1,0,H,0,0,D,2.63,3.4,2.6,0-0,1-0
E2,23/08/2025,Port Vale,Doncaster,0,1,A,0,0,D,2.7,3.2,2.6,0-0,0-1
E2,23/08/2025,Stockport,Burton,2,1,H,0,1,A,1.53,4,6,0-1,2-1
E2,23/08/2025,Wycombe,Reading,2,2,D,1,2,A,1.8,3.6,4.33,1-2,2-2
E2,30/08/2025,Cardiff,Plymouth,4,0,H,2,0,H,1.5,4.1,6.5,2-0,4-0
E2,30/08/2025,Doncaster,Rotherham,1,0,H,1,0,H,1.7,3.6,5,1-0,1-0
E2,30/08/2025,Barnsley,Huddersfield,3,1,H,2,0,H,2.63,3.5,2.5,2-0,3-1
E2,30/08/2025,Blackpool,Bolton,1,1,D,1,0,H,3,3.5,2.25,1-0,1-1
E2,30/08/2025,Bradford,AFC Wimbledon,3,2,H,1,1,D,1.75,3.5,5,1-1,3-2
E2,30/08/2025,Burton,Luton,0,3,A,0,2,A,4.75,3.7,1.7,0-2,0-3
E2,30/08/2025,Exeter,Peterboro,3,0,H,1,0,H,2.15,3.5,3.2,1-0,3-0
E2,30/08/2025,Leyton Orient,Northampton,0,1,A,0,0,D,1.7,3.6,5,0-0,0-1
E2,30/08/2025,Lincoln,Mansfield,1,1,D,1,0,H,2.3,3.25,3.1,1-0,1-1
E2,30/08/2025,Reading,Port Vale,1,0,H,0,0,D,2.6,3.25,2.7,0-0,1-0
E2,30/08/2025,Stevenage,Wycombe,1,0,H,1,0,H,2.38,3.1,3.1,1-0,1-0
E2,30/08/2025,Wigan,Stockport,1,1,D,0,1,A,2.75,3.1,2.63,0-1,1-1
E2,06/09/2025,Bolton,AFC Wimbledon,3,0,H,1,0,H,1.5,4.1,6.5,1-0,3-0
E2,06/09/2025,Doncaster,Bradford,3,1,H,3,1,H,2.3,3.25,3.1,3-1,3-1
E2,06/09/2025,Huddersfield,Peterboro,3,2,H,0,0,D,1.5,4.33,5.75,0-0,3-2
E2,06/09/2025,Lincoln,Wigan,2,2,D,2,1,H,2.4,3,3.2,2-1,2-2
E2,06/09/2025,Plymouth,Stockport,4,2,H,2,1,H,3.3,3.5,2.1,2-1,4-2
E2,06/09/2025,Port Vale,Leyton Orient,2,3,A,1,2,A,2.25,3.25,3.2,1-2,2-3
E2,06/09/2025,Rotherham,Exeter,1,0,H,1,0,H,2.25,3.3,3.13,1-0,1-0
E2,06/09/2025,Wycombe,Mansfield,2,0,H,1,0,H,2.1,3.4,3.4,1-0,2-0
E2,13/09/2025,Bradford,Huddersfield,3,1,H,3,0,H,2.55,3.3,2.7,3-0,3-1
E2,13/09/2025,Northampton,Blackpool,1,0,H,0,0,D,2.7,3.1,2.7,0-0,1-0
E2,13/09/2025,AFC Wimbledon,Rotherham,2,1,H,0,1,A,2.2,3.25,3.3,0-1,2-1
E2,13/09/2025,Barnsley,Reading,3,2,H,1,1,D,1.8,3.9,4.1,1-1,3-2
E2,13/09/2025,Burton,Lincoln,0,1,A,0,1,A,2.88,3.13,2.5,0-1,0-1
E2,13/09/2025,Exeter,Port Vale,0,2,A,0,2,A,3,3.2,2.38,0-2,0-2
