Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E0,24/08/2019,Man United,Crystal Palace,1,2,A,0,1,A,1.36,5.26,9.59,0-1,1-2
E0,24/08/2019,Sheffield United,Leicester,1,2,A,0,1,A,3.52,3.29,2.28,0-1,1-2
E0,24/08/2019,Watford,West Ham,1,3,A,1,1,D,2.16,3.52,3.57,1-1,1-3
E0,24/08/2019,Liverpool,Arsenal,3,1,H,1,0,H,1.48,4.98,6.47,1-0,3-1
E0,25/08/2019,Bournemouth,Man City,1,3,A,1,2,A,14.88,7.52,1.2,1-2,1-3
E0,25/08/2019,Tottenham,Newcastle,0,1,A,0,1,A,1.26,6.46,12.01,0-1,0-1
E0,25/08/2019,Wolves,Burnley,1,1,D,0,1,A,1.83,3.52,5.06,0-1,1-1
E0,31/08/2019,Southampton,Man United,1,1,D,0,1,A,3.83,3.41,2.12,0-1,1-1
E0,31/08/2019,Chelsea,Sheffield United,2,2,D,2,0,H,1.36,5.12,10.23,2-0,2-2
E0,31/08/2019,Crystal Palace,Aston Villa,1,0,H,0,0,D,2.22,3.44,3.5,0-0,1-0
E0,31/08/2019,Leicester,Bournemouth,3,1,H,2,1,H,1.71,4.12,4.95,2-1,3-1
E0,31/08/2019,Man City,Brighton,4,0,H,2,0,H,1.08,13.01,34.71,2-0,4-0
E0,31/08/2019,Newcastle,Watford,1,1,D,1,1,D,2.73,3.22,2.86,1-1,1-1
E0,31/08/2019,West Ham,Norwich,2,0,H,1,0,H,1.91,3.93,4.04,1-0,2-0
E0,31/08/2019,Burnley,Liverpool,0,3,A,0,2,A,10.24,5.37,1.34,0-2,0-3
E0,01/09/2019,Everton,Wolves,3,2,H,2,1,H,2.17,3.36,3.71,2-1,3-2
E0,01/09/2019,Arsenal,Tottenham,2,2,D,1,2,A,2.38,3.67,3,1-2,2-2
E0,14/09/2019,Liverpool,Newcastle,3,1,H,2,1,H,1.16,8.41,20.6,2-1,3-1
E0,14/09/2019,Brighton,Burnley,1,1,D,0,0,D,2.17,3.35,3.75,0-0,1-1
E0,14/09/2019,Man United,Leicester,1,0,H,1,0,H,1.99,3.53,4.17,1-0,1-0
E0,14/09/2019,Sheffield United,Southampton,0,1,A,0,0,D,2.45,3.35,3.12,0-0,0-1
E0,14/09/2019,Tottenham,Crystal Palace,4,0,H,4,0,H,1.4,4.92,8.87,4-0,4-0
E0,14/09/2019,Wolves,Chelsea,2,5,A,0,3,A,3.07,3.37,2.48,0-3,2-5
E0,14/09/2019,Norwich,Man City,3,2,H,2,1,H,18.79,9.48,1.14,2-1,3-2
E0,15/09/2019,Bournemouth,Everton,3,1,H,1,1,D,3.05,3.53,2.41,1-1,3-1
E0,15/09/2019,Watford,Arsenal,2,2,D,0,2,A,3.66,3.74,2.06,0-2,2-2
E0,16/09/2019,Aston Villa,West Ham,0,0,D,0,0,D,2.65,3.6,2.69,0-0,0-0
E0,20/09/2019,Southampton,Bournemouth,1,3,A,0,2,A,2.12,3.65,3.55,0-2,1-3
E0,21/09/2019,Leicester,Tottenham,2,1,H,0,1,A,2.92,3.53,2.5,0-1,2-1
E0,21/09/2019,Burnley,Norwich,2,0,H,2,0,H,2.02,3.8,3.73,2-0,2-0
E0,21/09/2019,Everton,Sheffield United,0,2,A,0,1,A,1.69,3.8,5.76,0-1,0-2
E0,21/09/2019,Man City,Watford,8,0,H,5,0,H,1.11,10.69,27.58,5-0,8-0
E0,21/09/2019,Newcastle,Brighton,0,0,D,0,0,D,2.55,3.15,3.16,0-0,0-0
E0,22/09/2019,Crystal Palace,Wolves,1,1,D,0,0,D,2.68,3.15,2.98,0-0,1-1
E0,22/09/2019,West Ham,Man United,2,0,H,1,0,H,3.33,3.56,2.24,1-0,2-0
E0,22/09/2019,Arsenal,Aston Villa,3,2,H,0,1,A,1.43,4.86,8.01,0-1,3-2
E0,22/09/2019,Chelsea,Liverpool,1,2,A,0,2,A,3.66,3.66,2.08,0-2,1-2
E0,28/09/2019,Sheffield United,Liverpool,0,1,A,0,0,D,9.4,5.22,1.36,0-0,0-1
E0,28/09/2019,Aston Villa,Burnley,2,2,D,1,0,H,2.39,3.45,3.15,1-0,2-2
E0,28/09/2019,Bournemouth,West Ham,2,2,D,1,1,D,2.49,3.62,2.86,1-1,2-2
E0,28/09/2019,Chelsea,Brighton,2,0,H,0,0,D,1.44,4.65,8.41,0-0,2-0
E0,28/09/2019,Crystal Palace,Norwich,2,0,H,1,0,H,1.97,3.78,3.96,1-0,2-0
E0,28/09/2019,Tottenham,Southampton,2,1,H,2,1,H,1.44,4.69,8.18,2-1,2-1
E0,28/09/2019,Wolves,Watford,2,0,H,1,0,H,1.9,3.5,4.69,1-0,2-0
E0,28/09/2019,Everton,Man City,1,3,A,1,1,D,10.21,6.03,1.3,1-1,1-3
E0,29/09/2019,Leicester,Newcastle,5,0,H,1,0,H,1.53,4.21,7.27,1-0,5-0
E0,30/09/2019,Man United,Arsenal,1,1,D,1,0,H,2.41,3.56,3.03,1-0,1-1
E0,05/10/2019,Brighton,Tottenham,3,0,H,2,0,H,3.97,3.67,2,2-0,3-0
E0,05/10/2019,Burnley,Everton,1,0,H,0,0,D,3.01,3.36,2.52,0-0,1-0
E0,05/10/2019,Liverpool,Leicester,2,1,H,1,0,H,1.47,4.77,7.18,1-0,2-1
E0,05/10/2019,Norwich,Aston Villa,1,5,A,0,2,A,2.46,3.61,2.91,0-2,1-5
E0,05/10/2019,Watford,Sheffield United,0,0,D,0,0,D,2.14,3.43,3.73,0-0,0-0
E0,05/10/2019,West Ham,Crystal Palace,1,2,A,0,0,D,2.02,3.65,3.92,0-0,1-2
E0,06/10/2019,Arsenal,Bournemouth,1,0,H,1,0,H,1.44,5.08,7.13,1-0,1-0
E0,06/10/2019,Man City,Wolves,0,2,A,0,0,D,1.13,9.61,23.95,0-0,0-2
E0,06/10/2019,Southampton,Chelsea,1,4,A,1,3,A,4.09,3.97,1.88,1-3,1-4
E0,06/10/2019,Newcastle,Man United,1,0,H,0,0,D,4.51,3.51,1.93,0-0,1-0
E0,19/10/2019,Everton,West Ham,2,0,H,1,0,H,1.99,3.76,3.88,1-0,2-0
E0,19/10/2019,Aston Villa,Brighton,2,1,H,1,1,D,2.39,3.51,3.09,1-1,2-1
E0,19/10/2019,Bournemouth,Norwich,0,0,D,0,0,D,1.72,4.47,4.45,0-0,0-0
E0,19/10/2019,Chelsea,Newcastle,1,0,H,0,0,D,1.32,5.7,10.32,0-0,1-0
E0,19/10/2019,Leicester,Burnley,2,1,H,1,1,D,1.57,4.12,6.69,1-1,2-1
E0,19/10/2019,Tottenham,Watford,1,1,D,0,1,A,1.43,5,7.67,0-1,1-1
E0,19/10/2019,Wolves,Southampton,1,1,D,0,0,D,1.88,3.61,4.61,0-0,1-1
E0,19/10/2019,Crystal Palace,Man City,0,2,A,0,2,A,12.88,6.95,1.24,0-2,0-2
E0,20/10/2019,Man United,Liverpool,1,1,D,1,0,H,5.08,4.06,1.71,1-0,1-1
E0,21/10/2019,Sheffield United,Arsenal,1,0,H,1,0,H,3.96,3.83,1.96,1-0,1-0
E0,25/10/2019,Southampton,Leicester,0,9,A,0,5,A,3.25,3.34,2.38,0-5,0-9
E0,26/10/2019,Man City,Aston Villa,3,0,H,0,0,D,1.09,12.5,29.54,0-0,3-0
E0,26/10/2019,Brighton,Everton,3,2,H,1,1,D,2.9,3.37,2.6,1-1,3-2
E0,26/10/2019,Watford,Bournemouth,0,0,D,0,0,D,2.21,3.52,3.44,0-0,0-0
E0,26/10/2019,West Ham,Sheffield United,1,1,D,1,0,H,2.15,3.46,3.66,1-0,1-1
E0,26/10/2019,Burnley,Chelsea,2,4,A,0,2,A,4.61,4.17,1.75,0-2,2-4
E0,27/10/2019,Newcastle,Wolves,1,1,D,1,0,H,3.09,3.11,2.62,1-0,1-1
E0,27/10/2019,Arsenal,Crystal Palace,2,2,D,2,1,H,1.51,4.66,6.54,2-1,2-2
E0,27/10/2019,Liverpool,Tottenham,2,1,H,0,1,A,1.55,4.48,6.22,0-1,2-1
E0,27/10/2019,Norwich,Man United,1,3,A,0,2,A,4.37,3.96,1.83,0-2,1-3
E0,02/11/2019,Bournemouth,Man United,1,0,H,1,0,H,3.41,3.6,2.19,1-0,1-0
E0,02/11/2019,Arsenal,Wolves,1,1,D,1,0,H,1.79,3.81,4.81,1-0,1-1
E0,02/11/2019,Aston Villa,Liverpool,1,2,A,1,0,H,8.36,5.63,1.36,1-0,1-2
E0,02/11/2019,Brighton,Norwich,2,0,H,0,0,D,1.71,4.24,4.8,0-0,2-0
E0,02/11/2019,Man City,Southampton,2,1,H,0,1,A,1.08,13.13,33.77,0-1,2-1
E0,02/11/2019,Sheffield United,Burnley,3,0,H,3,0,H,2.33,3.26,3.43,3-0,3-0
E0,02/11/2019,West Ham,Newcastle,2,3,A,0,2,A,1.79,3.87,4.69,0-2,2-3
E0,02/11/2019,Watford,Chelsea,1,2,A,0,1,A,5.13,4.21,1.68,0-1,1-2
E0,03/11/2019,Crystal Palace,Leicester,0,2,A,0,0,D,3.57,3.42,2.2,0-0,0-2
E0,03/11/2019,Everton,Tottenham,1,1,D,0,0,D,2.74,3.55,2.63,0-0,1-1
E0,08/11/2019,Norwich,Watford,0,2,A,0,1,A,2.7,3.58,2.65,0-1,0-2
E0,09/11/2019,Chelsea,Crystal Palace,2,0,H,0,0,D,1.34,5.41,9.74,0-0,2-0
E0,09/11/2019,Burnley,West Ham,3,0,H,2,0,H,2.27,3.59,3.24,2-0,3-0
E0,09/11/2019,Newcastle,Bournemouth,2,1,H,1,1,D,2.69,3.25,2.88,1-1,2-1
E0,09/11/2019,Southampton,Everton,1,2,A,0,1,A,3.11,3.44,2.41,0-1,1-2
E0,09/11/2019,Tottenham,Sheffield United,1,1,D,0,0,D,1.6,4.21,6.09,0-0,1-1
E0,09/11/2019,Leicester,Arsenal,2,0,H,0,0,D,1.98,3.91,3.79,0-0,2-0
E0,10/11/2019,Man United,Brighton,3,1,H,2,0,H,1.7,3.66,5.98,2-0,3-1
E0,10/11/2019,Wolves,Aston Villa,2,1,H,1,0,H,1.89,3.7,4.38,1-0,2-1
E0,10/11/2019,Liverpool,Man City,3,1,H,2,0,H,2.57,3.66,2.74,2-0,3-1
E0,23/11/2019,West Ham,Tottenham,2,3,A,0,2,A,4.37,4.32,1.76,0-2,2-3
E0,23/11/2019,Arsenal,Southampton,2,2,D,1,1,D,1.49,4.72,6.86,1-1,2-2
E0,23/11/2019,Bournemouth,Wolves,1,2,A,0,2,A,2.85,3.38,2.63,0-2,1-2
E0,23/11/2019,Brighton,Leicester,0,2,A,0,0,D,3.73,3.58,2.09,0-0,0-2
E0,23/11/2019,Crystal Palace,Liverpool,1,2,A,0,0,D,7.59,4.82,1.45,0-0,1-2
E0,23/11/2019,Everton,Norwich,0,2,A,0,0,D,1.41,5.18,7.85,0-0,0-2
E0,23/11/2019,Watford,Burnley,0,3,A,0,0,D,2.39,3.35,3.22,0-0,0-3
E0,23/11/2019,Man City,Chelsea,2,1,H,2,1,H,1.45,5.2,6.74,2-1,2-1
E0,24/11/2019,Sheffield United,Man United,3,3,D,1,0,H,3.65,3.37,2.19,1-0,3-3
E0,25/11/2019,Aston Villa,Newcastle,2,0,H,2,0,H,2.14,3.54,3.6,2-0,2-0
E0,30/11/2019,Newcastle,Man City,2,2,D,1,1,D,14.05,7.9,1.2,1-1,2-2
E0,30/11/2019,Burnley,Crystal Palace,0,2,A,0,1,A,2.36,3.33,3.31,0-1,0-2
E0,30/11/2019,Chelsea,West Ham,0,1,A,0,0,D,1.3,5.99,10.19,0-0,0-1
E0,30/11/2019,Liverpool,Brighton,2,1,H,2,0,H,1.2,7.08,17.22,2-0,2-1
E0,30/11/2019,Tottenham,Bournemouth,3,2,H,1,0,H,1.39,5.29,8.34,1-0,3-2
E0,30/11/2019,Southampton,Watford,2,1,H,0,1,A,2.15,3.51,3.62,0-1,2-1
E0,01/12/2019,Norwich,Arsenal,2,2,D,2,1,H,4.27,4.33,1.78,2-1,2-2
E0,01/12/2019,Wolves,Sheffield United,1,1,D,0,1,A,1.93,3.52,4.46,0-1,1-1
E0,01/12/2019,Leicester,Everton,2,1,H,0,1,A,1.64,4.19,5.58,0-1,2-1
E0,01/12/2019,Man United,Aston Villa,2,2,D,1,1,D,1.48,4.44,7.72,1-1,2-2
E0,03/12/2019,Crystal Palace,Bournemouth,1,0,H,0,0,D,2.27,3.41,3.42,0-0,1-0
E0,03/12/2019,Burnley,Man City,1,4,A,0,1,A,10.8,6.62,1.26,0-1,1-4
E0,04/12/2019,Chelsea,Aston Villa,2,1,H,1,1,D,1.31,5.94,10.36,1-1,2-1
E0,04/12/2019,Leicester,Watford,2,0,H,0,0,D,1.36,5.35,9.41,0-0,2-0
E0,04/12/2019,Man United,Tottenham,2,1,H,1,1,D,2.71,3.57,2.65,1-1,2-1
E0,04/12/2019,Southampton,Norwich,2,1,H,2,0,H,1.79,4.09,4.41,2-0,2-1
E0,04/12/2019,Wolves,West Ham,2,0,H,1,0,H,1.78,3.83,4.87,1-0,2-0
E0,04/12/2019,Liverpool,Everton,5,2,H,4,2,H,1.4,5.13,8.29,4-2,5-2
E0,05/12/2019,Sheffield United,Newcastle,0,2,A,0,1,A,1.87,3.56,4.75,0-1,0-2
E0,05/12/2019,Arsenal,Brighton,1,2,A,0,1,A,1.63,4.2,5.68,0-1,1-2
E0,07/12/2019,Everton,Chelsea,3,1,H,1,0,H,3.59,3.95,2.03,1-0,3-1
E0,07/12/2019,Bournemouth,Liverpool,0,3,A,0,2,A,7.01,5.22,1.44,0-2,0-3
E0,07/12/2019,Tottenham,Burnley,5,0,H,3,0,H,1.41,4.93,8.39,3-0,5-0
E0,07/12/2019,Watford,Crystal Palace,0,0,D,0,0,D,2.38,3.42,3.18,0-0,0-0
E0,07/12/2019,Man City,Man United,1,2,A,0,2,A,1.31,5.89,10.48,0-2,1-2
E0,08/12/2019,Aston Villa,Leicester,1,4,A,1,2,A,4.38,3.92,1.84,1-2,1-4
E0,08/12/2019,Newcastle,Southampton,2,1,H,0,0,D,2.64,3.3,2.9,0-0,2-1
E0,08/12/2019,Norwich,Sheffield United,1,2,A,1,0,H,3.04,3.51,2.42,1-0,1-2
E0,08/12/2019,Brighton,Wolves,2,2,D,2,2,D,2.72,3.23,2.86,2-2,2-2
E0,09/12/2019,West Ham,Arsenal,1,3,A,1,0,H,3.5,4.1,2.02,1-0,1-3
E0,14/12/2019,Liverpool,Watford,2,0,H,1,0,H,1.18,7.93,16.56,1-0,2-0
E0,14/12/2019,Burnley,Newcastle,1,0,H,0,0,D,1.94,3.62,4.28,0-0,1-0
E0,14/12/2019,Chelsea,Bournemouth,0,1,A,0,0,D,1.24,6.74,12.57,0-0,0-1
E0,14/12/2019,Leicester,Norwich,1,1,D,1,1,D,1.23,6.8,13.95,1-1,1-1
E0,14/12/2019,Sheffield United,Aston Villa,2,0,H,0,0,D,1.88,3.83,4.3,0-0,2-0
E0,14/12/2019,Southampton,West Ham,0,1,A,0,1,A,1.94,3.95,3.87,0-1,0-1
E0,15/12/2019,Man United,Everton,1,1,D,0,1,A,1.8,3.73,4.87,0-1,1-1
E0,15/12/2019,Wolves,Tottenham,1,2,A,0,1,A,3.2,3.5,2.33,0-1,1-2
E0,15/12/2019,Arsenal,Man City,0,3,A,0,3,A,5.8,5.5,1.48,0-3,0-3
E0,16/12/2019,Crystal Palace,Brighton,1,1,D,0,0,D,2.58,3.28,2.98,0-0,1-1
E0,21/12/2019,Everton,Arsenal,0,0,D,0,0,D,2.34,3.8,2.94,0-0,0-0
E0,21/12/2019,Aston Villa,Southampton,1,3,A,0,2,A,2.5,3.52,2.9,0-2,1-3
E0,21/12/2019,Bournemouth,Burnley,0,1,A,0,0,D,2.5,3.36,3.01,0-0,0-1
E0,21/12/2019,Brighton,Sheffield United,0,1,A,0,1,A,2.24,3.27,3.61,0-1,0-1
E0,21/12/2019,Newcastle,Crystal Palace,1,0,H,0,0,D,2.45,3.15,3.28,0-0,1-0
E0,21/12/2019,Norwich,Wolves,1,2,A,1,0,H,3.72,3.82,2.01,1-0,1-2
E0,21/12/2019,Man City,Leicester,3,1,H,2,1,H,1.38,5.46,8.01,2-1,3-1
E0,22/12/2019,Watford,Man United,2,0,H,0,0,D,4.41,3.96,1.81,0-0,2-0
E0,22/12/2019,Tottenham,Chelsea,0,2,A,0,2,A,2.41,3.67,2.92,0-2,0-2
E0,26/12/2019,Tottenham,Brighton,2,1,H,0,1,A,1.56,4.48,6,0-1,2-1
E0,26/12/2019,Aston Villa,Norwich,1,0,H,0,0,D,2.14,3.84,3.31,0-0,1-0
E0,26/12/2019,Bournemouth,Arsenal,1,1,D,1,0,H,3.49,3.87,2.07,1-0,1-1
E0,26/12/2019,Chelsea,Southampton,0,2,A,0,1,A,1.36,5.3,9.12,0-1,0-2
E0,26/12/2019,Crystal Palace,West Ham,2,1,H,0,0,D,2.39,3.44,3.11,0-0,2-1
E0,26/12/2019,Everton,Burnley,1,0,H,0,0,D,1.75,3.77,5.21,0-0,1-0
E0,26/12/2019,Sheffield United,Watford,1,1,D,1,1,D,1.9,3.58,4.49,1-1,1-1
E0,26/12/2019,Man United,Newcastle,4,1,H,3,1,H,1.35,5.32,9.59,3-1,4-1
E0,26/12/2019,Leicester,Liverpool,0,4,A,0,1,A,3.39,3.81,2.12,0-1,0-4
E0,27/12/2019,Wolves,Man City,3,2,H,0,1,A,7.89,4.96,1.42,0-1,3-2
E0,28/12/2019,Brighton,Bournemouth,2,0,H,1,0,H,1.79,3.98,4.5,1-0,2-0
E0,28/12/2019,Newcastle,Everton,1,2,A,0,1,A,3.64,3.42,2.16,0-1,1-2
E0,28/12/2019,Southampton,Crystal Palace,1,1,D,0,0,D,2,3.67,3.93,0-0,1-1
E0,28/12/2019,Watford,Aston Villa,3,0,H,1,0,H,2.03,3.8,3.66,1-0,3-0
E0,28/12/2019,Norwich,Tottenham,2,2,D,1,0,H,4.95,4.08,1.71,1-0,2-2
E0,28/12/2019,West Ham,Leicester,1,2,A,1,1,D,4.18,3.87,1.88,1-1,1-2
E0,28/12/2019,Burnley,Man United,0,2,A,0,1,A,4.33,3.82,1.86,0-1,0-2
E0,29/12/2019,Arsenal,Chelsea,1,2,A,1,0,H,2.88,3.73,2.41,1-0,1-2
E0,29/12/2019,Liverpool,Wolves,1,0,H,1,0,H,1.3,5.86,11.08,1-0,1-0
E0,29/12/2019,Man City,Sheffield United,2,0,H,0,0,D,1.19,7.95,15.61,0-0,2-0
E0,01/01/2020,Brighton,Chelsea,1,1,D,0,1,A,3.8,3.63,2.04,0-1,1-1
E0,01/01/2020,Burnley,Aston Villa,1,2,A,0,2,A,1.83,3.88,4.42,0-2,1-2
E0,01/01/2020,Newcastle,Leicester,0,3,A,0,2,A,5.4,3.97,1.68,0-2,0-3
E0,01/01/2020,Southampton,Tottenham,1,0,H,1,0,H,3.41,3.54,2.2,1-0,1-0
E0,01/01/2020,Watford,Wolves,2,1,H,1,0,H,3.25,3.46,2.31,1-0,2-1
E0,01/01/2020,Man City,Everton,2,1,H,0,0,D,1.28,6.15,11.04,0-0,2-1
E0,01/01/2020,Norwich,Crystal Palace,1,1,D,1,0,H,2.56,3.51,2.83,1-0,1-1
E0,01/01/2020,West Ham,Bournemouth,4,0,H,3,0,H,1.97,3.99,3.72,3-0,4-0
E0,01/01/2020,Arsenal,Man United,2,0,H,2,0,H,2.63,3.72,2.62,2-0,2-0
E0,02/01/2020,Liverpool,Sheffield United,2,0,H,1,0,H,1.23,6.41,14.97,1-0,2-0
E0,10/01/2020,Sheffield United,West Ham,1,0,H,0,0,D,2.04,3.44,4.02,0-0,1-0
E0,11/01/2020,Crystal Palace,Arsenal,1,1,D,0,1,A,4.26,3.96,1.84,0-1,1-1
E0,11/01/2020,Chelsea,Burnley,3,0,H,2,0,H,1.3,5.68,11.52,2-0,3-0
E0,11/01/2020,Everton,Brighton,1,0,H,1,0,H,1.94,3.59,4.25,1-0,1-0
E0,11/01/2020,Leicester,Southampton,1,2,A,1,1,D,1.65,4.03,5.7,1-1,1-2
E0,11/01/2020,Man United,Norwich,4,0,H,1,0,H,1.36,5.19,9.1,1-0,4-0
E0,11/01/2020,Wolves,Newcastle,1,1,D,1,1,D,1.47,4.41,8.09,1-1,1-1
E0,11/01/2020,Tottenham,Liverpool,0,1,A,0,1,A,4.62,4.29,1.71,0-1,0-1
E0,12/01/2020,Bournemouth,Watford,0,3,A,0,1,A,2.67,3.37,2.78,0-1,0-3
E0,12/01/2020,Aston Villa,Man City,1,6,A,0,4,A,14.54,8.51,1.18,0-4,1-6
E0,18/01/2020,Watford,Tottenham,0,0,D,0,0,D,3.19,3.55,2.3,0-0,0-0
E0,18/01/2020,Arsenal,Sheffield United,1,1,D,1,0,H,1.88,3.62,4.54,1-0,1-1
E0,18/01/2020,Brighton,Aston Villa,1,1,D,1,0,H,1.65,4.43,4.99,1-0,1-1
E0,18/01/2020,Man City,Crystal Palace,2,2,D,0,1,A,1.1,11.01,26.91,0-1,2-2
E0,18/01/2020,Norwich,Bournemouth,1,0,H,1,0,H,2.25,3.65,3.2,1-0,1-0
E0,18/01/2020,Southampton,Wolves,2,3,A,2,0,H,2.44,3.4,3.07,2-0,2-3
E0,18/01/2020,West Ham,Everton,1,1,D,1,1,D,3.01,3.53,2.41,1-1,1-1
E0,18/01/2020,Newcastle,Chelsea,1,0,H,0,0,D,6.11,4.72,1.52,0-0,1-0
E0,19/01/2020,Burnley,Leicester,2,1,H,0,1,A,4.17,3.79,1.91,0-1,2-1
E0,19/01/2020,Liverpool,Man United,2,0,H,1,0,H,1.37,5.3,8.86,1-0,2-0
E0,21/01/2020,Aston Villa,Watford,2,1,H,0,1,A,2.87,3.47,2.54,0-1,2-1
E0,21/01/2020,Bournemouth,Brighton,3,1,H,2,0,H,3,3.39,2.49,2-0,3-1
E0,21/01/2020,Crystal Palace,Southampton,0,2,A,0,1,A,2.73,3.29,2.77,0-1,0-2
E0,21/01/2020,Everton,Newcastle,2,2,D,1,0,H,1.61,3.96,6.31,1-0,2-2
E0,21/01/2020,Sheffield United,Man City,0,1,A,0,0,D,7.44,4.87,1.45,0-0,0-1
E0,21/01/2020,Chelsea,Arsenal,2,2,D,1,0,H,1.74,4.01,4.82,1-0,2-2
E0,22/01/2020,Leicester,West Ham,4,1,H,2,0,H,1.53,4.62,6.19,2-0,4-1
E0,22/01/2020,Tottenham,Norwich,2,1,H,1,0,H,1.43,5.02,7.59,1-0,2-1
E0,22/01/2020,Man United,Burnley,0,2,A,0,1,A,1.42,4.72,8.62,0-1,0-2
E0,23/01/2020,Wolves,Liverpool,1,2,A,0,1,A,5.95,3.93,1.65,0-1,1-2
E0,29/01/2020,West Ham,Liverpool,0,2,A,0,1,A,8.92,5.87,1.34,0-1,0-2
E0,01/02/2020,Leicester,Chelsea,2,2,D,0,0,D,2.53,3.69,2.74,0-0,2-2
E0,01/02/2020,Bournemouth,Aston Villa,2,1,H,2,0,H,2.17,3.6,3.43,2-0,2-1
E0,01/02/2020,Crystal Palace,Sheffield United,0,1,A,0,0,D,3.13,3.1,2.58,0-0,0-1
E0,01/02/2020,Liverpool,Southampton,4,0,H,0,0,D,1.29,6.04,11.28,0-0,4-0
E0,01/02/2020,Newcastle,Norwich,0,0,D,0,0,D,2.27,3.45,3.33,0-0,0-0
E0,01/02/2020,Watford,Everton,2,3,A,2,2,D,2.73,3.36,2.73,2-2,2-3
E0,01/02/2020,West Ham,Brighton,3,3,D,2,0,H,2.56,3.44,2.86,2-0,3-3
E0,01/02/2020,Man United,Wolves,0,0,D,0,0,D,2.24,3.3,3.55,0-0,0-0
E0,02/02/2020,Burnley,Arsenal,0,0,D,0,0,D,3.82,3.62,2.04,0-0,0-0
E0,02/02/2020,Tottenham,Man City,2,0,H,0,0,D,5.7,4.48,1.58,0-0,2-0
E0,08/02/2020,Everton,Crystal Palace,3,1,H,1,0,H,1.64,3.82,6.27,1-0,3-1
E0,08/02/2020,Brighton,Watford,1,1,D,0,1,A,2.2,3.38,3.57,0-1,1-1
E0,09/02/2020,Sheffield United,Bournemouth,2,1,H,1,1,D,1.74,3.55,5.72,1-1,2-1
E0,14/02/2020,Wolves,Leicester,0,0,D,0,0,D,2.57,3.32,2.93,0-0,0-0
E0,15/02/2020,Southampton,Burnley,1,2,A,1,1,D,1.83,3.7,4.68,1-1,1-2
E0,15/02/2020,Norwich,Liverpool,0,1,A,0,0,D,10.45,6.12,1.29,0-0,0-1
E0,16/02/2020,Aston Villa,Tottenham,2,3,A,1,2,A,4.11,3.8,1.92,1-2,2-3
E0,16/02/2020,Arsenal,Newcastle,4,0,H,0,0,D,1.45,4.57,8,0-0,4-0
E0,17/02/2020,Chelsea,Man United,0,2,A,0,1,A,1.86,3.7,4.53,0-1,0-2
E0,19/02/2020,Man City,West Ham,2,0,H,1,0,H,1.13,9.52,19.01,1-0,2-0
E0,22/02/2020,Chelsea,Tottenham,2,1,H,1,0,H,1.75,3.99,4.8,1-0,2-1
