E0,26/08/18,Fulham,Burnley,4,2,H,3,2,H,1.97,3.47,4.4
E0,26/08/18,Newcastle,Chelsea,1,2,A,0,0,D,5.49,4.06,1.68
E0,26/08/18,Watford,Crystal Palace,2,1,H,0,0,D,2.61,3.33,2.96
E0,27/08/18,Man United,Tottenham,0,3,A,0,0,D,2.61,3.36,2.93
E0,01/09/18,Brighton,Fulham,2,2,D,0,1,A,2.24,3.45,3.47
E0,01/09/18,Chelsea,Bournemouth,2,0,H,0,0,D,1.3,6.3,10.73
E0,01/09/18,Crystal Palace,Southampton,0,2,A,0,0,D,1.95,3.5,4.47
E0,01/09/18,Everton,Huddersfield,1,1,D,1,1,D,1.5,4.3,8.06
E0,01/09/18,Leicester,Liverpool,1,2,A,0,2,A,7.5,4.96,1.45
E0,01/09/18,Man City,Newcastle,2,1,H,1,1,D,1.12,10.57,27.95
E0,01/09/18,West Ham,Wolves,0,1,A,0,0,D,2.58,3.44,2.91
E0,02/09/18,Burnley,Man United,0,2,A,0,2,A,5.94,3.85,1.68
E0,02/09/18,Cardiff,Arsenal,2,3,A,1,1,D,6.35,4.54,1.55
E0,02/09/18,Watford,Tottenham,2,1,H,0,0,D,5.5,4.19,1.66
E0,15/09/18,Bournemouth,Leicester,4,2,H,3,0,H,2.43,3.46,3.13
E0,15/09/18,Chelsea,Cardiff,4,1,H,2,1,H,1.19,7.4,18.5
E0,15/09/18,Huddersfield,Crystal Palace,0,1,A,0,1,A,3.25,3.23,2.48
E0,15/09/18,Man City,Fulham,3,0,H,2,0,H,1.13,10.17,20.82
E0,15/09/18,Newcastle,Arsenal,1,2,A,0,0,D,4.2,3.83,1.92
E0,15/09/18,Tottenham,Liverpool,1,2,A,0,1,A,3.03,3.71,2.37
E0,15/09/18,Watford,Man United,1,2,A,0,2,A,4.18,3.65,1.97
E0,16/09/18,Everton,West Ham,1,3,A,1,2,A,2.07,3.69,3.76
E0,16/09/18,Wolves,Burnley,1,0,H,0,0,D,1.74,3.65,5.82
E0,17/09/18,Southampton,Brighton,2,2,D,1,0,H,2.12,3.36,3.98
E0,22/09/18,Brighton,Tottenham,1,2,A,0,1,A,4.99,3.93,1.76
E0,22/09/18,Burnley,Bournemouth,4,0,H,2,0,H,2.95,3.42,2.59
E0,22/09/18,Cardiff,Man City,0,5,A,0,3,A,21.06,7.97,1.18
E0,22/09/18,Crystal Palace,Newcastle,0,0,D,0,0,D,2.18,3.38,3.77
E0,22/09/18,Fulham,Watford,1,1,D,0,1,A,2.48,3.49,2.92
E0,22/09/18,Leicester,Huddersfield,3,1,H,1,1,D,1.62,3.91,6.72
E0,22/09/18,Liverpool,Southampton,3,0,H,3,0,H,1.2,7.42,18.51
E0,22/09/18,Man United,Wolves,1,1,D,1,0,H,1.59,4.19,6.52
E0,23/09/18,Arsenal,Everton,2,0,H,0,0,D,1.49,4.93,6.88
E0,23/09/18,West Ham,Chelsea,0,0,D,0,0,D,5.72,4.41,1.61
E1,03/08/18,Reading,Derby,1,2,A,0,0,D,3.61,3.33,2.23
E1,04/08/18,Birmingham,Norwich,2,2,D,0,0,D,2.61,3.2,3.04
E1,04/08/18,Brentford,Rotherham,5,1,H,2,0,H,1.52,4.45,6.92
E1,04/08/18,Bristol City,Nottm Forest,1,1,D,1,0,H,2.57,3.29,3
E1,04/08/18,Ipswich,Blackburn,2,2,D,1,2,A,2.8,3.17,2.83
E1,04/08/18,Millwall,Middlesbrough,2,2,D,2,0,H,2.84,3.1,2.85
E1,04/08/18,Preston,QPR,1,0,H,0,0,D,1.93,3.53,4.49
E1,04/08/18,Sheffield United,Swansea,1,2,A,0,0,D,2.26,3.3,3.56
E1,04/08/18,West Brom,Bolton,1,2,A,1,1,D,1.45,4.53,8.52
E1,04/08/18,Wigan,Sheffield Weds,3,2,H,2,1,H,2.23,3.28,3.66
E1,05/08/18,Leeds,Stoke,3,1,H,2,0,H,2.81,3.25,2.76
E1,06/08/18,Hull,Aston Villa,1,3,A,1,1,D,2.72,3.24,2.86
E1,07/08/18,Middlesbrough,Sheffield United,3,0,H,3,0,H,2.26,3.28,3.6
E1,07/08/18,Nottm Forest,West Brom,1,1,D,0,0,D,2.56,3.22,3.07
E1,11/08/18,Aston Villa,Wigan,3,2,H,1,1,D,2.02,3.39,4.25
E1,11/08/18,Blackburn,Millwall,0,0,D,0,0,D,2.59,3.17,3.09
E1,11/08/18,Bolton,Bristol City,2,2,D,0,0,D,2.96,3.29,2.61
E1,11/08/18,Derby,Leeds,1,4,A,1,2,A,2.14,3.52,3.65
E1,11/08/18,Middlesbrough,Birmingham,1,0,H,1,0,H,1.69,3.76,5.91
E1,11/08/18,Norwich,West Brom,3,4,A,1,1,D,2.72,3.32,2.8
E1,11/08/18,Nottm Forest,Reading,1,0,H,0,0,D,1.68,3.8,6.04
E1,11/08/18,QPR,Sheffield United,1,2,A,1,1,D,2.86,3.34,2.65
E1,11/08/18,Rotherham,Ipswich,1,0,H,0,0,D,2.37,3.39,3.24
E1,11/08/18,Sheffield Weds,Hull,1,1,D,0,1,A,2.33,3.48,3.24
E1,11/08/18,Stoke,Brentford,1,1,D,1,0,H,2.29,3.49,3.3
E1,11/08/18,Swansea,Preston,1,0,H,1,0,H,2.45,3.29,3.18
E1,17/08/18,Birmingham,Swansea,0,0,D,0,0,D,3.12,3.35,2.45
E1,18/08/18,Bristol City,Middlesbrough,0,2,A,0,2,A,2.93,3.23,2.68
E1,18/08/18,Hull,Blackburn,0,1,A,0,1,A,2.35,3.36,3.32
E1,18/08/18,Ipswich,Aston Villa,1,1,D,1,1,D,4.22,3.33,2.05
E1,18/08/18,Leeds,Rotherham,2,0,H,0,0,D,1.43,4.84,8.34
E1,18/08/18,Millwall,Derby,2,1,H,2,0,H,2.38,3.27,3.34
E1,18/08/18,Preston,Stoke,2,2,D,2,1,H,2.5,3.26,3.15
E1,18/08/18,Reading,Bolton,0,1,A,0,0,D,2.11,3.38,3.9
E1,18/08/18,Sheffield United,Norwich,2,1,H,1,1,D,2.1,3.56,3.72
E1,18/08/18,West Brom,QPR,7,1,H,1,1,D,1.69,3.84,5.7
E1,18/08/18,Wigan,Nottm Forest,2,2,D,2,1,H,2.53,3.31,3.05
E1,19/08/18,Brentford,Sheffield Weds,2,0,H,1,0,H,1.57,4.25,6.45
E1,21/08/18,Derby,Ipswich,2,0,H,0,0,D,1.91,3.48,4.67
E1,21/08/18,QPR,Bristol City,0,3,A,0,1,A,2.5,3.36,3.04
E1,21/08/18,Rotherham,Hull,2,3,A,1,2,A,3.1,3.38,2.46
E1,21/08/18,Swansea,Leeds,2,2,D,1,1,D,3.2,3.51,2.33
E1,22/08/18,Aston Villa,Brentford,2,2,D,1,1,D,2.57,3.43,2.9
E1,22/08/18,Blackburn,Reading,2,2,D,0,2,A,1.76,3.65,5.5
E1,22/08/18,Bolton,Birmingham,1,0,H,0,0,D,2.98,3.18,2.67
E1,22/08/18,Norwich,Preston,2,0,H,0,0,D,2.48,3.34,3.1
E1,22/08/18,Sheffield Weds,Millwall,2,1,H,1,0,H,3.18,3.37,2.4
E1,22/08/18,Stoke,Wigan,0,3,A,0,2,A,2.21,3.47,3.51
E1,24/08/18,Middlesbrough,West Brom,1,0,H,0,0,D,2.42,3.24,3.29
E1,25/08/18,Aston Villa,Reading,1,1,D,0,0,D,1.58,4.01,7.03
E1,25/08/18,Blackburn,Brentford,1,0,H,0,0,D,2.87,3.47,2.58
E1,25/08/18,Bolton,Sheffield United,0,3,A,0,2,A,4.15,3.36,2.04
E1,25/08/18,Derby,Preston,2,0,H,1,0,H,2.47,3.19,3.26
E1,25/08/18,Norwich,Leeds,0,3,A,0,2,A,2.67,3.53,2.72
E1,25/08/18,Nottm Forest,Birmingham,2,2,D,0,1,A,1.87,3.51,4.82
E1,25/08/18,QPR,Wigan,1,0,H,1,0,H,3.23,3.62,2.29
E1,25/08/18,Sheffield Weds,Ipswich,2,1,H,1,1,D,2.44,3.09,3.43
E1,25/08/18,Stoke,Hull,2,0,H,1,0,H,2.02,3.36,4.28
E1,25/08/18,Swansea,Bristol City,0,1,A,0,1,A,2.31,3.46,3.33
E1,26/08/18,Rotherham,Millwall,1,0,H,1,0,H,3.63,3.26,2.25
E1,31/08/18,Leeds,Middlesbrough,0,0,D,0,0,D,2.26,3.41,3.46
E1,01/09/18,Birmingham,QPR,0,0,D,0,0,D,2,3.44,4.25
E1,01/09/18,Brentford,Nottm Forest,2,1,H,1,0,H,1.85,3.82,4.47
E1,01/09/18,Hull,Derby,1,2,A,0,1,A,2.83,3.46,2.6
E1,01/09/18,Millwall,Swansea,1,2,A,0,0,D,2.21,3.29,3.74
E1,01/09/18,Preston,Bolton,2,2,D,2,2,D,1.56,4.04,7.36
E1,01/09/18,Reading,Sheffield Weds,1,2,A,0,1,A,2.39,3.23,3.35
E1,01/09/18,Sheffield United,Aston Villa,4,1,H,3,0,H,2.47,3.22,3.23
E1,01/09/18,West Brom,Stoke,2,1,H,1,0,H,2.13,3.44,3.73
E1,01/09/18,Wigan,Rotherham,1,0,H,0,0,D,1.56,4.3,6.69
E1,02/09/18,Bristol City,Blackburn,4,1,H,1,1,D,2.42,3.2,3.33
E1,02/09/18,Ipswich,Norwich,1,1,D,0,0,D,2.93,3.29,2.63
E1,14/09/18,Birmingham,West Brom,1,1,D,1,1,D,3.64,3.34,2.22
E1,15/09/18,Blackburn,Aston Villa,1,1,D,0,0,D,2.82,3.21,2.78
E1,15/09/18,Bolton,QPR,1,2,A,0,1,A,2.89,3.29,2.63
E1,15/09/18,Brentford,Wigan,2,0,H,1,0,H,1.83,3.91,4.42
E1,15/09/18,Bristol City,Sheffield United,1,0,H,0,0,D,2.66,3.38,2.8
E1,15/09/18,Hull,Ipswich,2,0,H,1,0,H,2.26,3.31,3.5
E1,15/09/18,Millwall,Leeds,1,1,D,0,0,D,2.95,3.39,2.53
E1,15/09/18,Norwich,Middlesbrough,1,0,H,0,0,D,3.09,3.18,2.56
E1,15/09/18,Preston,Reading,2,3,A,1,1,D,1.87,3.46,4.87
E1,15/09/18,Rotherham,Derby,1,0,H,0,0,D,3.89,3.25,2.15
E1,15/09/18,Sheffield Weds,Stoke,2,2,D,1,2,A,3.08,3.29,2.49
E1,15/09/18,Swansea,Nottm Forest,0,0,D,0,0,D,2.25,3.39,3.45
E1,18/09/18,Aston Villa,Rotherham,2,0,H,1,0,H,1.48,4.48,7.75
E1,18/09/18,Derby,Blackburn,0,0,D,0,0,D,2.28,3.22,3.57
E1,18/09/18,Ipswich,Brentford,1,1,D,0,1,A,4.47,3.69,1.87
E1,18/09/18,Leeds,Preston,3,0,H,1,0,H,2,3.31,4.42
E1,18/09/18,Stoke,Swansea,1,0,H,0,0,D,1.84,3.72,4.6
E1,18/09/18,West Brom,Bristol City,4,2,H,3,0,H,1.93,3.62,4.28
E1,18/09/18,Wigan,Hull,2,1,H,2,1,H,2.04,3.5,3.96
E1,19/09/18,Middlesbrough,Bolton,2,0,H,1,0,H,1.42,4.55,9.32
E1,19/09/18,Nottm Forest,Sheffield Weds,2,1,H,1,0,H,1.93,3.51,4.42
E1,19/09/18,QPR,Millwall,2,0,H,2,0,H,2.59,3.16,3.06
E1,19/09/18,Reading,Norwich,1,2,A,0,1,A,2.92,3.2,2.67
E1,19/09/18,Sheffield United,Birmingham,0,0,D,0,0,D,1.9,3.44,4.69
E1,21/09/18,Wigan,Bristol City,1,0,H,0,0,D,2.3,3.47,3.27
E1,22/09/18,Aston Villa,Sheffield Weds,1,2,A,0,0,D,1.56,4.4,6.13
E1,22/09/18,Derby,Brentford,3,1,H,3,1,H,3.21,3.5,2.31
E1,22/09/18,Ipswich,Bolton,0,0,D,0,0,D,1.97,3.42,4.37
E1,22/09/18,Leeds,Birmingham,1,2,A,0,2,A,1.85,3.54,4.88
E1,22/09/18,Middlesbrough,Swansea,0,0,D,0,0,D,1.67,3.93,5.68
E1,22/09/18,Nottm Forest,Rotherham,1,0,H,0,0,D,1.68,3.75,5.97
E1,22/09/18,QPR,Norwich,0,1,A,0,0,D,2.5,3.41,2.97
E1,22/09/18,Reading,Hull,3,0,H,1,0,H,2.58,3.25,2.98
E1,22/09/18,Sheffield United,Preston,3,2,H,1,0,H,1.86,3.73,4.47
E1,22/09/18,Stoke,Blackburn,2,3,A,0,2,A,2.03,3.41,4.11
E1,22/09/18,West Brom,Millwall,2,0,H,0,0,D,1.74,3.92,5.01
E2,04/08/18,Accrington,Gillingham,0,2,A,0,2,A,2.29,3.4,3.23
E2,04/08/18,Barnsley,Oxford,4,0,H,2,0,H,1.94,3.64,3.99
E2,04/08/18,Burton,Rochdale,1,2,A,0,2,A,2.17,3.46,3.45
E2,04/08/18,Coventry,Scunthorpe,1,2,A,0,0,D,2.32,3.26,3.31
E2,04/08/18,Fleetwood Town,AFC Wimbledon,0,1,A,0,0,D,2.21,3.25,3.56
E2,04/08/18,Peterboro,Bristol Rvs,2,1,H,2,0,H,2.11,3.62,3.45
E2,04/08/18,Portsmouth,Luton,1,0,H,1,0,H,2.28,3.36,3.29
E2,04/08/18,Shrewsbury,Bradford,0,1,A,0,1,A,2.4,3.21,3.21
E2,04/08/18,Southend,Doncaster,2,3,A,0,0,D,2.32,3.33,3.23
E2,04/08/18,Sunderland,Charlton,2,1,H,0,1,A,1.93,3.44,4.3
E2,04/08/18,Walsall,Plymouth,2,1,H,1,1,D,2.69,3.33,2.72
E2,04/08/18,Wycombe,Blackpool,0,0,D,0,0,D,2.61,3.39,2.76
E2,11/08/18,AFC Wimbledon,Coventry,0,0,D,0,0,D,2.18,3.26,3.66
E2,11/08/18,Blackpool,Portsmouth,1,2,A,0,1,A,3.02,3.31,2.45
E2,11/08/18,Bradford,Barnsley,0,2,A,0,1,A,3.28,3.29,2.32
E2,11/08/18,Bristol Rvs,Accrington,1,2,A,0,1,A,1.93,3.42,4.38
E2,11/08/18,Charlton,Shrewsbury,2,1,H,0,0,D,2.09,3.2,4
E2,11/08/18,Doncaster,Wycombe,3,0,H,0,0,D,2.31,3.17,3.42
E2,11/08/18,Gillingham,Burton,3,1,H,1,1,D,2.74,3.24,2.72
E2,11/08/18,Luton,Sunderland,1,1,D,0,1,A,2.52,3.35,2.9
E2,11/08/18,Oxford,Fleetwood Town,0,2,A,0,1,A,2.38,3.22,3.23
E2,11/08/18,Plymouth,Southend,1,1,D,1,1,D,2.81,3.31,2.62
E2,11/08/18,Rochdale,Peterboro,1,4,A,1,3,A,2.09,3.44,3.69
E2,11/08/18,Scunthorpe,Walsall,1,1,D,0,0,D,1.86,3.41,4.76
E2,18/08/18,Accrington,Charlton,1,1,D,0,1,A,2.86,3.19,2.66
E2,18/08/18,Barnsley,AFC Wimbledon,0,0,D,0,0,D,1.61,4.07,5.82
E2,18/08/18,Burton,Doncaster,1,0,H,0,0,D,2.37,3.17,3.29
E2,18/08/18,Coventry,Plymouth,1,0,H,1,0,H,2.17,3.3,3.65
E2,18/08/18,Fleetwood Town,Rochdale,2,2,D,1,0,H,2.59,3.27,2.87
E2,18/08/18,Peterboro,Luton,3,1,H,3,0,H,2.53,3.44,2.84
E2,18/08/18,Portsmouth,Oxford,4,1,H,0,0,D,1.86,3.53,4.57
E2,18/08/18,Shrewsbury,Blackpool,0,0,D,0,0,D,2.27,3.09,3.63
E2,18/08/18,Southend,Bradford,2,0,H,0,0,D,1.93,3.55,4.17
E2,18/08/18,Walsall,Gillingham,2,1,H,2,0,H,2.31,3.25,3.33
E2,18/08/18,Wycombe,Bristol Rvs,1,2,A,0,2,A,2.73,3.39,2.64
E2,19/08/18,Sunderland,Scunthorpe,3,0,H,3,0,H,1.88,3.52,4.41
E2,21/08/18,AFC Wimbledon,Walsall,1,3,A,0,1,A,2.08,3.31,4
E2,21/08/18,Blackpool,Coventry,2,0,H,0,0,D,2.18,3.42,3.56
E2,21/08/18,Bradford,Burton,1,0,H,1,0,H,2.4,3.2,3.3
E2,21/08/18,Bristol Rvs,Portsmouth,1,2,A,0,1,A,2.65,3.32,2.81
E2,21/08/18,Charlton,Peterboro,0,1,A,0,0,D,2.45,3.31,3.09
E2,21/08/18,Doncaster,Shrewsbury,0,0,D,0,0,D,2.07,3.24,4.14
E2,21/08/18,Luton,Southend,2,0,H,2,0,H,2.34,3.29,3.3
E2,21/08/18,Oxford,Accrington,2,3,A,1,1,D,2.19,3.5,3.45
E2,21/08/18,Plymouth,Wycombe,1,1,D,1,0,H,2.14,3.42,3.65
E2,21/08/18,Rochdale,Barnsley,0,4,A,0,2,A,3.13,3.52,2.33
E2,22/08/18,Gillingham,Sunderland,1,4,A,1,3,A,3.95,3.33,2.05
E2,22/08/18,Scunthorpe,Fleetwood Town,0,5,A,0,4,A,2.32,3.29,3.28
E2,25/08/18,AFC Wimbledon,Sunderland,1,2,A,1,0,H,3.43,3.41,2.2
E2,25/08/18,Blackpool,Accrington,1,1,D,0,0,D,2.22,3.29,3.52
E2,25/08/18,Bradford,Wycombe,1,2,A,0,1,A,2.18,3.3,3.55
E2,25/08/18,Bristol Rvs,Southend,0,1,A,0,1,A,2.68,3.26,2.77
E2,25/08/18,Charlton,Fleetwood Town,0,0,D,0,0,D,2.36,3.09,3.39
E2,25/08/18,Doncaster,Portsmouth,0,0,D,0,0,D,2.69,3.4,2.69
E2,25/08/18,Gillingham,Coventry,1,1,D,0,0,D,2.38,3.4,3.07
E2,25/08/18,Luton,Shrewsbury,3,2,H,0,1,A,1.7,3.94,5.05
E2,25/08/18,Oxford,Burton,3,1,H,1,1,D,2.79,3.41,2.58
E2,25/08/18,Plymouth,Peterboro,1,5,A,0,2,A,2.89,3.52,2.44
E2,25/08/18,Rochdale,Walsall,1,2,A,0,1,A,2.16,3.39,3.53
E2,25/08/18,Scunthorpe,Barnsley,2,2,D,1,0,H,4.71,4.21,1.69
E2,01/09/18,Accrington,Scunthorpe,1,1,D,0,0,D,2.17,3.58,3.33
E2,01/09/18,Barnsley,Gillingham,2,1,H,2,0,H,1.39,4.97,8.27
E2,01/09/18,Burton,AFC Wimbledon,3,0,H,1,0,H,2.48,3.18,3.11
E2,01/09/18,Coventry,Rochdale,0,1,A,0,0,D,2.48,3.24,3.04
E2,01/09/18,Fleetwood Town,Bradford,2,1,H,1,1,D,1.92,3.65,4.06
E2,01/09/18,Peterboro,Doncaster,1,1,D,0,1,A,2.2,3.48,3.32
E2,01/09/18,Portsmouth,Plymouth,3,0,H,1,0,H,1.75,3.85,4.89
E2,01/09/18,Shrewsbury,Bristol Rvs,1,1,D,0,0,D,2.39,3.46,3
E2,01/09/18,Southend,Charlton,1,2,A,0,0,D,1.9,3.53,4.33
E2,01/09/18,Sunderland,Oxford,1,1,D,0,1,A,1.45,4.49,7.81
E2,01/09/18,Walsall,Blackpool,0,0,D,0,0,D,2.32,3.41,3.17
E2,01/09/18,Wycombe,Luton,1,1,D,1,0,H,3.21,3.37,2.31
E2,08/09/18,Accrington,Burton,1,1,D,0,1,A,2.44,3.43,3.01
E2,08/09/18,Barnsley,Walsall,1,1,D,0,0,D,1.43,4.88,7.72
E2,08/09/18,Blackpool,Bradford,3,2,H,0,0,D,2.04,3.58,3.79
E2,08/09/18,Bristol Rvs,Plymouth,0,0,D,0,0,D,1.86,3.72,4.39
E2,08/09/18,Charlton,Wycombe,3,2,H,1,1,D,2.15,3.34,3.72
E2,08/09/18,Doncaster,Luton,2,1,H,1,1,D,2.45,3.42,3.01
E2,08/09/18,Gillingham,AFC Wimbledon,0,1,A,0,0,D,3.06,3.36,2.45
E2,08/09/18,Portsmouth,Shrewsbury,1,1,D,0,0,D,2.14,3.24,3.9
E2,08/09/18,Scunthorpe,Rochdale,3,3,D,2,0,H,2.89,3.45,2.52
E2,08/09/18,Southend,Peterboro,2,3,A,0,1,A,2.3,3.62,3.1
E2,08/09/18,Sunderland,Fleetwood Town,1,1,D,1,1,D,1.93,3.6,4.19
E2,09/09/18,Oxford,Coventry,1,2,A,0,0,D,2.36,3.37,3.12
E2,15/09/18,AFC Wimbledon,Scunthorpe,2,3,A,0,2,A,1.82,3.7,4.68
E2,15/09/18,Bradford,Charlton,0,2,A,0,1,A,3.08,3.35,2.44
E2,15/09/18,Burton,Sunderland,2,1,H,2,0,H,3.47,3.36,2.23
E2,15/09/18,Coventry,Barnsley,1,0,H,0,0,D,3.92,3.78,1.94
E2,15/09/18,Fleetwood Town,Accrington,1,1,D,1,0,H,2.02,3.58,3.86
E2,15/09/18,Luton,Bristol Rvs,1,0,H,0,0,D,1.85,3.82,4.3
E2,15/09/18,Peterboro,Portsmouth,1,2,A,0,0,D,2.6,3.65,2.68
E2,15/09/18,Plymouth,Blackpool,0,1,A,0,1,A,2.91,3.32,2.58
E2,15/09/18,Rochdale,Gillingham,3,0,H,2,0,H,1.8,3.95,4.46
E2,15/09/18,Shrewsbury,Southend,2,0,H,2,0,H,2.44,3.33,3.1
E2,15/09/18,Walsall,Doncaster,1,4,A,1,1,D,2.75,3.45,2.64
E2,15/09/18,Wycombe,Oxford,0,0,D,0,0,D,2.31,3.58,3.11
E2,22/09/18,Accrington,AFC Wimbledon,2,1,H,1,0,H,2.43,3.24,3.09
E2,22/09/18,Blackpool,Luton,0,0,D,0,0,D,2.95,3.57,2.35
E2,22/09/18,Bristol Rvs,Coventry,3,1,H,3,1,H,2.42,3.4,2.97
E2,22/09/18,Charlton,Plymouth,2,1,H,1,1,D,1.89,3.6,4.21
E2,22/09/18,Doncaster,Bradford,2,1,H,1,0,H,1.68,3.95,5.17
E2,22/09/18,Gillingham,Peterboro,2,4,A,0,1,A,2.87,3.75,2.33
E2,22/09/18,Oxford,Walsall,1,2,A,0,1,A,2.31,3.55,3.03
E2,22/09/18,Portsmouth,Wycombe,2,2,D,0,1,A,1.67,3.98,5.18
E2,22/09/18,Scunthorpe,Shrewsbury,1,0,H,0,0,D,3.09,3.46,2.32
E2,22/09/18,Southend,Fleetwood Town,1,0,H,0,0,D,1.93,3.46,4.23
E2,22/09/18,Sunderland,Rochdale,4,1,H,3,0,H,2.1,3.67,3.38
E3,04/08/18,Bury,Yeovil,1,0,H,0,0,D,1.86,3.57,4.48
E3,04/08/18,Cheltenham,Crawley Town,0,1,A,0,0,D,1.98,3.67,3.81
E3,04/08/18,Crewe,Morecambe,6,0,H,2,0,H,1.93,3.71,3.98
E3,04/08/18,Exeter,Carlisle,3,1,H,2,1,H,2.23,3.36,3.41
E3,04/08/18,Grimsby,Forest Green,1,4,A,1,0,H,2.31,3.33,3.26
E3,04/08/18,Mansfield,Newport County,3,0,H,1,0,H,1.91,3.53,4.27
E3,04/08/18,Northampton,Lincoln,0,1,A,0,0,D,2.42,3.38,3.02
E3,04/08/18,Notts County,Colchester,0,0,D,0,0,D,2.11,3.37,3.72
E3,04/08/18,Oldham,Milton Keynes Dons,1,2,A,1,2,A,2.7,3.38,2.67
E3,04/08/18,Port Vale,Cambridge,3,0,H,1,0,H,2.37,3.28,3.19
E3,04/08/18,Stevenage,Tranmere,2,2,D,2,1,H,2.56,3.33,2.86
E3,04/08/18,Swindon,Macclesfield,3,2,H,0,0,D,1.75,3.78,4.87
E3,11/08/18,Cambridge,Notts County,3,2,H,0,1,A,2.6,3.2,2.92
E3,11/08/18,Carlisle,Northampton,2,2,D,1,1,D,2.64,3.32,2.78
E3,11/08/18,Colchester,Port Vale,2,0,H,2,0,H,2.03,3.46,3.85
E3,11/08/18,Crawley Town,Stevenage,1,3,A,0,0,D,2.38,3.29,3.17
E3,11/08/18,Forest Green,Oldham,1,1,D,1,0,H,2.48,3.3,3
E3,11/08/18,Lincoln,Swindon,4,1,H,2,1,H,1.83,3.82,4.33
E3,11/08/18,Macclesfield,Grimsby,0,2,A,0,1,A,2.34,3.38,3.16
E3,11/08/18,Milton Keynes Dons,Bury,1,0,H,0,0,D,1.82,3.79,4.43
E3,11/08/18,Morecambe,Exeter,0,2,A,0,1,A,3.32,3.33,2.28
E3,11/08/18,Newport County,Crewe,1,0,H,1,0,H,2.52,3.46,2.83
E3,11/08/18,Tranmere,Cheltenham,1,0,H,1,0,H,1.95,3.64,4.06
E3,11/08/18,Yeovil,Mansfield,2,2,D,2,2,D,3.77,3.58,2.02
E3,17/08/18,Notts County,Yeovil,0,4,A,0,2,A,1.63,3.98,5.88
E3,18/08/18,Bury,Forest Green,1,1,D,0,1,A,2.09,3.4,3.72
E3,18/08/18,Cheltenham,Carlisle,0,1,A,0,1,A,2.66,3.24,2.79
E3,18/08/18,Crewe,Milton Keynes Dons,0,0,D,0,0,D,3.04,3.46,2.38
E3,18/08/18,Exeter,Newport County,1,1,D,1,0,H,2.04,3.42,3.87
E3,18/08/18,Grimsby,Lincoln,1,1,D,1,0,H,4.04,3.44,2
E3,18/08/18,Mansfield,Colchester,1,1,D,0,0,D,2.18,3.25,3.63
E3,18/08/18,Northampton,Cambridge,2,2,D,0,0,D,1.94,3.44,4.23
E3,18/08/18,Oldham,Macclesfield,3,1,H,1,0,H,1.86,3.68,4.32
E3,18/08/18,Port Vale,Crawley Town,1,0,H,1,0,H,2.07,3.45,3.76
E3,18/08/18,Stevenage,Morecambe,1,0,H,1,0,H,1.63,3.94,5.76
E3,18/08/18,Swindon,Tranmere,3,2,H,1,2,A,2.28,3.37,3.29
E3,21/08/18,Cambridge,Exeter,0,2,A,0,2,A,2.48,3.36,3.01
E3,21/08/18,Carlisle,Port Vale,2,1,H,1,0,H,2.12,3.29,3.89
E3,21/08/18,Colchester,Crewe,6,0,H,3,0,H,2,3.43,4.16
