Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E2,30/03/18,Rotherham,Peterboro,1,1,D,0,0,D,1.89,3.81,4.18,0-0,1-1
E2,30/03/18,Wigan,Oldham,3,0,H,1,0,H,1.4,4.86,8.97,1-0,3-0
E2,31/03/18,Walsall,Portsmouth,0,1,A,0,0,D,3.35,3.34,2.31,0-0,0-1
E2,02/04/18,Charlton,Rotherham,3,1,H,1,0,H,2.76,3.51,2.61,1-0,3-1
E2,02/04/18,Fleetwood Town,Bristol Rvs,2,0,H,0,0,D,2.49,3.51,2.93,0-0,2-0
E2,02/04/18,Milton Keynes Dons,Blackburn,1,2,A,0,2,A,4.89,3.72,1.79,0-2,1-2
E2,02/04/18,Oldham,Blackpool,2,1,H,0,1,A,2.34,3.35,3.29,0-1,2-1
E2,02/04/18,Peterboro,Northampton,2,0,H,2,0,H,1.81,3.98,4.44,2-0,2-0
E2,02/04/18,Portsmouth,Wigan,2,1,H,1,0,H,4.05,3.37,2.06,1-0,2-1
E2,02/04/18,Shrewsbury,Oxford,3,2,H,1,0,H,1.86,3.48,4.85,1-0,3-2
E2,02/04/18,Southend,Gillingham,4,0,H,4,0,H,2.13,3.41,3.74,4-0,4-0
E2,03/04/18,Bury,Rochdale,0,2,A,0,2,A,3.58,3.29,2.24,0-2,0-2
E3,05/08/17,Accrington,Colchester,3,1,H,2,0,H,2.15,3.52,3.62,2-0,3-1
E3,05/08/17,Carlisle,Swindon,1,2,A,0,1,A,2.53,3.47,2.93,0-1,1-2
E3,05/08/17,Chesterfield,Grimsby,1,3,A,0,2,A,2.21,3.5,3.47,0-2,1-3
E3,05/08/17,Coventry,Notts County,3,0,H,1,0,H,2.2,3.55,3.46,1-0,3-0
E3,05/08/17,Crawley Town,Port Vale,1,3,A,0,2,A,3.21,3.37,2.4,0-2,1-3
E3,05/08/17,Crewe,Mansfield,2,2,D,1,0,H,3.29,3.4,2.34,1-0,2-2
E3,05/08/17,Exeter,Cambridge,1,0,H,1,0,H,2.22,3.45,3.52,1-0,1-0
E3,05/08/17,Forest Green,Barnet,2,2,D,2,0,H,2.21,3.5,3.48,2-0,2-2
E3,05/08/17,Luton,Yeovil,8,2,H,5,1,H,1.64,4.01,6.01,5-1,8-2
E3,05/08/17,Morecambe,Cheltenham,2,1,H,0,1,A,2.96,3.44,2.52,0-1,2-1
E3,05/08/17,Stevenage,Newport County,3,3,D,1,0,H,2.18,3.51,3.56,1-0,3-3
E3,05/08/17,Wycombe,Lincoln,2,2,D,2,1,H,2.43,3.45,3.09,2-1,2-2
E3,12/08/17,Barnet,Luton,1,0,H,0,0,D,3.31,3.45,2.31,0-0,1-0
E3,12/08/17,Cambridge,Carlisle,1,2,A,1,2,A,2.22,3.47,3.49,1-2,1-2
E3,12/08/17,Cheltenham,Crawley Town,1,0,H,1,0,H,2.04,3.47,4.05,1-0,1-0
E3,12/08/17,Colchester,Stevenage,1,1,D,0,0,D,2.41,3.45,3.12,0-0,1-1
E3,12/08/17,Crewe,Newport County,1,1,D,1,1,D,2.31,3.48,3.27,1-1,1-1
E3,12/08/17,Grimsby,Coventry,0,2,A,0,0,D,2.89,3.33,2.65,0-0,0-2
E3,12/08/17,Lincoln,Morecambe,1,1,D,0,0,D,1.65,4.1,5.72,0-0,1-1
E3,12/08/17,Mansfield,Forest Green,2,0,H,0,0,D,1.78,3.77,5.08,0-0,2-0
E3,12/08/17,Notts County,Chesterfield,2,0,H,0,0,D,2.2,3.49,3.52,0-0,2-0
E3,12/08/17,Port Vale,Wycombe,2,3,A,0,3,A,2.53,3.29,3.07,0-3,2-3
E3,12/08/17,Swindon,Exeter,1,1,D,0,1,A,2.53,3.41,2.97,0-1,1-1
E3,12/08/17,Yeovil,Accrington,3,2,H,3,1,H,3.41,3.45,2.26,3-1,3-2
E3,19/08/17,Accrington,Mansfield,2,1,H,1,1,D,2.92,3.44,2.55,1-1,2-1
E3,19/08/17,Carlisle,Cheltenham,3,0,H,2,0,H,2.01,3.73,3.84,2-0,3-0
E3,19/08/17,Chesterfield,Port Vale,2,0,H,2,0,H,2.47,3.49,2.99,2-0,2-0
E3,19/08/17,Coventry,Newport County,0,1,A,0,0,D,1.89,3.73,4.37,0-0,0-1
E3,19/08/17,Crawley Town,Cambridge,0,1,A,0,0,D,3.29,3.47,2.31,0-0,0-1
E3,19/08/17,Crewe,Barnet,1,0,H,0,0,D,2.74,3.49,2.67,0-0,1-0
E3,19/08/17,Exeter,Lincoln,1,0,H,1,0,H,2.23,3.54,3.41,1-0,1-0
E3,19/08/17,Forest Green,Yeovil,4,3,H,2,3,A,2.02,3.66,3.9,2-3,4-3
E3,19/08/17,Luton,Colchester,3,0,H,1,0,H,1.67,4.05,5.61,1-0,3-0
E3,19/08/17,Morecambe,Swindon,0,1,A,0,1,A,2.98,3.56,2.44,0-1,0-1
E3,19/08/17,Stevenage,Grimsby,3,1,H,2,0,H,2.29,3.46,3.34,2-0,3-1
E3,19/08/17,Wycombe,Notts County,2,4,A,0,2,A,2.22,3.48,3.48,0-2,2-4
E3,25/08/17,Notts County,Accrington,2,2,D,1,0,H,2.48,3.54,2.95,1-0,2-2
E3,26/08/17,Barnet,Stevenage,0,1,A,0,1,A,2.62,3.55,2.77,0-1,0-1
E3,26/08/17,Cambridge,Morecambe,0,0,D,0,0,D,1.81,3.98,4.54,0-0,0-0
E3,26/08/17,Cheltenham,Exeter,3,4,A,2,2,D,2.75,3.67,2.57,2-2,3-4
E3,26/08/17,Colchester,Forest Green,5,1,H,2,1,H,2.56,3.6,2.81,2-1,5-1
E3,26/08/17,Grimsby,Wycombe,2,3,A,0,2,A,3.04,3.45,2.46,0-2,2-3
E3,26/08/17,Lincoln,Carlisle,4,1,H,1,0,H,2.1,3.71,3.57,1-0,4-1
E3,26/08/17,Mansfield,Luton,2,2,D,1,0,H,2.38,3.54,3.1,1-0,2-2
E3,26/08/17,Newport County,Chesterfield,4,1,H,0,1,A,2.29,3.54,3.26,0-1,4-1
E3,26/08/17,Port Vale,Crewe,0,1,A,0,1,A,2.31,3.62,3.16,0-1,0-1
E3,26/08/17,Swindon,Crawley Town,0,3,A,0,1,A,1.92,3.99,3.95,0-1,0-3
E3,26/08/17,Yeovil,Coventry,2,0,H,1,0,H,3.72,3.52,2.12,1-0,2-0
E3,02/09/17,Cambridge,Colchester,1,0,H,0,0,D,2.06,3.57,3.85,0-0,1-0
E3,02/09/17,Carlisle,Mansfield,1,1,D,1,0,H,3.09,3.7,2.32,1-0,1-1
E3,02/09/17,Cheltenham,Stevenage,0,1,A,0,0,D,2.55,3.55,2.85,0-0,0-1
E3,02/09/17,Chesterfield,Coventry,0,0,D,0,0,D,3.25,3.51,2.31,0-0,0-0
E3,02/09/17,Crawley Town,Yeovil,2,0,H,1,0,H,2.4,3.6,3.02,1-0,2-0
E3,02/09/17,Exeter,Newport County,1,0,H,0,0,D,2.35,3.52,3.18,0-0,1-0
E3,02/09/17,Grimsby,Crewe,1,0,H,1,0,H,2.64,3.45,2.81,1-0,1-0
E3,02/09/17,Lincoln,Luton,0,0,D,0,0,D,2.64,3.5,2.77,0-0,0-0
E3,02/09/17,Morecambe,Accrington,1,2,A,0,1,A,3.48,3.74,2.12,0-1,1-2
E3,02/09/17,Port Vale,Notts County,0,1,A,0,0,D,2.88,3.5,2.55,0-0,0-1
E3,02/09/17,Swindon,Barnet,1,4,A,0,2,A,2.05,3.59,3.87,0-2,1-4
E3,02/09/17,Wycombe,Forest Green,3,1,H,3,0,H,1.92,3.63,4.4,3-0,3-1
E3,09/09/17,Accrington,Carlisle,3,0,H,2,0,H,2.31,3.64,3.15,2-0,3-0
E3,09/09/17,Barnet,Cambridge,3,1,H,1,0,H,2.37,3.4,3.24,1-0,3-1
E3,09/09/17,Colchester,Crawley Town,3,1,H,3,0,H,2.09,3.75,3.58,3-0,3-1
E3,09/09/17,Coventry,Port Vale,1,0,H,1,0,H,1.76,3.83,5.07,1-0,1-0
E3,09/09/17,Crewe,Chesterfield,5,1,H,1,0,H,2.44,3.58,2.99,1-0,5-1
E3,09/09/17,Forest Green,Exeter,1,3,A,0,2,A,3.1,3.53,2.39,0-2,1-3
E3,09/09/17,Luton,Swindon,0,3,A,0,1,A,1.68,4.21,5.19,0-1,0-3
E3,09/09/17,Mansfield,Grimsby,4,1,H,1,0,H,1.65,4.03,5.88,1-0,4-1
E3,09/09/17,Newport County,Wycombe,0,0,D,0,0,D,2.47,3.5,2.99,0-0,0-0
E3,09/09/17,Notts County,Morecambe,2,0,H,1,0,H,1.65,4.16,5.67,1-0,2-0
E3,09/09/17,Stevenage,Lincoln,1,2,A,1,0,H,3.03,3.64,2.38,1-0,1-2
E3,09/09/17,Yeovil,Cheltenham,0,0,D,0,0,D,2.86,3.39,2.63,0-0,0-0
E3,12/09/17,Accrington,Grimsby,1,2,A,1,1,D,1.85,3.84,4.49,1-1,1-2
E3,12/09/17,Barnet,Exeter,1,2,A,0,0,D,2.51,3.53,2.91,0-0,1-2
E3,12/09/17,Colchester,Chesterfield,1,1,D,0,1,A,2.01,3.74,3.84,0-1,1-1
E3,12/09/17,Coventry,Carlisle,2,0,H,0,0,D,2.02,3.68,3.89,0-0,2-0
E3,12/09/17,Crewe,Cambridge,0,1,A,0,1,A,2.39,3.47,3.13,0-1,0-1
E3,12/09/17,Forest Green,Lincoln,0,1,A,0,0,D,3.59,3.61,2.13,0-0,0-1
E3,12/09/17,Luton,Port Vale,2,0,H,1,0,H,1.56,4.22,6.71,1-0,2-0
E3,12/09/17,Mansfield,Wycombe,0,0,D,0,0,D,1.98,3.56,4.16,0-0,0-0
E3,12/09/17,Newport County,Cheltenham,1,0,H,1,0,H,2.07,3.61,3.77,1-0,1-0
E3,12/09/17,Notts County,Swindon,1,0,H,1,0,H,2.13,3.58,3.63,1-0,1-0
E3,12/09/17,Stevenage,Crawley Town,1,1,D,1,0,H,1.91,3.74,4.27,1-0,1-1
E3,12/09/17,Yeovil,Morecambe,2,2,D,1,0,H,2.09,3.61,3.71,1-0,2-2
E3,16/09/17,Cambridge,Coventry,2,1,H,1,0,H,2.85,3.22,2.75,1-0,2-1
E3,16/09/17,Carlisle,Barnet,1,1,D,0,1,A,2.46,3.57,2.96,0-1,1-1
E3,16/09/17,Cheltenham,Colchester,3,1,H,2,1,H,2.33,3.57,3.16,2-1,3-1
E3,16/09/17,Chesterfield,Accrington,1,2,A,0,0,D,3.41,3.51,2.24,0-0,1-2
E3,16/09/17,Crawley Town,Notts County,0,1,A,0,0,D,3.28,3.6,2.26,0-0,0-1
E3,16/09/17,Exeter,Crewe,3,0,H,2,0,H,2.04,3.81,3.68,2-0,3-0
E3,16/09/17,Grimsby,Yeovil,2,1,H,1,1,D,2.05,3.43,4.08,1-1,2-1
E3,16/09/17,Lincoln,Mansfield,0,1,A,0,0,D,2.54,3.33,3.02,0-0,0-1
E3,16/09/17,Morecambe,Newport County,2,1,H,1,1,D,3.65,3.77,2.06,1-1,2-1
E3,16/09/17,Port Vale,Forest Green,1,1,D,1,0,H,2.42,3.41,3.14,1-0,1-1
E3,16/09/17,Swindon,Stevenage,3,2,H,2,0,H,2.49,3.57,2.91,2-0,3-2
E3,16/09/17,Wycombe,Luton,1,2,A,1,0,H,3.11,3.35,2.47,1-0,1-2
E3,22/09/17,Forest Green,Swindon,0,2,A,0,0,D,2.88,3.57,2.51,0-0,0-2
E3,23/09/17,Accrington,Cheltenham,1,1,D,1,1,D,2.23,4.02,3.05,1-1,1-1
E3,23/09/17,Barnet,Crawley Town,1,2,A,0,0,D,1.88,3.7,4.47,0-0,1-2
E3,23/09/17,Colchester,Wycombe,1,2,A,1,1,D,3.06,3.57,2.39,1-1,1-2
E3,23/09/17,Coventry,Exeter,2,0,H,0,0,D,2.15,3.53,3.62,0-0,2-0
E3,23/09/17,Crewe,Carlisle,0,5,A,0,1,A,2.9,3.6,2.49,0-1,0-5
E3,23/09/17,Luton,Chesterfield,1,0,H,0,0,D,1.51,4.66,6.83,0-0,1-0
E3,23/09/17,Mansfield,Cambridge,2,1,H,0,0,D,1.99,3.59,4.09,0-0,2-1
E3,23/09/17,Newport County,Grimsby,1,0,H,0,0,D,2.17,3.62,3.47,0-0,1-0
E3,23/09/17,Notts County,Lincoln,4,1,H,1,0,H,3.03,3.22,2.6,1-0,4-1
E3,23/09/17,Stevenage,Morecambe,2,1,H,1,1,D,1.82,3.9,4.55,1-1,2-1
E3,23/09/17,Yeovil,Port Vale,1,1,D,0,1,A,2.93,3.27,2.64,0-1,1-1
E3,26/09/17,Cambridge,Forest Green,3,0,H,1,0,H,1.83,3.82,4.59,1-0,3-0
E3,26/09/17,Carlisle,Stevenage,0,2,A,0,0,D,2.14,3.71,3.47,0-0,0-2
E3,26/09/17,Cheltenham,Mansfield,3,0,H,0,0,D,2.88,3.36,2.63,0-0,3-0
E3,26/09/17,Chesterfield,Yeovil,2,3,A,0,2,A,2.27,3.44,3.4,0-2,2-3
E3,26/09/17,Crawley Town,Newport County,1,2,A,1,1,D,2.86,3.55,2.54,1-1,1-2
E3,26/09/17,Exeter,Notts County,0,3,A,0,1,A,2.31,3.65,3.14,0-1,0-3
E3,26/09/17,Grimsby,Colchester,2,2,D,1,1,D,2.44,3.58,2.98,1-1,2-2
E3,26/09/17,Lincoln,Barnet,2,1,H,2,0,H,1.92,3.64,4.37,2-0,2-1
E3,26/09/17,Morecambe,Luton,0,0,D,0,0,D,4.77,4.02,1.76,0-0,0-0
E3,26/09/17,Port Vale,Accrington,1,2,A,1,1,D,3.35,3.54,2.25,1-1,1-2
E3,26/09/17,Swindon,Coventry,1,2,A,1,1,D,2.89,3.26,2.69,1-1,1-2
E3,26/09/17,Wycombe,Crewe,3,2,H,1,1,D,1.79,3.91,4.72,1-1,3-2
E3,30/09/17,Chesterfield,Cheltenham,0,2,A,0,1,A,3.21,3.58,2.31,0-1,0-2
E3,30/09/17,Coventry,Crewe,1,0,H,1,0,H,1.66,3.97,5.88,1-0,1-0
E3,30/09/17,Crawley Town,Carlisle,0,1,A,0,0,D,3.04,3.53,2.42,0-0,0-1
E3,30/09/17,Exeter,Morecambe,4,1,H,3,1,H,1.72,4.14,4.93,3-1,4-1
E3,30/09/17,Forest Green,Accrington,0,1,A,0,0,D,3.51,3.68,2.13,0-0,0-1
E3,30/09/17,Grimsby,Lincoln,0,0,D,0,0,D,3.52,3.37,2.25,0-0,0-0
E3,30/09/17,Luton,Newport County,3,1,H,3,0,H,1.85,3.87,4.46,3-0,3-1
E3,30/09/17,Mansfield,Notts County,3,1,H,0,0,D,2.09,3.55,3.79,0-0,3-1
E3,30/09/17,Stevenage,Port Vale,2,0,H,1,0,H,2.09,3.51,3.84,1-0,2-0
E3,30/09/17,Swindon,Cambridge,2,0,H,1,0,H,2.48,3.38,3.07,1-0,2-0
E3,30/09/17,Wycombe,Barnet,3,1,H,1,0,H,2.04,3.67,3.81,1-0,3-1
E3,30/09/17,Yeovil,Colchester,0,1,A,0,1,A,2.77,3.52,2.63,0-1,0-1
E3,07/10/17,Accrington,Luton,0,2,A,0,2,A,3,3.51,2.46,0-2,0-2
E3,07/10/17,Barnet,Coventry,0,0,D,0,0,D,3.59,3.56,2.15,0-0,0-0
E3,07/10/17,Cambridge,Wycombe,1,3,A,0,0,D,2.9,3.54,2.52,0-0,1-3
E3,07/10/17,Carlisle,Exeter,0,1,A,0,0,D,2.61,3.43,2.86,0-0,0-1
E3,07/10/17,Cheltenham,Swindon,2,1,H,1,0,H,2.31,3.51,3.26,1-0,2-1
E3,07/10/17,Colchester,Mansfield,2,0,H,2,0,H,3.1,3.51,2.4,2-0,2-0
E3,07/10/17,Crewe,Stevenage,1,0,H,0,0,D,3.31,3.4,2.33,0-0,1-0
E3,07/10/17,Lincoln,Chesterfield,2,1,H,2,0,H,1.62,4.16,6.02,2-0,2-1
E3,07/10/17,Morecambe,Crawley Town,0,1,A,0,1,A,2.78,3.69,2.53,0-1,0-1
E3,07/10/17,Newport County,Yeovil,2,0,H,1,0,H,1.83,4.06,4.28,1-0,2-0
E3,07/10/17,Notts County,Forest Green,1,1,D,0,1,A,1.48,4.45,8.05,0-1,1-1
E3,07/10/17,Port Vale,Grimsby,1,2,A,1,0,H,2.46,3.25,3.22,1-0,1-2
E3,14/10/17,Accrington,Coventry,1,0,H,1,0,H,3.22,3.39,2.38,1-0,1-0
E3,14/10/17,Chesterfield,Morecambe,0,2,A,0,1,A,2.24,3.75,3.2,0-1,0-2
E3,14/10/17,Colchester,Carlisle,0,1,A,0,0,D,2.36,3.66,3.05,0-0,0-1
E3,14/10/17,Forest Green,Newport County,0,4,A,0,2,A,3.66,3.54,2.13,0-2,0-4
E3,14/10/17,Grimsby,Crawley Town,0,0,D,0,0,D,2.26,3.6,3.29,0-0,0-0
E3,14/10/17,Lincoln,Cambridge,0,0,D,0,0,D,1.95,3.55,4.32,0-0,0-0
E3,14/10/17,Luton,Stevenage,7,1,H,3,1,H,1.67,4.08,5.49,3-1,7-1
E3,14/10/17,Mansfield,Swindon,1,3,A,0,2,A,1.99,3.74,3.92,0-2,1-3
E3,14/10/17,Notts County,Barnet,2,1,H,1,0,H,2.06,3.8,3.54,1-0,2-1
E3,14/10/17,Port Vale,Cheltenham,3,1,H,1,0,H,2.78,3.62,2.58,1-0,3-1
E3,14/10/17,Wycombe,Exeter,0,0,D,0,0,D,2.21,3.74,3.28,0-0,0-0
E3,14/10/17,Yeovil,Crewe,2,0,H,1,0,H,2.64,3.52,2.77,1-0,2-0
E3,17/10/17,Barnet,Mansfield,1,1,D,0,1,A,3.18,3.46,2.37,0-1,1-1
E3,17/10/17,Cambridge,Yeovil,2,1,H,2,0,H,1.74,3.95,5.09,2-0,2-1
E3,17/10/17,Carlisle,Wycombe,3,3,D,2,1,H,2.86,3.65,2.49,2-1,3-3
E3,17/10/17,Cheltenham,Grimsby,2,3,A,1,3,A,2.02,3.65,3.9,1-3,2-3
E3,17/10/17,Coventry,Forest Green,0,1,A,0,1,A,1.48,4.48,7.87,0-1,0-1
E3,17/10/17,Crawley Town,Chesterfield,0,2,A,0,0,D,2.15,3.51,3.59,0-0,0-2
E3,17/10/17,Crewe,Notts County,2,0,H,1,0,H,3.36,3.42,2.3,1-0,2-0
E3,17/10/17,Exeter,Luton,1,4,A,1,1,D,3.13,3.45,2.41,1-1,1-4
E3,17/10/17,Morecambe,Port Vale,0,3,A,0,1,A,3.02,3.56,2.42,0-1,0-3
E3,17/10/17,Newport County,Colchester,1,2,A,0,0,D,2.09,3.66,3.67,0-0,1-2
E3,17/10/17,Stevenage,Accrington,3,2,H,0,1,A,2.64,3.5,2.77,0-1,3-2
E3,17/10/17,Swindon,Lincoln,0,1,A,0,0,D,2.81,3.34,2.71,0-0,0-1
E3,21/10/17,Barnet,Yeovil,1,1,D,1,0,H,1.94,3.73,4.13,1-0,1-1
E3,21/10/17,Cambridge,Chesterfield,2,1,H,0,0,D,1.82,3.98,4.45,0-0,2-1
E3,21/10/17,Carlisle,Notts County,1,1,D,1,0,H,2.63,3.41,2.84,1-0,1-1
E3,21/10/17,Cheltenham,Lincoln,1,0,H,1,0,H,2.77,3.37,2.72,1-0,1-0
E3,21/10/17,Coventry,Colchester,0,0,D,0,0,D,1.83,3.87,4.55,0-0,0-0
E3,21/10/17,Crawley Town,Luton,0,0,D,0,0,D,5.46,3.88,1.71,0-0,0-0
E3,21/10/17,Crewe,Accrington,0,2,A,0,2,A,3.23,3.64,2.27,0-2,0-2
E3,21/10/17,Exeter,Port Vale,0,1,A,0,1,A,2.16,3.78,3.36,0-1,0-1
E3,21/10/17,Morecambe,Grimsby,0,0,D,0,0,D,3.15,3.54,2.35,0-0,0-0
E3,21/10/17,Newport County,Mansfield,1,1,D,0,1,A,2.42,3.52,3.05,0-1,1-1
E3,21/10/17,Stevenage,Forest Green,1,2,A,1,0,H,1.93,3.78,4.13,1-0,1-2
E3,21/10/17,Swindon,Wycombe,1,0,H,1,0,H,3.11,3.64,2.33,1-0,1-0
E3,28/10/17,Accrington,Barnet,4,1,H,1,0,H,2.03,3.72,3.79,1-0,4-1
E3,28/10/17,Chesterfield,Carlisle,2,2,D,1,0,H,3.01,3.62,2.4,1-0,2-2
E3,28/10/17,Colchester,Crewe,3,1,H,1,1,D,1.93,3.82,4.05,1-1,3-1
E3,28/10/17,Forest Green,Morecambe,2,0,H,1,0,H,2.15,3.71,3.44,1-0,2-0
E3,28/10/17,Grimsby,Cambridge,0,0,D,0,0,D,2.84,3.41,2.64,0-0,0-0
E3,28/10/17,Lincoln,Crawley Town,0,0,D,0,0,D,1.76,3.93,4.98,0-0,0-0
E3,28/10/17,Luton,Coventry,0,3,A,0,1,A,2.01,3.86,3.71,0-1,0-3
E3,28/10/17,Mansfield,Exeter,1,1,D,1,0,H,2.26,3.58,3.3,1-0,1-1
E3,28/10/17,Notts County,Newport County,3,0,H,1,0,H,2.39,3.55,3.08,1-0,3-0
E3,28/10/17,Port Vale,Swindon,0,3,A,0,0,D,2.62,3.27,2.95,0-0,0-3
E3,28/10/17,Wycombe,Cheltenham,3,3,D,0,1,A,2.08,3.81,3.56,0-1,3-3
E3,28/10/17,Yeovil,Stevenage,3,0,H,3,0,H,2.86,3.42,2.61,3-0,3-0
E3,10/11/17,Newport County,Port Vale,1,1,D,0,0,D,2.27,3.38,3.47,0-0,1-1
E3,11/11/17,Barnet,Colchester,0,1,A,0,0,D,2.82,3.51,2.59,0-0,0-1
E3,11/11/17,Cambridge,Accrington,0,0,D,0,0,D,2.57,3.57,2.8,0-0,0-0
E3,11/11/17,Carlisle,Yeovil,4,0,H,2,0,H,1.83,4.01,4.31,2-0,4-0
E3,11/11/17,Cheltenham,Luton,2,2,D,1,1,D,3.7,3.57,2.11,1-1,2-2
E3,11/11/17,Coventry,Mansfield,0,1,A,0,0,D,2.1,3.42,3.92,0-0,0-1
E3,11/11/17,Crawley Town,Forest Green,1,1,D,0,0,D,2.13,3.49,3.72,0-0,1-1
E3,11/11/17,Crewe,Lincoln,1,4,A,1,0,H,3.61,3.44,2.18,1-0,1-4
E3,11/11/17,Exeter,Grimsby,2,0,H,1,0,H,1.98,3.91,3.79,1-0,2-0
E3,11/11/17,Morecambe,Wycombe,2,1,H,2,0,H,4.1,3.87,1.91,2-0,2-1
E3,11/11/17,Stevenage,Notts County,1,1,D,1,0,H,3.35,3.54,2.25,1-0,1-1
E3,11/11/17,Swindon,Chesterfield,2,2,D,0,0,D,1.93,3.74,4.19,0-0,2-2
E3,18/11/17,Accrington,Newport County,1,1,D,0,0,D,2.13,3.64,3.56,0-0,1-1
E3,18/11/17,Chesterfield,Exeter,1,0,H,0,0,D,3.16,3.67,2.3,0-0,1-0
E3,18/11/17,Colchester,Morecambe,0,0,D,0,0,D,1.79,4.03,4.62,0-0,0-0
E3,18/11/17,Forest Green,Crewe,3,2,H,1,1,D,2.32,3.51,3.23,1-1,3-2
E3,18/11/17,Grimsby,Carlisle,0,1,A,0,0,D,2.9,3.43,2.57,0-0,0-1
E3,18/11/17,Lincoln,Coventry,1,2,A,1,0,H,2.8,3.29,2.75,1-0,1-2
E3,18/11/17,Luton,Cambridge,7,0,H,4,0,H,1.65,4.11,5.69,4-0,7-0
E3,18/11/17,Mansfield,Stevenage,1,0,H,1,0,H,1.82,3.8,4.71,1-0,1-0
E3,18/11/17,Notts County,Cheltenham,3,1,H,1,1,D,2.09,3.73,3.59,1-1,3-1
E3,18/11/17,Port Vale,Barnet,1,0,H,0,0,D,2.08,3.41,3.97,0-0,1-0
E3,18/11/17,Wycombe,Crawley Town,4,0,H,0,0,D,1.75,4.09,4.78,0-0,4-0
E3,18/11/17,Yeovil,Swindon,1,2,A,1,0,H,3.71,3.55,2.11,1-0,1-2
E3,21/11/17,Accrington,Wycombe,1,0,H,0,0,D,2.5,3.64,2.85,0-0,1-0
E3,21/11/17,Cheltenham,Cambridge,0,0,D,0,0,D,2.27,3.57,3.29,0-0,0-0
E3,21/11/17,Chesterfield,Forest Green,3,2,H,1,0,H,2.24,3.55,3.37,1-0,3-2
E3,21/11/17,Colchester,Lincoln,1,0,H,1,0,H,2.86,3.39,2.63,1-0,1-0
E3,21/11/17,Crawley Town,Exeter,3,1,H,1,1,D,3.1,3.47,2.41,1-1,3-1
E3,21/11/17,Grimsby,Swindon,3,2,H,1,2,A,3.22,3.26,2.46,1-2,3-2
E3,21/11/17,Luton,Carlisle,3,0,H,2,0,H,1.68,4.33,5.01,2-0,3-0
E3,21/11/17,Morecambe,Crewe,0,1,A,0,0,D,2.4,3.67,2.98,0-0,0-1
E3,21/11/17,Newport County,Barnet,1,2,A,0,0,D,2.05,3.6,3.84,0-0,1-2
E3,21/11/17,Port Vale,Mansfield,0,4,A,0,1,A,3.04,3.15,2.64,0-1,0-4
E3,21/11/17,Stevenage,Coventry,1,1,D,0,1,A,3.88,3.46,2.09,0-1,1-1
E3,21/11/17,Yeovil,Notts County,1,1,D,0,1,A,4.4,3.73,1.89,0-1,1-1
E3,25/11/17,Barnet,Grimsby,0,2,A,0,1,A,2.22,3.46,3.51,0-1,0-2
E3,25/11/17,Cambridge,Stevenage,1,0,H,0,0,D,2.13,3.62,3.58,0-0,1-0
E3,25/11/17,Carlisle,Morecambe,1,1,D,0,0,D,1.72,4.09,4.99,0-0,1-1
E3,25/11/17,Coventry,Crawley Town,1,1,D,0,1,A,1.63,3.88,6.48,0-1,1-1
E3,25/11/17,Crewe,Luton,1,2,A,0,0,D,5.28,4.31,1.65,0-0,1-2
E3,25/11/17,Exeter,Accrington,2,0,H,1,0,H,2.67,3.69,2.63,1-0,2-0
E3,25/11/17,Forest Green,Cheltenham,1,1,D,1,1,D,2.9,3.66,2.46,1-1,1-1
E3,25/11/17,Lincoln,Port Vale,3,1,H,1,1,D,2.31,3.45,3.25,1-1,3-1
E3,25/11/17,Mansfield,Chesterfield,2,2,D,1,1,D,1.77,3.88,4.89,1-1,2-2
E3,25/11/17,Notts County,Colchester,2,1,H,0,0,D,2.13,3.56,3.65,0-0,2-1
E3,25/11/17,Swindon,Newport County,0,1,A,0,0,D,2.17,3.58,3.51,0-0,0-1
E3,25/11/17,Wycombe,Yeovil,2,1,H,2,1,H,1.58,4.46,5.88,2-1,2-1
E3,09/12/17,Cheltenham,Crewe,1,0,H,0,0,D,1.86,3.76,4.5,0-0,1-0
E3,09/12/17,Chesterfield,Barnet,2,1,H,0,1,A,2.34,3.54,3.17,0-1,2-1
E3,09/12/17,Colchester,Exeter,3,1,H,3,0,H,2.37,3.6,3.08,3-0,3-1
E3,09/12/17,Crawley Town,Mansfield,2,0,H,0,0,D,3.34,3.37,2.33,0-0,2-0
E3,09/12/17,Grimsby,Forest Green,1,0,H,1,0,H,1.89,3.68,4.42,1-0,1-0
E3,09/12/17,Luton,Notts County,1,1,D,1,0,H,1.77,3.96,4.84,1-0,1-1
E3,09/12/17,Morecambe,Coventry,2,0,H,1,0,H,4.66,3.74,1.84,1-0,2-0
E3,09/12/17,Newport County,Carlisle,3,3,D,1,0,H,2.34,3.51,3.19,1-0,3-3
E3,09/12/17,Port Vale,Cambridge,2,0,H,1,0,H,2.14,3.45,3.74,1-0,2-0
E3,09/12/17,Stevenage,Wycombe,0,0,D,0,0,D,3.33,3.73,2.19,0-0,0-0
E3,09/12/17,Yeovil,Lincoln,0,2,A,0,0,D,3.69,3.51,2.13,0-0,0-2
E3,15/12/17,Swindon,Colchester,2,3,A,1,1,D,2.27,3.62,3.24,1-1,2-3
E3,16/12/17,Barnet,Morecambe,2,1,H,2,0,H,2.34,3.64,3.1,2-0,2-1
E3,16/12/17,Cambridge,Newport County,1,2,A,0,1,A,2.8,3.36,2.7,0-1,1-2
